"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00013989","1951","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","","","598.8","","598.8","0","122","0","79","0","15","","4","0","8","0","130","0","25","0","162","0","28","0","-24.4","0,0201,","102",",0,0215,","102",",0,0215,","142.5",",0,0711,","38.3","0,0806,","-1.1","0,1031","-2.2","0,1101","-7.2","0,1102","-7.2","0,1102","-8.9","0,1117","-1.1","0,0417","-2.8","0,0416","-5.6","0,0324","-10.0","0,0321","-10.0","0,0321","","","","","1503.1",",0","269",",0","11.39","0","17.41","0","5.37","0","","","","","","","",""
"USW00013989","1952","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","","","953.9","","953.9","0","74","0","43","0","25","","7","0","0","0","137","0","21","0","180","0","86","0","-16.7","0,0305,+","152",",0,0305,+","160",",0,0303,","43.7",",0,0517,","41.7","0,0817,+","-3.9","0,1006","-3.9","0,1006","-4.4","0,1007","-7.2","0,1120","-12.2","0,1126","-2.2","0,0411","-2.2","0,0411","-4.4","0,0327","-8.3","0,0323","-11.1","0,0306","2966.2","","2966.2","0","605.8",",0","491",",0","13.08","0","19.97","0","6.20","0","","","","","","","",""
"USW00013989","1953","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","","","962.2","","962.2","0","77","0","44","0","11","","6","0","0","0","117","0","9","0","178","0","80","0","-17.2","0,1223,+","127",",0,1224,+","104",",0,0303,","44.5",",0,1119,","41.7","0,0615,","-1.1","0,1027","-2.8","0,1108","-4.4","0,1211","-6.7","0,1212","-8.9","0,1218","-4.4","0,0420","-4.4","0,0420","-4.4","0,0420","-10.6","0,0304","-10.6","0,0304","2765.3","","2765.3","0","519.0",",0","311",",0","13.95","0","20.78","0","7.12","0","","","","","","","",""
"USW00013989","1954","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","","","1161.7","","1161.7","0","67","0","44","0","2","","1","0","1","0","113","0","11","0","184","0","87","0","-19.4","0,0121,","25",",0,1229,+","25",",0,1229,","55.6",",0,0801,","46.1","0,0714,","0.0","0,1029","-5.0","0,1101","-5.0","0,1101","-8.3","0,1102","-9.4","0,1202","-1.1","0,0503","-2.2","0,0403","-5.6","0,0330","-11.1","0,0315","-11.1","0,0315","2545.6","","2545.6","0","612.5",",0","40",",0","14.53","0","21.49","0","7.58","0","","","","","","","",""
"USW00013989","1957","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2717.6","","2717.6","0","","","","","","","","","","","","","","","","","",""
"USW00013989","1958","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","","","674.1","","674.1","0","104","0","64","0","23","","11","0","1","0","118","0","36","0","178","0","36","0","-17.8","0,1212,","178",",0,0123,+","127",",0,0121,","63.0",",0,0724,","37.2","0,0829,","-0.6","0,1001","-2.2","0,1117","-8.3","0,1126","-8.3","0,1126","-12.2","0,1128","-0.6","0,0331","-2.2","0,0326","-4.4","0,0321","-8.9","0,0303","-8.9","0,0303","","","","","970.9",",0","706",",0","12.01","0","17.85","0","6.16","0","","","","","","","",""
"USW00013989","1959","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","","","726.3","","726.3","0","88","0","50","0","20","","3","0","4","0","119","0","25","0","173","0","38","0","-26.7","0,0104,","152",",0,0106,+","102",",0,0131,","72.4",",0,0704,","36.7","0,0803,","0.0","0,1018","-8.9","0,1105","-8.9","0,1105","-8.9","0,1105","-8.9","0,1105","-3.9","0,0413","-3.9","0,0413","-6.7","0,0322","-6.7","0,0322","-12.8","0,0220","2805.0","","2805.0","0","831.0",",0","232",",0","12.31","0","18.47","0","6.14","0","","","","","","","",""
"USW00013989","1960","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","","","693.0","","693.0","0","100","0","65","0","49","","11","0","5","0","126","0","44","0","184","0","36","0","-18.9","0,0305,+","356",",0,0317,+","147",",0,0117,","66.8",",0,1025,","37.8","0,0702,","-1.7","0,1019","-3.3","0,1020","-7.2","0,1109","-7.2","0,1109","-8.9","0,1110","0.0","0,0409","-6.1","0,0325","-6.1","0,0325","-8.3","0,0323","-8.9","0,0318","3185.8","","3185.8","0","981.7",",0","916",",0","11.82","0","17.72","0","5.92","0","","","","","","","",""
"USW00013989","1961","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","","","611.7","","611.7","0","100","0","69","0","31","","9","0","6","0","125","0","24","0","160","0","28","0","-22.8","0,1213,","127",",0,0208,+","76",",0,1118,+","67.3",",0,0720,","38.3","0,0718,","-1.1","0,1026","-2.2","0,1102","-5.6","0,1103","-6.7","0,1106","-12.2","0,1210","-0.6","0,0418","-2.8","0,0406","-7.2","0,0225","-7.2","0,0225","-9.4","0,0219","2763.7","","2763.7","0","1206.3",",0","495",",0","11.76","0","17.67","0","5.84","0","","","","","","","",""
"USW00013989","1962","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","","","825.6","","825.6","0","101","0","63","0","30","","5","0","10","0","117","0","28","0","180","0","46","0","-23.3","0,0120,","330",",0,0122,+","218",",0,0118,","74.7",",0,0528,","38.9","0,0819,","-2.2","0,1025","-2.2","0,1025","-5.6","0,1105","-7.2","0,1206","-16.1","0,1211","0.0","0,0416","-2.8","0,0413","-7.2","0,0402","-7.2","0,0402","-8.9","0,0314","3065.1","","3065.1","0","936.9",",0","563",",0","12.69","0","18.77","0","6.62","0","","","","","","","",""
