"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00204790","1897","44.68472","-83.41222","239.3","LINCOLN, MI US","111","6","74","6","","","","","","","","","","","","","","","58.2",",6,0721,","","","","","","","","","","","","","","","","","","","","","844.8",",6","","","",""
"USC00204790","1898","44.68472","-83.41222","239.3","LINCOLN, MI US","106","6","68","6","","","","","16","6","153","6","-26.7","6,0130,","","","","","106.7",",6,0625,","0.0","6,1015","-6.1","6,1027","-6.1","6,1027","-8.3","6,1123","-16.1","6,1127","-1.1","6,0514","-3.9","6,0427","-6.7","6,0418","-6.7","6,0418","-10.6","6,0405","903.8",",6","","","1.54","6"
"USC00204790","1900","44.68472","-83.41222","239.3","LINCOLN, MI US","52","6","44","6","61","","","","","","","","","","229",",6,0317,+","","","30.5",",6,1029,","","","","","","","","","","","","","","","","","","","","","455.7",",6","","","",""
"USC00204790","1901","44.68472","-83.41222","239.3","LINCOLN, MI US","51","6","49","6","","","16","6","27","6","178","6","-26.7","6,0210,","","","254",",6,0313,","25.4",",6,1213,+","-0.6","6,1004","-2.2","6,1006","-6.1","6,1018","-6.7","6,1025","-8.9","6,1126","-1.1","6,0515","-4.4","6,0420","-4.4","6,0420","-6.7","6,0419","-9.4","6,0330","531.0",",6","1344",",6","0.15","6"
"USC00204790","1902","44.68472","-83.41222","239.3","LINCOLN, MI US","53","6","47","6","57","","7","6","","","","","","","229",",6,0218,+","102",",6,1226,","57.2",",6,0721,","","","","","","","","","","","","","","","","","","","","","553.0",",6","342",",6","",""
