"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013921","1949","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","704.0","","704.0","X","88","X","63","X","37","","5","X","6","X","127","X","32","X","188","X","40","X","-23.9","X,0130,+","229",",X,0121,+","239",",X,0118,","82.8",",X,0613,","36.7","X,0702,+","0.0","X,1022","-2.8","X,1031","-5.6","X,1103","-6.7","X,1121","-9.4","X,1212","-1.1","X,0419","-3.9","X,0416","-6.1","X,0318","-13.9","X,0315","-13.9","X,0315","","","","","928.8",",X","573",",X","12.08","X","18.50","X","5.65","X","","","",""
"USW00013921","1950","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","486.1","","486.1","X","67","X","45","X","3","","1","X","2","X","136","X","26","X","186","X","14","X","-19.4","X,1206,","25",",X,1205,+","191",",X,1205,","82.6",",X,0709,","36.1","X,0625,","-3.9","X,1104","-3.9","X,1104","-8.9","X,1110","-8.9","X,1110","-8.9","X,1110","-1.7","X,0426","-4.4","X,0415","-4.4","X,0415","-6.7","X,0414","-12.2","X,0313","2958.1","","2958.1","X","816.9",",X","229",",X","11.10","X","17.66","X","4.53","X","","","",""
"USW00013921","1951","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","571.1","","571.1","X","103","X","77","X","19","","4","X","6","X","138","X","37","X","163","X","25","X","-25.0","X,0202,","76",",X,1221,+","112",",X,0131,","67.8",",X,0712,","36.7","X,0806,","0.0","X,1024","-8.9","X,1102","-8.9","X,1102","-8.9","X,1102","-8.9","X,1102","-2.2","X,0423","-2.2","X,0423","-4.4","X,0403","-12.2","X,0321","-12.2","X,0321","3167.5","","3167.5","X","1267.5",",X","313",",X","10.82","X","16.71","X","4.92","X","113","X","25.0","X"
"USW00013921","1952","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","804.3","","804.3","X","82","X","54","X","30","","13","X","0","X","145","X","23","X","181","X","63","X","-16.7","X,1128,","229",",X,0304,","191",",X,0303,","43.4",",X,0621,","40.0","X,0727,+","-1.7","X,1006","-5.6","X,1007","-5.6","X,1007","-6.7","X,1029","-8.9","X,1126","-2.8","X,0411","-2.8","X,0411","-7.8","X,0324","-7.8","X,0324","-16.1","X,0305","3110.3","","3110.3","X","696.0",",X","861",",X","12.23","X","18.93","X","5.52","X","203","X","31.3","X"
"USW00013921","1953","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2999.1","","2999.1","X","","","","","","","","","","","","","",""
"USW00013921","1963","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","938.6","","938.6","X","83","X","41","X","38","","6","X","16","X","111","X","43","X","199","X","57","X","-23.3","X,0123,","127",",X,0123,","76",",X,0119,","67.6",",X,0818,","37.8","X,0802,+","-1.1","X,1029","-4.4","X,1102","-4.4","X,1102","-6.7","X,1209","-8.9","X,1210","-1.1","X,0501","-2.2","X,0322","-6.7","X,0309","-6.7","X,0309","-14.4","X,0226","2923.4","","2923.4","X","603.9",",X","353",",X","12.84","X","18.86","X","6.82","X","","","",""
"USW00013921","1964","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","746.6","","746.6","X","93","X","61","X","18","","7","X","3","X","117","X","17","X","179","X","34","X","-18.9","X,1218,+","102",",X,0114,+","84",",X,0111,","130.0",",X,1115,","38.9","X,0722,","0.0","X,1006","-2.2","X,1020","-10.6","X,1120","-10.6","X,1120","-10.6","X,1120","-1.7","X,0409","-10.0","X,0330","-10.0","X,0330","-10.0","X,0330","-10.0","X,0330","2694.0","","2694.0","X","1032.5",",X","396",",X","12.74","X","18.57","X","6.91","X","","","",""
"USW00013921","1965","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","699.0","","699.0","X","102","X","67","X","21","","10","X","2","X","111","X","25","X","176","X","22","X","-20.0","X,0130,","203",",X,0225,+","211",",X,0223,","71.9",",X,0920,","35.6","X,0826,+","0.0","X,1012","-2.8","X,1109","-6.7","X,1129","-6.7","X,1129","-11.1","X,1130","-1.1","X,0330","-3.3","X,0327","-8.9","X,0326","-8.9","X,0326","-8.9","X,0326","2993.1","","2993.1","X","1069.6",",X","602",",X","12.65","X","18.24","X","7.05","X","","","",""
"USW00013921","1966","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","","","","","","","","","7","","","","","","","","","","","","","","","","152",",X,1228,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013921","1967","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","445.0","","445.0","X","100","X","64","X","24","","6","X","2","X","117","X","26","X","170","X","16","X","-21.1","X,0308,","127",",X,1231,+","122",",X,0126,","62.5",",X,0401,","36.1","X,0723,","0.0","X,0929","-2.8","X,1028","-5.6","X,1107","-7.2","X,1128","-9.4","X,1221","-1.7","X,0427","-5.0","X,0424","-5.0","X,0424","-10.6","X,0318","-10.6","X,0318","2997.2","","2997.2","X","1105.7",",X","492",",X","11.19","X","17.22","X","5.16","X","","","",""
"USW00013921","1968","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","","","","","102","X","62","X","25","","3","X","","","","","","","","","","","","","178",",X,0112,","69",",X,0228,","62.7",",X,0731,","","","","","","","","","","","","","","","","","","","","","","","3036.4","","3036.4","X","1001.9",",X","207",",X","","","","","","","","","",""
"USW00013921","1969","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","","","","","","","","","","","29","X","","","","","","","","","","","","","","","914",",X,1022,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16745",",X","","","","","","","","","",""
"USW00013921","1970","39.36667","-94.91667","0.0","FORT LEAVENWORTH SHERMAN AFB, KS US","807.2","","807.2","X","88","X","59","X","15","","6","X","5","X","117","X","21","X","167","X","51","X","-20.0","X,0121,+","76",",X,0402,","109",",X,0401,","109.0",",X,0921,","38.9","X,0731,","-2.2","X,1016","-2.2","X,1016","-6.1","X,1115","-12.2","X,1123","-12.2","X,1123","0.0","X,0409","-6.7","X,0402","-6.7","X,0402","-6.7","X,0402","-11.1","X,0220","","","","","969.8",",X","283",",X","12.41","X","18.34","X","6.47","X","350","X","25.7","X"
