"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00093963","1893","38.63333","-90.2","142.0","ST LOUIS CITY, MO US","","","","","100","X","62","X","9","","6","X","3","X","94","X","24","X","163","X","32","X","-18.9","X,0115,+","152",",X,0202,","127",",X,0202,","82.8",",X,0526,","37.2","X,0914,","-1.1","X,1113","-5.6","X,1115","-5.6","X,1115","-7.8","X,1123","-9.4","X,1124","-1.1","X,0327","-6.1","X,0318","-6.1","X,0318","-7.2","X,0315","-12.2","X,0304","","","","","1019.3",",X","364",",X","12.95","X","18.15","X","7.74","X","","","",""
"USW00093963","1894","38.63333","-90.2","142.0","ST LOUIS CITY, MO US","","","","","101","X","54","X","9","","3","X","2","X","65","X","20","X","174","X","54","X","-23.9","X,0124,","127",",X,0215,+","102",",X,0212,","41.4",",X,0120,","37.8","X,0814,+","-0.6","X,1106","-6.7","X,1111","-6.7","X,1111","-6.7","X,1111","-12.2","X,1227","-5.6","X,0329","-5.6","X,0329","-5.6","X,0329","-6.7","X,0327","-10.0","X,0326","","","","","701.3",",X","207",",X","14.34","X","19.48","X","9.21","X","","","",""
"USW00093963","1895","38.63333","-90.2","142.0","ST LOUIS CITY, MO US","","","","","110","X","49","X","34","","8","X","6","X","88","X","30","X","176","X","46","X","-24.4","X,0208,","102",",X,1126,+","127",",X,0320,","63.0",",X,0727,","35.6","X,0716,+","-0.6","X,1029","-7.2","X,1120","-7.2","X,1120","-7.2","X,1120","-8.9","X,1126","-1.1","X,0321","-3.9","X,0317","-6.1","X,0316","-9.4","X,0304","-9.4","X,0304","","","","","793.5",",X","724",",X","12.96","X","17.98","X","7.94","X","","","",""
"USW00093963","1896","38.63333","-90.2","142.0","ST LOUIS CITY, MO US","","","","","120","X","71","X","2","","3","X","0","X","81","X","16","X","186","X","39","X","-15.0","X,0220,+","76",",X,0314,","76",",X,0314,","56.6",",X,0527,","37.8","X,0808,+","-1.1","X,1108","-2.2","X,1109","-6.1","X,1127","-9.4","X,1128","-9.4","X,1128","-1.1","X,0403","-3.9","X,0320","-4.4","X,0314","-7.2","X,0313","-10.0","X,0221","","","","","954.3",",X","265",",X","14.43","X","19.19","X","9.67","X","","","",""
"USW00093963","1897","38.63333","-90.2","142.0","ST LOUIS CITY, MO US","970.2","","970.2","X","116","X","64","X","19","","6","X","2","X","81","X","22","X","183","X","58","X","-18.9","X,0126,","127",",X,0204,","127",",X,0204,","58.7",",X,0305,","38.3","X,0826,","-1.1","X,1116","-3.3","X,1123","-6.1","X,1127","-8.9","X,1129","-8.9","X,1129","-0.6","X,0327","-6.7","X,0314","-6.7","X,0314","-6.7","X,0314","-13.3","X,0227","2490.6","","2490.6","X","1021.6",",X","424",",X","14.11","X","18.83","X","9.38","X","","","",""
"USW00093963","1898","38.63333","-90.2","142.0","ST LOUIS CITY, MO US","942.3","","942.3","X","133","X","76","X","5","","4","X","0","X","75","X","14","X","176","X","38","X","-16.1","X,1214,","51",",X,1212,+","71",",X,0323,","81.0",",X,0708,","35.6","X,0724,","0.0","X,1031","-6.7","X,1121","-6.7","X,1121","-6.7","X,1121","-10.0","X,1122","-0.6","X,0406","-2.2","X,0324","-4.4","X,0225","-14.4","X,0203","-14.4","X,0203","2344.6","","2344.6","X","1250.7",",X","242",",X","13.92","X","18.43","X","9.41","X","","","",""
"USW00093963","1899","38.63333","-90.2","142.0","ST LOUIS CITY, MO US","1021.4","","1021.4","X","120","X","75","X","31","","13","X","9","X","87","X","37","X","181","X","50","X","-26.7","X,0212,+","102",",X,1215,+","76",",X,0327,+","48.8",",X,0318,+","38.9","X,0906,+","0.0","X,1102","-9.4","X,1204","-9.4","X,1204","-9.4","X,1204","-9.4","X,1204","-2.2","X,0404","-2.2","X,0404","-7.2","X,0308","-7.2","X,0308","-16.1","X,0307","2928.0","","2928.0","X","880.0",",X","771",",X","13.68","X","18.37","X","9.00","X","","","",""
"USW00093963","1900","38.63333","-90.2","142.0","ST LOUIS CITY, MO US","1050.1","","1050.1","X","103","X","57","X","10","","5","X","0","X","75","X","19","X","189","X","46","X","-17.2","X,0217,","152",",X,0228,","89",",X,0227,","53.3",",X,0506,","37.2","X,0821,+","0.0","X,1108","-2.8","X,1113","-4.4","X,1209","-9.4","X,1231","-9.4","X,1231","0.0","X,0412","-4.4","X,0321","-4.4","X,0321","-12.2","X,0317","-12.2","X,0317","2431.6","","2431.6","X","749.8",",X","292",",X","14.59","X","19.17","X","10.01","X","","","",""
"USW00093963","1901","38.63333","-90.2","142.0","ST LOUIS CITY, MO US","1156.5","","1156.5","X","82","X","54","X","17","","8","X","5","X","79","X","22","X","171","X","71","X","-23.3","X,1220,","102",",X,1221,+","135",",X,0202,","61.0",",X,1213,","41.7","X,0724,+","-2.2","X,1104","-2.2","X,1104","-4.4","X,1116","-10.6","X,1213","-10.6","X,1213","-2.2","X,0321","-2.2","X,0321","-9.4","X,0306","-9.4","X,0306","-9.4","X,0306","2411.7","","2411.7","X","630.2",",X","569",",X","14.13","X","18.98","X","9.29","X","","","",""
"USW00093963","1902","38.63333","-90.2","142.0","ST LOUIS CITY, MO US","840.2","","840.2","X","125","X","70","X","20","","5","X","2","X","77","X","31","X","181","X","35","X","-18.3","X,0204,","51",",X,0205,+","51",",X,0125,","119.4",",X,0628,","36.7","X,0611,","-1.7","X,1126","-6.1","X,1207","-6.1","X,1207","-9.4","X,1208","-9.4","X,1208","-0.6","X,0408","-2.2","X,0319","-8.3","X,0318","-8.3","X,0318","-10.6","X,0215","2715.6","","2715.6","X","976.9",",X","264",",X","13.69","X","18.03","X","9.35","X","","","",""
