"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00300156","1960","42.91667","-74.21667","198.1","AMSTERDAM 2 SW, NY US","127.2","","127.2","6","","","","","18","6","159","6","68","6","130","6","2","6","-25.6","6,1224,","","","33.9","6,0529,","0.0","6,1003","-2.2","6,1019","-4.4","6,1022","-8.9","6,1108","-8.9","6,1108","0.0","6,0503","-2.2","6,0502","-5.6","6,0420","-7.2","6,0327","-18.9","6,0326","","","7.36","6","13.86","6","0.85","6"
"USC00300156","1961","42.91667","-74.21667","198.1","AMSTERDAM 2 SW, NY US","","","","","99","6","77","6","24","6","161","6","","","","","","","-27.2","6,0124,+","48.8",",6,0714,","","","0.0","6,0917","-2.8","6,1005","-5.6","6,1023","-7.2","6,1028","-8.9","6,1111","-1.1","6,0531","-3.9","6,0501","-5.6","6,0410","-11.7","6,0322","-11.7","6,0322","799.5",",6","","","","","1.00","6"
"USC00300156","1962","42.91667","-74.21667","198.1","AMSTERDAM 2 SW, NY US","","","","","","","","","33","6","186","6","","","","","","","-32.2","6,0211,","","","","","-3.9","6,0921","-3.9","6,0921","-6.7","6,1025","-6.7","6,1025","-11.7","6,1107","-2.2","6,0509","-2.2","6,0509","-4.4","6,0425","-8.9","6,0404","-8.9","6,0404","","","","","","","-0.91","6"
