"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00220160","1900","30.707667","-88.590167",,"AMERICUS, MS US","125","6","98","6","131.1",",6,0626,","914.7","","914.7","6","2253.0",",6"
