"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00412170","1948","29.06667","-97.28333","54.9","CUERO, TX US","1851.0","","1851.0","0","90","0","42","0","0","","0","0","0","0","33","0","1","0","298","0","150","0","-7.8","0,0128,","0",",0,1231,+","0","T,0,0129,","62.7",",0,0909,","41.7","0,0817,","-2.8","0,1110","-2.8","0,1110","","","-3.9","0,0313","-3.9","0,0313","-5.0","0,0312","-6.7","0,0129","","","","","","","628.3",",0","0","T,0","21.05","0","28.23","0","13.87","0"
"USC00412170","1949","29.06667","-97.28333","54.9","CUERO, TX US","","","","","113","0","76","0","2","","2","0","","","","","1","0","298","0","137","0","","","76",",0,0131,","43",",0,0130,","65.0",",0,0226,","38.9","0,0906,+","","","","","","","","","","","","","","","","","719.9","","719.9","0","1163.0",",0","73",",0","","","27.81","0","",""
"USC00412170","1950","29.06667","-97.28333","54.9","CUERO, TX US","","","","","62","0","34","0","0","","0","0","","","","","0","0","316","0","172","0","","","0",",0,1231,+","0",",0,1231,+","36.1",",0,0424,","40.6","0,0804,","","","","","","","","","","","","","","","","","","","","","548.9",",0","0",",0","","","29.37","0","",""
"USC00412170","1951","29.06667","-97.28333","54.9","CUERO, TX US","","","","","70","0","48","0","0","","0","0","0","0","27","0","","","","","","","-12.2","0,0202,","0","T,0,0129,","0","T,0,0201,+","78.7",",0,0603,","","","-2.8","0,1103","-2.8","0,1103","-5.0","0,1216","-0.6","0,0314","-3.3","0,0313","-5.0","0,0216","-11.1","0,0203","-11.1","0,0203","","","","","706.0",",0","0","T,0","","","","","14.09","0"
"USC00412170","1952","29.06667","-97.28333","54.9","CUERO, TX US","","","","","68","0","45","0","0","","0","0","0","0","8","0","0","0","304","0","120","0","-3.9","0,1215,","0",",0,1231,+","0","T,0,0511,","154.9",",0,0528,","40.0","0,0821,","0.0","0,1211","-3.9","0,1215","","","-2.2","0,0324","-2.2","0,0324","","","","","","","","","","","859.2",",0","0","T,0","20.97","0","28.03","0","13.91","0"
"USC00412170","1953","29.06667","-97.28333","54.9","CUERO, TX US","","","","","78","0","45","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0117,","89.9",",0,0519,","","","","","","","","","","","","","","","","","","","722.2","","722.2","0","796.1",",0","0","T,0","","","","","",""
