"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00054795","2003","43.1092","-70.9484","19.2","DURHAM 2 SSW, NH US","219.9","","219.9","R","192","R","81","R","21","R","154","R","56","R","105","R","1","R","-27.2","R,0119,","45.0",",R,1029,","32.6","R,0625,","-0.7","R,1006","-4.1","R,1020","-4.6","R,1025","-7.9","R,1110","-9.7","R,1202","-1.5","R,0518","-2.3","R,0419","-6.7","R,0418","-6.7","R,0418","-9.7","R,0320","4353.3","","4353.3","R","1120.9",",R","7.34","R","12.93","R","1.76","R"
"USW00054795","2004","43.1092","-70.9484","19.2","DURHAM 2 SSW, NH US","157.4","","157.4","R","146","R","83","R","13","R","159","R","41","R","110","R","1","R","-23.8","R,0114,","59.9",",R,0401,","33.0","R,0609,","-1.0","R,1005","-2.2","R,1006","-6.1","R,1109","-9.2","R,1110","-9.2","R,1110","-0.3","R,0508","-2.8","R,0425","-5.1","R,0324","-12.8","R,0323","-12.8","R,0323","3922.2","","3922.2","R","1165.6",",R","7.82","R","13.49","R","2.14","R"
"USW00054795","2005","43.1092","-70.9484","19.2","DURHAM 2 SSW, NH US","276.6","","276.6","R","234","R","99","R","13","R","160","R","49","R","120","R","6","R","-27.4","R,0128,","104.2",",R,1008,","33.6","R,0727,","-1.8","R,1021","-2.7","R,1022","-5.3","R,1112","-7.4","R,1119","-9.0","R,1125","-2.6","R,0513","-2.6","R,0513","-4.5","R,0416","-8.0","R,0327","-16.6","R,0311","4073.2","","4073.2","R","1634.2",",R","7.96","R","13.74","R","2.18","R"
"USW00054795","2006","43.1092","-70.9484","19.2","DURHAM 2 SSW, NH US","","","","","117","R","82","R","","","","","","","","","","","","","122.3",",R,0513,","","","","","","","","","","","","","","","","","","","","","","","","","","","1591.0",",R","","","","","",""
"USW00054795","2007","43.1092","-70.9484","19.2","DURHAM 2 SSW, NH US","225.5","","225.5","R","121","R","77","R","7","R","158","R","52","R","123","R","9","R","-20.2","R,0309,","71.7",",R,0416,","34.7","R,0627,","-0.4","R,1026","-2.4","R,1029","-4.5","R,1110","-7.9","R,1111","-10.2","R,1201","-0.1","R,0514","-4.1","R,0411","-6.4","R,0407","-11.8","R,0321","-11.8","R,0321","3799.7","","3799.7","R","1223.2",",R","7.91","R","13.86","R","1.96","R"
"USW00054795","2008","43.1092","-70.9484","19.2","DURHAM 2 SSW, NH US","177.7","","177.7","R","145","R","92","R","3","R","158","R","37","R","111","R","3","R","-22.7","R,0104,","102.8",",R,0906,","33.7","R,0610,","-0.1","R,0920","-2.2","R,1019","-5.0","R,1024","-6.9","R,1103","-9.5","R,1119","-0.2","R,0502","-3.9","R,0501","-7.0","R,0331","-7.0","R,0331","-9.3","R,0324","3920.4","","3920.4","R","1648.6",",R","8.02","R","13.82","R","2.22","R"
"USW00054795","2009","43.1092","-70.9484","19.2","DURHAM 2 SSW, NH US","148.8","","148.8","R","126","R","83","R","9","R","151","R","45","R","96","R","3","R","-28.7","R,0116,","61.6",",R,1114,","33.9","R,0428,","-0.5","R,1011","-2.9","R,1014","-4.8","R,1107","-8.7","R,1212","-12.5","R,1213","-0.9","R,0430","-3.7","R,0420","-6.2","R,0326","-6.9","R,0323","-9.2","R,0314","4016.2","","4016.2","R","1318.3",",R","7.63","R","13.37","R","1.89","R"
"USW00054795","2010","43.1092","-70.9484","19.2","DURHAM 2 SSW, NH US","284.9","","284.9","R","109","R","62","R","1","R","139","R","33","R","130","R","10","R","-19.5","R,0110,","120.5",",R,0314,","35.8","R,0706,","-1.5","R,1013","-2.4","R,1019","-5.2","R,1103","-7.6","R,1208","-11.2","R,1209","-3.0","R,0511","-3.0","R,0511","-5.1","R,0328","-7.8","R,0327","-13.1","R,0207","3629.7","","3629.7","R","1477.3",",R","9.34","R","15.03","R","3.65","R"
"USW00054795","2011","43.1092","-70.9484","19.2","DURHAM 2 SSW, NH US","241.2","","241.2","R","125","R","92","R","10","R","143","R","35","R","111","R","6","R","-22.8","R,0124,","52.3",",R,0828,","37.0","R,0722,","-0.5","R,1007","-3.3","R,1029","-4.9","R,1105","-8.2","R,1211","-12.6","R,1218","-0.5","R,0502","-3.9","R,0416","-5.0","R,0409","-6.9","R,0320","-17.1","R,0304","3916.9","","3916.9","R","1317.7",",R","8.78","R","14.53","R","3.03","R"
"USW00054795","2012","43.1092","-70.9484","19.2","DURHAM 2 SSW, NH US","261.8","","261.8","R","137","R","75","R","3","R","140","R","18","R","129","R","4","R","-20.1","R,0116,","63.9",",R,0602,","34.0","R,0620,","-2.5","R,1013","-2.5","R,1013","-5.5","R,1106","-6.8","R,1127","-10.9","R,1226","-2.7","R,0430","-2.7","R,0430","-5.1","R,0401","-8.8","R,0307","-11.5","R,0306","3291.8","","3291.8","R","1037.9",",R","9.61","R","15.34","R","3.89","R"
"USW00054795","2013","43.1092","-70.9484","19.2","DURHAM 2 SSW, NH US","245.8","","245.8","R","123","R","75","R","6","R","163","R","38","R","112","R","8","R","-22.2","R,1217,","51.2",",R,0809,","34.5","R,0719,","-0.9","R,1014","-2.9","R,1025","-4.9","R,1026","-8.7","R,1121","-10.7","R,1129","-0.8","R,0515","-3.0","R,0422","-5.9","R,0407","-9.7","R,0321","-9.7","R,0321","3724.4","","3724.4","R","1051.8",",R","8.19","R","13.94","R","2.43","R"
"USW00054795","2014","43.1092","-70.9484","19.2","DURHAM 2 SSW, NH US","176.9","","176.9","R","139","R","81","R","13","R","144","R","47","R","118","R","2","R","-26.2","R,0104,","67.6",",R,0813,","33.3","R,0702,","-0.2","R,0919","-3.1","R,1110","-6.2","R,1115","-7.9","R,1116","-11.7","R,1129","-0.1","R,0425","-2.9","R,0421","-5.4","R,0418","-8.1","R,0327","-13.7","R,0325","4186.2","","4186.2","R","1146.3",",R","7.69","R","13.44","R","1.95","R"
"USW00054795","2015","43.1092","-70.9484","19.2","DURHAM 2 SSW, NH US","265.8","","265.8","R","120","R","71","R","18","R","144","R","52","R","130","R","9","R","-27.3","R,0224,","67.1",",R,0930,","34.3","R,0909,","-1.6","R,0927","-4.0","R,1018","-4.7","R,1019","-7.8","R,1118","","","-1.1","R,0502","-2.2","R,0416","-4.5","R,0406","-6.7","R,0402","-9.2","R,0325","4173.9","","4173.9","R","978.5",",R","8.10","R","14.34","R","1.87","R"
"USW00054795","2016","43.1092","-70.9484","19.2","DURHAM 2 SSW, NH US","272.5","","272.5","R","119","R","70","R","5","R","154","R","28","R","130","R","9","R","-24.6","R,0214,","83.0",",R,1021,","34.9","R,0812,","-0.4","R,1006","-3.2","R,1027","-4.6","R,1128","-7.5","R,1206","-11.3","R,1210","-1.1","R,0430","-2.4","R,0428","-7.9","R,0406","-7.9","R,0406","-9.2","R,0405","3454.3","","3454.3","R","1023.3",",R","9.09","R","15.22","R","2.96","R"
"USW00054795","2017","43.1092","-70.9484","19.2","DURHAM 2 SSW, NH US","232.0","","232.0","R","127","R","82","R","8","R","146","R","34","R","125","R","5","R","-24.8","R,1229,","43.5",",R,0514,","34.0","R,0612,","-0.3","R,1013","-4.0","R,1108","-5.7","R,1109","-7.2","R,1111","-9.1","R,1128","-1.0","R,0509","-2.3","R,0415","-7.4","R,0326","-7.4","R,0326","-10.2","R,0323","3676.1","","3676.1","R","1162.1",",R","8.73","R","14.40","R","3.06","R"
