"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00291982","1987","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","410.8","","410.8","0","72","0","34","0","","","5","0","3","0","139","0","12","0","185","0","47","0","-20.0","0,0122,","","","254",",0,1225,","19.3",",0,1225,+","36.1","0,0724,","","","-1.1","0,1108","-5.6","0,1117","-5.6","0,1117","-7.8","0,1214","-15.0","0,1215","0.0","0,0415","-2.2","0,0414","-4.4","0,0403","-10.6","0,0330","-10.6","0,0330","2980.3","","2980.3","0","278.4",",0","487",",0","11.84","0","19.68","0","4.00","0"
"USC00291982","1988","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","452.3","","452.3","0","78","0","40","0","","","3","0","0","0","142","0","1","0","194","0","34","0","-15.6","0,1230,","","","89",",0,0401,","29.2",",0,0417,","35.6","0,0623,","","","0.0","0,1105","-6.7","0,1116","-6.7","0,1116","-6.7","0,1116","-9.4","0,1128","0.0","0,0509","-3.3","0,0416","-6.1","0,0330","-6.7","0,0318","-8.9","0,0127","2705.4","","2705.4","0","381.7",",0","243",",0","11.96","0","19.95","0","3.98","0"
"USC00291982","1989","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","508.0","","508.0","0","47","0","29","0","","","5","0","1","0","134","0","7","0","206","0","40","0","-18.3","0,0207,","","","229",",0,0206,","23.6",",0,1005,","37.8","0,0704,+","","","0.0","0,0913","-2.2","0,1029","-4.4","0,1030","-6.7","0,1102","-13.9","0,1212","-0.6","0,0412","-2.8","0,0411","-5.0","0,0322","-6.7","0,0321","-9.4","0,0209","2550.9","","2550.9","0","250.3",",0","534",",0","12.71","0","21.12","0","4.29","0"
"USC00291982","1990","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","557.2","","557.2","0","69","0","51","0","","","","","4","0","122","0","12","0","186","0","52","0","-23.3","0,1225,","","","","","23.4",",0,0711,","38.9","0,0626,","","","-0.6","0,1009","-2.8","0,1105","-4.4","0,1108","-7.2","0,1128","-8.9","0,1203","0.0","0,0419","-3.9","0,0317","-6.1","0,0316","-7.2","0,0314","-8.9","0,0221","2721.6","","2721.6","0","395.3",",0","","","12.25","0","19.94","0","4.57","0"
"USC00291982","1991","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","441.4","","441.4","0","66","0","38","0","2","","2","0","0","0","140","0","3","0","186","0","28","0","-13.3","0,0122,+","152",",0,0219,","160",",0,0219,","34.5",",0,0522,","36.7","0,0708,","","","-6.1","0,1029","-6.1","0,1029","-6.1","0,1029","-8.9","0,1031","-8.9","0,1031","-0.6","0,0430","-2.2","0,0429","-4.4","0,0313","-7.2","0,0308","-9.4","0,0201","2713.9","","2713.9","0","480.6",",0","224",",0","12.09","0","19.77","0","4.40","0"
"USC00291982","1992","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2590.6","","2590.6","0","","","","","","","","","",""
"USC00291982","1993","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","512.4","","512.4","0","75","0","35","0","0","","0","0","0","0","136","0","1","0","185","0","44","0","-15.0","0,1225,","0",",0,1231,+","0",",0,1231,+","50.8",",0,0720,","36.7","0,0703,+","","","-2.2","0,1027","-2.2","0,1027","-8.9","0,1030","-8.9","0,1030","-8.9","0,1030","0.0","0,0506","-8.9","0,0314","-8.9","0,0314","-8.9","0,0314","-8.9","0,0314","","","","","307.6",",0","0",",0","12.46","0","20.39","0","4.53","0"
"USC00291982","1994","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","681.3","","681.3","0","77","0","41","0","0","","0","0","0","0","139","0","1","0","183","0","73","0","-13.9","0,0201,","0",",0,1231,+","0",",0,1231,+","39.4",",0,1112,","41.1","0,0627,","","","-1.1","0,1018","-3.3","0,1105","-5.0","0,1118","-11.1","0,1128","-11.1","0,1128","-0.6","0,0501","-2.2","0,0428","-9.4","0,0330","-9.4","0,0330","-9.4","0,0330","2662.2","","2662.2","0","364.1",",0","0",",0","12.94","0","21.34","0","4.55","0"
"USC00291982","1995","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2607.0","","2607.0","0","","","","","","","","","",""
"USC00291982","1996","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","649.5","","649.5","0","68","0","32","0","0","","0","0","0","0","141","0","4","0","188","0","63","0","-16.1","0,1218,","0",",0,1231,+","0",",0,1231,+","26.9",",0,0822,","37.8","0,0621,","","","-1.1","0,0928","-10.6","0,1022","-10.6","0,1022","-10.6","0,1022","-10.6","0,1022","-1.7","0,0429","-2.8","0,0406","-4.4","0,0328","-7.8","0,0307","-10.0","0,0204","","","","","328.5",",0","0",",0","13.25","0","21.59","0","4.92","0"
"USC00291982","1997","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","548.6","","548.6","0","77","0","49","0","","","6","0","1","0","150","0","16","0","196","0","53","0","-17.8","0,0108,","","","76",",0,0412,","22.4",",0,0608,","36.7","0,0704,","","","-2.8","0,1013","-2.8","0,1013","-5.6","0,1026","-8.9","0,1115","-8.9","0,1115","0.0","0,0503","-6.7","0,0414","-6.7","0,0414","-6.7","0,0414","-8.9","0,0119","2560.3","","2560.3","0","459.5",",0","352",",0","12.13","0","20.12","0","4.14","0"
"USC00291982","1998","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","548.5","","548.5","0","63","0","24","0","0","","0","0","0","0","123","0","0","0","179","0","68","0","-12.2","0,1224,+","0",",0,1231,+","5",",0,0331,","18.8",",0,0814,","39.4","0,0630,","","","0.0","0,1017","-3.9","0,1110","-5.0","0,1121","-7.2","0,1123","-10.6","0,1208","0.0","0,0427","-2.8","0,0420","-6.1","0,0419","-7.2","0,0309","","","2696.6","","2696.6","0","242.0",",0","11",",0","12.89","0","21.38","0","4.40","0"
"USC00291982","2000","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","722.2","","722.2","0","66","0","34","0","6","","4","0","0","0","125","0","2","0","189","0","91","0","-13.3","0,1227,","152",",0,1227,","97",",0,1123,","38.6",",0,0819,","38.3","0,0914,","","","0.0","0,1014","-2.8","0,1102","-5.6","0,1108","-8.3","0,1113","-8.9","0,1124","-1.1","0,0414","-4.4","0,0412","-4.4","0,0412","-7.2","0,0320","-8.9","0,0129","","","","","334.3",",0","300",",0","13.43","0","21.91","0","4.96","0"
"USC00291982","2001","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","","","77","0","29","0","17","","7","0","","","","","2","0","209","0","77","0","","","305",",0,0129,","216",",0,0129,","21.1",",0,0804,","37.8","0,0730,","","","","","","","","","","","","","","","","","","","","","","","","","","","221.1",",0","640",",0","","","22.03","0","",""
"USC00291982","2002","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","654.5","","654.5","0","56","0","16","0","1","","2","0","0","0","132","0","0","0","204","0","77","0","-15.6","0,0304,","102",",0,1104,","102",",0,1104,","21.3",",0,1024,","38.9","0,0702,","","","0.0","0,1030","-3.3","0,1106","-6.1","0,1116","-7.2","0,1219","-8.9","0,1220","-0.6","0,0421","-2.8","0,0326","-4.4","0,0322","-6.7","0,0311","-9.4","0,0305","2353.6","","2353.6","0","183.1",",0","132",",0","13.10","0","21.85","0","4.35","0"
"USC00291982","2003","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","721.7","","721.7","0","60","0","23","0","0","","0","0","0","0","132","0","1","0","203","0","69","0","-12.2","0,0206,","0","T,0,1113,+","13",",0,1212,","40.6",",0,0527,","40.0","0,0714,","","","-2.8","0,1026","-2.8","0,1026","-8.3","0,1123","-8.3","0,1123","-9.4","0,1228","-0.6","0,0409","-3.3","0,0408","-5.0","0,0330","-6.7","0,0329","-8.9","0,0210","2484.8","","2484.8","0","187.2",",0","21",",0","13.79","0","22.20","0","5.38","0"
"USC00291982","2004","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","527.6","","527.6","0","75","0","38","0","","","5","0","0","0","116","0","2","0","195","0","60","0","-16.7","0,1225,+","","","178",",0,0224,","35.8",",0,1006,","38.9","0,0606,","","","0.0","0,1024","-2.2","0,1102","-5.0","0,1103","-15.0","0,1130","-15.0","0,1130","-0.6","0,0413","-2.2","0,0412","-4.4","0,0307","-11.7","0,0215","-11.7","0,0215","2371.2","","2371.2","0","414.7",",0","491",",0","12.70","0","20.66","0","4.74","0"
"USC00291982","2007","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","612.0","","612.0","0","54","0","31","0","23","","8","0","0","0","152","0","4","0","213","0","81","0","-17.2","0,0115,","483",",0,0101,","51",",0,1215,+","19.3",",0,0712,","38.9","0,0704,","","","-2.8","0,1022","-2.8","0,1022","-5.0","0,1122","-8.9","0,1125","-8.9","0,1125","0.0","0,0508","-3.9","0,0424","-5.0","0,0422","-6.7","0,0419","-8.9","0,0417","2939.1","","2939.1","0","233.7",",0","330",",0","12.26","0","21.61","0","2.91","0"
"USC00291982","2008","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","456.9","","456.9","0","53","0","32","0","11","","5","0","0","0","155","0","3","0","193","0","58","0","-15.6","0,0121,","127",",0,1216,+","135",",0,0205,","29.7",",0,0901,","38.3","0,0801,","","","-3.9","0,1023","-3.9","0,1023","-5.0","0,1106","-6.7","0,1107","-10.6","0,1228","-2.8","0,0525","-2.8","0,0525","-5.6","0,0514","-10.6","0,0310","-10.6","0,0310","2672.8","","2672.8","0","282.5",",0","389",",0","12.08","0","21.34","0","2.83","0"
"USC00291982","2013","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","682.2","","682.2","7","60","7","28","7","4","","3","7","0","7","147","7","7","7","193","7","74","7","-16.7","7,0116,+","51",",7,1206,+","51",",7,1206,+","63.5",",7,0914,","40.6","7,0628,","","","-1.1","7,1011","-2.2","7,1019","-6.1","7,1124","-8.3","7,1125","-8.9","7,1126","0.0","7,0504","-4.4","7,0425","-4.4","7,0425","-7.2","7,0326","-8.9","7,0325","","","","","389.9",",7","171",",7","12.64","7","21.24","7","4.05","7"
"USC00291982","2014","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","645.3","","645.3","7","63","7","29","7","1","","1","7","0","7","133","7","3","7","204","7","70","7","-12.2","7,0125,+","25",",7,0204,","43",",7,0204,","22.4",",7,0730,","38.3","7,0723,+","1839.4","7","-1.1","7,1105","-2.8","7,1112","-8.3","7,1113","-8.3","7,1113","-8.9","7,1117","0.0","7,0514","-2.8","7,0416","-4.4","7,0321","-9.4","7,0207","-9.4","7,0207","2573.1","","2573.1","7","238.1",",7","49",",7","13.51","7","22.25","7","4.76","7"
"USC00291982","2015","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","711.8","","711.8","7","72","7","44","7","2","","3","7","0","7","124","7","3","7","199","7","80","7","-15.6","7,0223,","51",",7,0122,","203",",7,0228,","29.2",",7,1022,","40.0","7,0623,+","","","-2.8","7,1106","-2.8","7,1106","-4.4","7,1112","-7.8","7,1201","-8.9","7,1216","-1.7","7,0419","-2.2","7,0418","-5.6","7,0309","-8.3","7,0306","-10.6","7,0224","2301.2","","2301.2","7","382.3",",7","292",",7","13.74","7","22.18","7","5.30","7"
"USC00291982","2016","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","733.5","","733.5","7","62","7","29","7","0","","0","7","0","7","122","7","0","7","221","7","76","7","-11.1","7,0204,","0",",7,1231,+","0",",7,1231,+","26.4",",7,0822,","40.6","7,0620,","1975.4","7","0.0","7,1110","-4.4","7,1118","-4.4","7,1118","-8.3","7,1130","-10.0","7,1218","-0.6","7,0420","-2.2","7,0404","-4.4","7,0401","-10.0","7,0208","-10.0","7,0208","2361.5","","2361.5","7","254.3",",7","0",",7","14.20","7","23.19","7","5.22","7"
"USC00291982","2017","35.6413","-106.3322","1694.7","COCHITI DAM, NM US","","","","","68","7","32","7","1","","1","7","","","","","","","","","","","","","76",",7,0213,","76",",7,0213,","27.2",",7,0928,","","","","","","","","","","","","","","","","","","","","","","","","","2007.2","","2007.2","7","316.9",",7","76",",7","","","","","",""
