"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094299","1999","41.49139","-120.56444","1333.5","ALTURAS MUNICIPAL AIRPORT, CA US","2.6","W","52.5","","52.5","W","82","W","27","W","0","W","201","W","8","W","151","W","16","W","-17.2","W,0129,+","20.8",",W,0209,","37.8","W,0713,+","-2.2","W,0831","-2.2","W,0831","-5.6","W,1016","-7.8","W,1017","-11.7","W,1122","-1.1","W,0609","-7.2","W,0516","-7.2","W,0516","-7.2","W,0516","-9.4","W,0331","","","","","221.8",",W","8.10","W","17.20","W","-1.00","W","300","W","300","W","22.8","W","30.8","W"
"USW00094299","2000","41.49139","-120.56444","1333.5","ALTURAS MUNICIPAL AIRPORT, CA US","2.4","W","78.5","","78.5","W","114","W","39","W","0","W","197","W","1","W","140","W","27","W","-15.6","W,1117,+","15.7",",W,0124,","36.7","W,0802,+","0.0","W,0903","-2.8","W,0904","-4.4","W,0923","-7.8","W,1110","-11.1","W,1111","-0.6","W,0611","-2.2","W,0601","-5.0","W,0512","-6.7","W,0424","-9.4","W,0219","3426.0","","3426.0","W","306.9",",W","8.43","W","17.34","W","-0.49","W","160","W","220","W","16.1","W","21.0","W"
"USW00094299","2001","41.49139","-120.56444","1333.5","ALTURAS MUNICIPAL AIRPORT, CA US","2.5","W","85.3","","85.3","W","101","W","33","W","2","W","203","W","12","W","159","W","38","W","-18.9","W,0208,","16.3",",W,1121,","37.2","W,0808,+","-0.6","W,0906","-2.2","W,0909","-6.1","W,1009","-7.2","W,1010","-10.0","W,1024","0.0","W,0614","-5.6","W,0604","-5.6","W,0604","-6.7","W,0414","-9.4","W,0410","3822.4","","3822.4","W","234.0",",W","8.43","W","17.95","W","-1.10","W","210","W","210","W","16.5","W","20.6","W"
"USW00094299","2002","41.49139","-120.56444","1333.5","ALTURAS MUNICIPAL AIRPORT, CA US","2.5","W","135.1","","135.1","W","81","W","26","W","8","W","213","W","8","W","148","W","39","W","-21.1","W,0308,","14.0",",W,1108,","41.7","W,0711,+","0.0","W,0805","-3.9","W,0908","-4.4","W,0926","-9.4","W,1012","-9.4","W,1012","-1.1","W,0611","-2.2","W,0524","-4.4","W,0511","-6.7","W,0331","-8.9","W,0326","3693.8","","3693.8","W","186.3",",W","8.42","W","18.07","W","-1.24","W","180","W","180","W","21.9","W","26.8","W"
"USW00094299","2003","41.49139","-120.56444","1333.5","ALTURAS MUNICIPAL AIRPORT, CA US","2.4","W","","","","","119","W","54","W","","","","","","","","","","","","","26.4",",W,1129,","","","","","","","","","","","","","","","","","","","","","","","3544.5","","3544.5","W","392.5",",W","","","","","","","210","W","200","W","16.5","W","21.5","W"
"USW00094299","2004","41.49139","-120.56444","1333.5","ALTURAS MUNICIPAL AIRPORT, CA US","2.4","W","112.5","","112.5","W","96","W","43","W","3","W","203","W","8","W","147","W","35","W","-20.0","W,1129,","23.1",",W,1028,","36.7","W,0811,+","-2.2","W,0914","-2.2","W,0914","-5.6","W,0921","-7.8","W,1101","-10.0","W,1120","0.0","W,0524","-2.2","W,0513","-5.0","W,0430","-7.8","W,0303","-10.0","W,0212","","","","","302.6",",W","8.62","W","17.50","W","-0.27","W","180","W","220","W","19.2","W","26.8","W"
"USW00094299","2005","41.49139","-120.56444","1333.5","ALTURAS MUNICIPAL AIRPORT, CA US","2.3","B","116.8","","116.8","B","95","B","48","B","3","B","198","B","5","B","133","B","34","B","-22.8","B,0113,","23.9",",B,1107,","38.3","B,0715,","-3.3","B,0910","-3.3","B,0910","-5.6","B,0924","-7.2","B,1030","-11.1","B,1130","-1.7","W,0619","-2.2","W,0424","-7.8","W,0415","-7.8","W,0415","-11.1","W,0315","3870.3","","3870.3","B","364.5",",B","8.20","B","17.03","B","-0.64","B","260","B","230","B","17.4","B","21.0","B"
"USW00094299","2006","41.49139","-120.56444","1333.5","ALTURAS MUNICIPAL AIRPORT, CA US","2.3","W","135.1","","135.1","W","93","W","30","W","1","W","196","W","7","W","139","W","45","W","-19.9","W,1129,","18.3",",W,0227,","38.3","W,0722,","0.0","W,0831","-3.8","W,0917","-4.9","W,0924","-7.1","W,1018","-9.9","W,1026","-1.6","W,0530","-3.2","W,0529","-6.6","W,0418","-7.7","W,0320","-16.0","W,0312","3681.3","","3681.3","W","227.5",",W","8.40","W","17.25","W","-0.45","W","220","W","220","W","20.1","W","24.6","W"
"USW00094299","2007","41.49139","-120.56444","1333.5","ALTURAS MUNICIPAL AIRPORT, CA US","2.2","W","131.2","","131.2","W","73","W","35","W","3","W","218","W","17","W","150","W","41","W","-21.6","W,1231,","16.8",",W,1019,","41.1","W,0705,","-0.5","W,0813","-3.8","W,0924","-6.6","W,1006","-7.1","W,1105","-9.3","W,1121","0.0","W,0625","-2.7","W,0513","-5.5","W,0420","-7.1","W,0419","-9.3","W,0228","3732.6","","3732.6","W","246.2",",W","8.15","W","17.71","W","-1.40","W","330","W","210","W","17.9","W","36.7","W"
"USW00094299","2008","41.49139","-120.56444","1333.5","ALTURAS MUNICIPAL AIRPORT, CA US","2.2","W","116.3","","116.3","W","85","W","33","W","9","W","217","W","30","W","146","W","37","W","-25.5","W,1217,","23.4",",W,0528,","38.3","W,0815,","-0.5","W,0901","-3.8","W,0923","-4.9","W,1009","-9.3","W,1012","-9.3","W,1012","0.0","W,0612","-3.8","W,0512","-8.2","W,0501","-8.2","W,0501","-10.5","W,0420","4211.8","","4211.8","W","256.1",",W","7.61","W","17.00","W","-1.77","W","30","W","90","W","21.9","W","83.6","W"
"USW00094299","2009","41.49139","-120.56444","1333.5","ALTURAS MUNICIPAL AIRPORT, CA US","2.2","W","124.1","","124.1","W","81","W","32","W","4","W","201","W","14","W","141","W","48","W","-24.3","W,1208,","14.2",",W,0605,","37.2","W,0820,+","-0.5","W,0907","-2.7","W,0921","-7.7","W,1001","-7.7","W,1001","-10.5","W,1121","-0.5","W,0622","-4.3","W,0513","-4.9","W,0427","-8.2","W,0416","-11.0","W,0405","3650.5","","3650.5","W","233.2",",W","8.26","W","17.36","W","-0.86","W","60","W","270","W","33.5","W","73.3","W"
