"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1COBO0008","2003","39.9925","-105.1057","1610.9","LAFAYETTE 0.4 WSW, CO US","75","N","27","N","30","","15","N","559",",N,0319,","437",",N,0319,","55.6",",N,0319,","408.0",",N","1540",",N"
"US1COBO0008","2004","39.9925","-105.1057","1610.9","LAFAYETTE 0.4 WSW, CO US","101","N","50","N","42","","19","N","229",",N,1129,","185",",N,1129,","50.5",",N,0628,","581.2",",N","1409",",N"
"US1COBO0008","2005","39.9925","-105.1057","1610.9","LAFAYETTE 0.4 WSW, CO US","83","N","38","N","","","12","N","","","236",",N,0411,","39.6",",N,1010,","394.2",",N","1064",",N"
"US1COBO0008","2006","39.9925","-105.1057","1610.9","LAFAYETTE 0.4 WSW, CO US","82","N","31","N","42","","22","N","610",",N,1221,","734",",N,1221,","46.7",",N,1221,","343.2",",N","2252",",N"
"US1COBO0008","2007","39.9925","-105.1057","1610.9","LAFAYETTE 0.4 WSW, CO US","91","N","40","N","84","","20","N","457",",N,0106,","132",",N,1209,","37.1",",N,0425,","366.8",",N","1577",",N"
"US1COBO0008","2011","39.9925","-105.1057","1610.9","LAFAYETTE 0.4 WSW, CO US","85","N","39","N","64","","13","N","381",",N,1223,+","287",",N,1222,","44.5",",N,0519,","441.7",",N","1773",",N"
"US1COBO0008","2012","39.9925","-105.1057","1610.9","LAFAYETTE 0.4 WSW, CO US","66","N","25","N","50","","10","N","457",",N,0204,","345",",N,0203,","31.0",",N,0203,","279.3",",N","1241",",N"
"US1COBO0008","2013","39.9925","-105.1057","1610.9","LAFAYETTE 0.4 WSW, CO US","86","N","44","N","55","","24","N","368",",N,0416,","406",",N,0416,","86.4",",N,0912,","519.4",",N","2286",",N"
"US1COBO0008","2014","39.9925","-105.1057","1610.9","LAFAYETTE 0.4 WSW, CO US","94","N","43","N","47","","19","N","203",",N,0202,+","160",",N,1226,","27.4",",N,0512,","412.7",",N","1597",",N"
"US1COBO0008","2015","39.9925","-105.1057","1610.9","LAFAYETTE 0.4 WSW, CO US","114","N","53","N","65","","23","N","292",",N,0226,","241",",N,0226,","51.6",",N,0509,","598.0",",N","2238",",N"
"US1COBO0008","2016","39.9925","-105.1057","1610.9","LAFAYETTE 0.4 WSW, CO US","76","N","31","N","59","","17","N","432",",N,0324,","450",",N,0324,","32.0",",N,0417,","356.3",",N","2177",",N"
"US1COBO0008","2017","39.9925","-105.1057","1610.9","LAFAYETTE 0.4 WSW, CO US","91","N","37","N","27","","13","N","216",",N,0105,","221",",N,0105,","45.0",",N,0519,","388.7",",N","1237",",N"
