"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1INHM0005","2007","39.9685","-86.1369","256.9","CARMEL 1.5 W, IN US","119","N","81","N","9","N","178",",N,1216,+","61.0",",N,0315,","1019.9",",N","940",",N"
"US1INHM0005","2008","39.9685","-86.1369","256.9","CARMEL 1.5 W, IN US","140","N","91","N","","","","","78.7",",N,0604,","1302.1",",N","",""
"US1INHM0005","2009","39.9685","-86.1369","256.9","CARMEL 1.5 W, IN US","134","N","88","N","","","","","53.3",",N,0406,","1136.6",",N","",""
"US1INHM0005","2010","39.9685","-86.1369","256.9","CARMEL 1.5 W, IN US","115","N","81","N","","","","","43.2",",N,0622,","888.1",",N","",""
"US1INHM0005","2011","39.9685","-86.1369","256.9","CARMEL 1.5 W, IN US","147","N","99","N","","","","","67.3",",N,0228,","1330.1",",N","",""
"US1INHM0005","2012","39.9685","-86.1369","256.9","CARMEL 1.5 W, IN US","111","N","75","N","","","","","66.0",",N,0908,","847.6",",N","",""
"US1INHM0005","2013","39.9685","-86.1369","256.9","CARMEL 1.5 W, IN US","117","N","68","N","","","","","106.7",",N,0419,","1282.8",",N","",""
"US1INHM0005","2014","39.9685","-86.1369","256.9","CARMEL 1.5 W, IN US","119","N","87","N","","","","","83.8",",N,0724,","1298.3",",N","",""
"US1INHM0005","2015","39.9685","-86.1369","256.9","CARMEL 1.5 W, IN US","116","N","77","N","","","","","76.2",",N,0708,","1227.3",",N","",""
"US1INHM0005","2016","39.9685","-86.1369","256.9","CARMEL 1.5 W, IN US","113","N","84","N","","","","","49.5",",N,0501,","1027.0",",N","",""
"US1INHM0005","2017","39.9685","-86.1369","256.9","CARMEL 1.5 W, IN US","109","N","81","N","","","","","71.1",",N,0505,","1174.1",",N","",""
