"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00418743","1928","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","43","0","41","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0414,","142.7",",0,0623,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1076.8",",0","0","T,0","","","","","","","",""
"USC00418743","1929","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","47","0","46","0","0","","2","0","","","","","","","","","","","","","0",",0,1231,+","38",",0,1121,","69.1",",0,0508,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","821.0",",0","63",",0","","","","","","","",""
"USC00418743","1930","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","48","0","47","0","0","","2","0","","","","","","","","","","","","","0",",0,1231,+","25",",0,0117,+","51.1",",0,0203,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","793.7",",0","50",",0","","","","","","","",""
"USC00418743","1931","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","54","0","52","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","44.5",",0,1216,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","800.1",",0","0",",0","","","","","","","",""
"USC00418743","1932","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","50","0","50","0","0","","1","0","","","","","","","","","","","","","0",",0,1231,+","97",",0,1215,","91.4",",0,0104,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","959.2",",0","97",",0","","","","","","","",""
"USC00418743","1933","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","48","0","46","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0208,","50.8",",0,1230,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","796.7",",0","0","T,0","","","","","","","",""
"USC00418743","1934","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","39","0","36","0","1","","1","0","","","","","","","","","","","","","25",",0,0227,","25",",0,0227,","68.6",",0,1120,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","752.4",",0","25",",0","","","","","","","",""
"USC00418743","1935","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","55","0","50","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0224,","96.3",",0,0119,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1157.8",",0","0","T,0","","","","","","","",""
"USC00418743","1936","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","39","0","33","0","2","","2","0","","","","","","","","","","","","","25",",0,0129,+","38",",0,0129,","120.4",",0,0926,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","722.2",",0","63",",0","","","","","","","",""
"USC00418743","1937","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","48","0","45","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,1122,+","64.5",",0,1226,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","956.6",",0","0","T,0","","","","","","","",""
"USC00418743","1938","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","50","0","45","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0221,","83.8",",0,0421,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1129.4",",0","0","T,0","","","","","","","",""
"USC00418743","1939","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","39","0","35","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0203,","45.5",",0,0214,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917.9",",0","0","T,0","","","","","","","",""
"USC00418743","1940","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","45","0","44","0","3","","2","0","","","","","","","","","","","","","76",",0,0309,+","76",",0,0309,+","81.3",",0,1123,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1250.6",",0","190",",0","","","","","","","",""
"USC00418743","1941","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","48","0","44","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","72.9",",0,1031,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1171.3",",0","0",",0","","","","","","","",""
"USC00418743","1942","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","51","0","46","0","1","","0","0","","","","","","","","","","","","","76",",0,0103,","0",",0,1231,+","102.9",",0,0420,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1149.5",",0","178",",0","","","","","","","",""
"USC00418743","1943","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","42","0","36","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","83.6",",0,0605,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","877.3",",0","0",",0","","","","","","","",""
"USC00418743","1944","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","62","0","60","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","70.6",",0,0319,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1177.0",",0","0",",0","","","","","","","",""
"USC00418743","1945","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","79","0","68","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","197.6",",0,0329,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1515.4",",0","0",",0","","","","","","","",""
"USC00418743","1946","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","95","0","70","0","","","","","","","","","","","","","","","","","","","","","81.3",",0,0825,","","","","","","","","","","","","","","","","","","","","","","","","","1275.9","","1275.9","0","1487.3",",0","","","","","","","","","",""
"USC00418743","1947","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","87","0","62","0","","","","","","","","","","","","","","","","","","","","","57.7",",0,0827,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938.6",",0","","","","","","","","","",""
"USC00418743","1948","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","66","0","54","0","","","","","","","","","","","","","","","","","","","","","69.3",",0,0503,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","921.3",",0","","","","","","","","","",""
"USC00418743","1949","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1171.4","","1171.4","0","81","0","71","0","1","","1","0","1","0","43","0","2","0","237","0","90","0","-17.8","0,0131,","76",",0,0130,","76",",0,0130,","139.7",",0,1007,","40.6","0,0712,","","","-1.7","0,1101","-5.0","0,1122","-5.0","0,1122","","","","","-1.1","0,0318","-5.0","0,0207","-5.0","0,0207","-6.7","0,0202","-11.7","0,0201","1364.1","","1364.1","0","1429.5",",0","76",",0","17.67","0","24.39","0","10.95","0","",""
"USC00418743","1950","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1042.6","","1042.6","0","69","0","66","0","0","","0","0","0","0","65","0","3","0","254","0","48","0","-13.3","0,1208,","0","T,0,1206,","0","T,0,1206,+","88.4",",0,0202,","36.1","0,0817,","","","-0.6","0,1104","-2.2","0,1110","-9.4","0,1111","-9.4","0,1111","-9.4","0,1111","-1.1","0,0321","-3.3","0,0315","-4.4","0,0108","-7.8","0,0105","","","1360.6","","1360.6","0","1371.6",",0","0","T,0","17.15","0","23.73","0","10.57","0","",""
"USC00418743","1951","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1295.7","","1295.7","0","63","0","59","0","","","2","0","2","0","66","0","8","0","249","0","102","0","-18.3","0,0203,","","","84",",0,0201,","128.3",",0,0610,","42.2","0,0903,+","","","-1.1","0,1102","-6.7","0,1103","-6.7","0,1103","-6.7","0,1103","-8.9","0,1215","0.0","0,0403","-2.2","0,0315","-5.6","0,0217","-8.9","0,0204","-8.9","0,0204","1548.3","","1548.3","0","894.4",",0","109",",0","17.58","0","24.77","0","10.40","0","",""
"USC00418743","1952","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1258.6","","1258.6","0","53","0","51","0","0","","1","0","0","0","59","0","0","0","237","0","106","0","-5.0","0,1216,+","0",",0,1231,+","51",",0,1214,","75.4",",0,0518,","40.6","0,0819,+","","","-0.6","0,1008","-3.9","0,1029","-5.0","0,1215","","","","","-1.7","0,0415","-2.2","0,0324","","","","","","","1409.9","","1409.9","0","1066.1",",0","51",",0","17.62","0","24.80","0","10.44","0","",""
"USC00418743","1953","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1239.1","","1239.1","0","68","0","61","0","0","","2","0","0","0","52","0","3","0","238","0","111","0","-9.4","0,1225,+","0",",0,1231,+","51",",0,0117,","86.4",",0,0429,","39.4","0,0929,+","","","0.0","0,1109","-2.8","0,1215","-8.9","0,1223","-8.9","0,1223","-8.9","0,1223","0.0","0,0224","-4.4","0,0223","-4.4","0,0223","-7.2","0,0117","","","1551.3","","1551.3","0","1135.5",",0","84",",0","17.59","0","24.57","0","10.61","0","",""
"USC00418743","1954","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1510.4","","1510.4","0","51","0","42","0","0","","0","0","0","0","53","0","3","0","243","0","112","0","-11.7","0,0123,+","0",",0,1231,+","8",",0,0306,","91.4",",0,1024,","43.9","0,0725,","","","-1.1","0,1105","-4.4","0,1230","-4.4","0,1230","","","","","0.0","0,0402","-2.2","0,0316","-5.6","0,0124","-11.7","0,0123","-11.7","0,0123","1481.1","","1481.1","0","902.3",",0","8",",0","18.62","0","25.97","0","11.27","0","",""
"USC00418743","1955","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1299.9","","1299.9","0","63","0","53","0","0","","0","0","0","0","71","0","0","0","245","0","94","0","-10.0","0,1217,+","0",",0,1231,+","0","T,0,1201,+","63.5",",0,0830,","39.4","0,0712,","","","0.0","0,1025","-3.3","0,1109","-5.6","0,1128","-6.7","0,1129","-10.0","0,1216","-0.6","0,0330","-2.8","0,0329","-5.6","0,0328","-10.0","0,0212","-10.0","0,0212","1455.7","","1455.7","0","788.6",",0","0","T,0","17.58","0","24.52","0","10.64","0","",""
"USC00418743","1956","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1503.8","","1503.8","0","57","0","41","0","0","","1","0","0","0","57","0","2","0","255","0","126","0","-8.3","0,0120,+","0",",0,1231,+","102",",0,0119,","76.2",",0,1104,","43.3","0,0806,+","","","-2.8","0,1109","-2.8","0,1109","-4.4","0,1127","","","","","0.0","0,0323","-2.2","0,0309","-4.4","0,0204","-7.8","0,0121","","","1627.2","","1627.2","0","595.9",",0","122",",0","18.24","0","25.87","0","10.60","0","",""
"USC00418743","1957","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1115.0","","1115.0","0","96","0","81","0","0","","0","0","0","0","41","0","1","0","217","0","78","0","-10.0","0,0118,+","0",",0,1231,+","0","T,0,1123,","110.2",",0,0922,","40.6","0,0731,","","","-1.1","0,1026","-2.8","0,1027","-7.2","0,1211","-7.2","0,1211","","","-5.0","0,0309","-5.0","0,0309","-5.0","0,0309","-6.7","0,0119","-10.0","0,0118","1494.6","","1494.6","0","1805.4",",0","0","T,0","17.13","0","23.27","0","11.00","0","",""
"USC00418743","1958","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1159.1","","1159.1","0","81","0","63","0","1","","1","0","0","0","70","0","1","0","220","0","89","0","-10.0","0,1216,+","76",",0,1214,","64",",0,1214,","111.3",",0,0920,","37.8","0,0814,+","","","-1.1","0,1119","-5.6","0,1129","-5.6","0,1129","-9.4","0,1214","-9.4","0,1214","-1.7","0,0321","-3.9","0,0219","-5.6","0,0217","-9.4","0,0214","-9.4","0,0214","1737.6","","1737.6","0","1238.2",",0","72",",0","16.56","0","22.68","0","10.44","0","",""
"USC00418743","1959","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1144.1","","1144.1","0","73","0","65","0","1","","0","0","0","0","61","0","4","0","231","0","80","0","-13.3","0,0105,+","25",",0,0220,","13",",0,0220,","81.3",",0,1216,","37.8","0,0831,","","","-3.9","0,1106","-3.9","0,1106","-6.7","0,1107","-6.7","0,1107","","","0.0","0,0322","-2.2","0,0220","-4.4","0,0207","-10.0","0,0123","-10.0","0,0123","1664.4","","1664.4","0","1200.0",",0","13",",0","16.84","0","23.21","0","10.47","0","",""
"USC00418743","1960","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1200.7","","1200.7","0","92","0","71","0","1","","1","0","0","0","71","0","2","0","229","0","91","0","-8.9","0,0226,+","51",",0,0225,","38",",0,0225,","83.8",",0,0926,","37.2","0,0728,","","","-2.8","0,1110","-2.8","0,1110","-5.6","0,1111","-6.7","0,1221","","","-1.7","0,0319","-2.8","0,0318","-5.0","0,0305","-7.2","0,0304","-8.9","0,0226","1832.1","","1832.1","0","1187.6",",0","48",",0","16.61","0","22.79","0","10.43","0","",""
"USC00418743","1961","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1026.7","","1026.7","0","84","0","62","0","1","","1","0","0","0","53","0","4","0","236","0","60","0","-8.9","0,0130,+","51",",0,0128,","38",",0,0128,","91.4",",0,0625,","37.2","0,0804,","","","0.0","0,1104","-6.7","0,1212","-6.7","0,1212","-6.7","0,1212","","","0.0","0,0302","-6.1","0,0131","-6.1","0,0131","-8.9","0,0130","-8.9","0,0130","1567.8","","1567.8","0","1236.3",",0","51",",0","16.67","0","22.99","0","10.37","0","",""
"USC00418743","1962","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1208.2","","1208.2","0","78","0","68","0","4","","3","0","0","0","59","0","7","0","232","0","81","0","-16.7","0,0112,+","127",",0,0111,+","76",",0,0109,","100.6",",0,0901,","37.8","0,0812,+","","","0.0","0,1104","-2.8","0,1210","-9.4","0,1212","-9.4","0,1212","-9.4","0,1212","-0.6","0,0403","-2.8","0,0307","-6.7","0,0302","-6.7","0,0302","-13.9","0,0113","1682.6","","1682.6","0","1302.2",",0","191",",0","17.19","0","23.52","0","10.85","0","",""
"USC00418743","1963","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1425.2","","1425.2","0","55","0","39","0","1","","1","0","0","0","82","0","13","0","252","0","110","0","-15.0","0,0125,+","25",",0,1212,","30",",0,1212,","58.4",",0,0528,","40.6","0,0828,+","","","-1.7","0,1102","-2.2","0,1114","-4.4","0,1212","-7.8","0,1215","-12.8","0,1223","0.0","0,0308","-3.9","0,0225","-8.9","0,0223","-8.9","0,0223","-8.9","0,0223","1655.1","","1655.1","0","623.1",",0","30",",0","17.59","0","24.84","0","10.34","0","",""
"USC00418743","1964","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1290.4","","1290.4","0","68","0","48","0","2","","1","0","0","0","80","0","4","0","251","0","93","0","-14.4","0,0115,+","229",",0,0116,","239",",0,0116,","72.9",",0,0917,","43.3","0,0812,+","","","-2.2","0,1120","-2.2","0,1120","-4.4","0,1122","-6.7","0,1207","-8.9","0,1218","-1.1","0,0410","-2.8","0,0327","-7.2","0,0223","-7.2","0,0223","-9.4","0,0118","1636.7","","1636.7","0","919.9",",0","267",",0","17.45","0","24.44","0","10.46","0","",""
"USC00418743","1965","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1256.0","","1256.0","0","65","0","54","0","0","","1","0","0","0","60","0","2","0","236","0","96","0","-10.0","0,0118,+","0","T,0,0320,+","25",",0,0225,","110.7",",0,0922,","39.4","0,0822,+","","","-0.6","0,1130","-2.2","0,1226","","","","","","","-0.6","0,0330","-3.3","0,0328","-8.3","0,0321","-8.3","0,0321","-8.9","0,0225","1597.1","","1597.1","0","1069.1",",0","25",",0","17.70","0","24.24","0","11.16","0","",""
"USC00418743","1966","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1034.4","","1034.4","0","81","0","68","0","0","","0","0","0","0","69","0","4","0","237","0","65","0","-13.9","0,0131,+","0",",0,1231,+","0","T,0,0223,","106.9",",0,0430,","37.8","0,0801,+","","","-0.6","0,1020","-3.3","0,1102","-4.4","0,1103","-6.7","0,1211","-10.0","0,1224","-1.1","0,0325","-3.9","0,0308","-5.0","0,0225","-6.7","0,0219","-13.9","0,0131","1477.5","","1477.5","0","1481.9",",0","0","T,0","16.60","0","23.08","0","10.12","0","",""
"USC00418743","1967","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1065.5","","1065.5","0","74","0","60","0","0","","0","0","0","0","55","0","1","0","256","0","62","0","-9.4","0,0120,","0",",0,1231,+","0",",0,1231,+","127.0",",0,1030,","39.4","0,0831,+","","","-1.7","0,1104","-2.2","0,1105","-5.6","0,1223","-6.7","0,1228","","","-4.4","0,0309","-4.4","0,0309","-4.4","0,0309","-6.7","0,0226","-9.4","0,0120","1456.0","","1456.0","0","1189.1",",0","0",",0","17.11","0","23.95","0","10.27","0","",""
"USC00418743","1968","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1027.9","","1027.9","0","100","0","80","0","1","","1","0","0","0","75","0","4","0","232","0","67","0","-11.7","0,0108,+","25",",0,0223,","30",",0,0223,","52.8",",0,0510,","36.7","0,0826,","","","-0.6","0,1104","-4.4","0,1112","-4.4","0,1112","-6.7","0,1209","-8.9","0,1231","-2.8","0,0324","-2.8","0,0324","-4.4","0,0305","-6.7","0,0224","-11.7","0,0108","1697.2","","1697.2","0","1366.1",",0","30",",0","16.46","0","22.88","0","10.04","0","",""
"USC00418743","1969","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1285.6","","1285.6","0","76","0","63","0","0","","0","0","0","0","48","0","2","0","233","0","104","0","-9.4","0,0101,","0",",0,1231,+","0","T,0,1231,","88.9",",0,0507,","46.1","0,0810,","","","-3.3","0,1115","-3.3","0,1115","-5.0","0,1201","-7.2","0,1231","","","-0.6","0,0327","-4.4","0,0312","-4.4","0,0312","-6.7","0,0125","-9.4","0,0101","1637.5","","1637.5","0","1113.2",",0","0","T,0","17.44","0","24.30","0","10.58","0","",""
"USC00418743","1970","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1206.6","","1206.6","0","70","0","61","0","0","","0","0","0","0","61","0","2","0","233","0","89","0","-12.2","0,0107,","0",",0,1231,+","0",",0,1231,+","97.5",",0,1012,","40.6","0,0818,+","","","-0.6","0,1104","-3.9","0,1116","-5.0","0,1117","","","","","-1.1","0,0323","-3.9","0,0227","-7.2","0,0204","-7.2","0,0204","-11.7","0,0109","1662.3","","1662.3","0","1161.0",",0","0",",0","17.03","0","23.72","0","10.34","0","",""
"USC00418743","1971","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1097.9","","1097.9","0","74","0","60","0","1","","1","0","0","0","44","0","1","0","252","0","85","0","-11.1","0,0209,","203",",0,0303,","224",",0,0303,","86.4",",0,0725,","41.7","0,0717,","","","0.0","0,1126","","","","","","","","","-0.6","0,0408","-2.8","0,0321","-6.1","0,0305","-10.6","0,0210","-10.6","0,0210","1559.3","","1559.3","0","1118.3",",0","229",",0","17.48","0","24.58","0","10.38","0","",""
"USC00418743","1972","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","1306.3","","1306.3","0","81","0","60","0","0","","0","0","0","0","56","0","7","0","235","0","103","0","-10.6","0,0106,","0","T,0,0105,","0","T,0,0105,","126.5",",0,0928,","40.6","0,0807,","","","-0.6","0,1117","-2.8","0,1123","-6.1","0,1206","-6.7","0,1216","","","0.0","0,0304","-2.2","0,0214","-5.0","0,0208","-7.2","0,0205","-8.9","0,0117","1258.0","","1258.0","0","1064.3",",0","0","T,0","17.51","0","23.98","0","11.04","0","",""
"USC00418743","1973","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","91","0","79","0","","","","","","","","","","","","","","","","","","","","","100.6",",0,0906,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1488.9",",0","","","","","","","","","",""
"USC00418743","1974","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","","","",""
"USC00418743","1975","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","","","","","80","0","61","0","","","","","0","0","54","0","","","","","","","-9.4","0,1218,","","","","","73.2",",0,0202,","","","","","-1.1","0,1113","-3.3","0,1114","-8.3","0,1123","-8.3","0,1123","-9.4","0,1218","-1.7","0,0404","-3.3","0,0315","-5.6","0,0208","-7.8","0,0207","-8.9","0,0114","","","","","845.5",",0","","","","","","","10.81","0","",""
"USC00418743","1976","33.148","-95.6269","150.9","SULPHUR SPRINGS, TX US","859.4","","859.4","0","91","0","64","0","0","","0","0","0","0","63","0","3","0","229","0","42","0","-12.8","0,0108,","0",",0,1231,+","0",",0,1231,+","76.2",",0,0419,","36.7","0,0808,","","","-3.3","0,1105","-3.3","0,1105","-5.6","0,1128","-10.0","0,1129","-10.0","0,1129","0.0","0,0317","-2.2","0,0222","-6.1","0,0208","-8.3","0,0207","-8.9","0,0127","1313.0","","1313.0","0","1073.0",",0","0",",0","16.17","0","22.73","0","9.60","0","",""
