"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00047470","1894","33.9511","-117.388","256.0","RIVERSIDE FIRE STATION 3, CA US","","","","","","","","","","","","","","","","","0","6","260","6","99","6","","","","","","","","","42.2","6,0825,","","","","","","","","","","","","","","","","","","","","","","","","","26.06","6","",""
"USC00047470","1895","33.9511","-117.388","256.0","RIVERSIDE FIRE STATION 3, CA US","683.5","","683.5","6","","","","","","","","","0","6","20","6","0","6","257","6","99","6","-5.6","6,1230,","","","","","","","40.0","6,0604,","-1.7","6,1125","-2.2","6,1219","-5.6","6,1230","-0.6","6,0206","-2.8","6,0127","","","","","1026.6","","1026.6","6","","","","","17.16","6","25.88","6","8.44","6"
"USC00047470","1902","33.9511","-117.388","256.0","RIVERSIDE FIRE STATION 3, CA US","406.2","","406.2","6","30","6","23","6","","","","","0","6","30","6","0","6","263","6","51","6","-3.3","6,1231,+","","","","","21.8",",6,0226,","40.6","6,0623,","-1.1","6,1121","-2.8","6,1204","","","0.0","6,0305","-2.8","6,0131","","","","","","","","","208.3",",6","","","15.92","6","25.01","6","6.84","6"
"USC00047470","1903","33.9511","-117.388","256.0","RIVERSIDE FIRE STATION 3, CA US","468.7","","468.7","6","31","6","21","6","","","","","0","6","50","6","0","6","278","6","63","6","-4.4","6,0216,","","","","","33.0",",6,0325,","40.6","6,0818,","-0.6","6,1203","-2.2","6,1211","","","-0.6","6,0319","-3.9","6,0302","-4.4","6,0216","","","1335.6","","1335.6","6","265.1",",6","","","16.28","6","25.44","6","7.12","6"
"USC00047470","1904","33.9511","-117.388","256.0","RIVERSIDE FIRE STATION 3, CA US","690.8","","690.8","6","34","6","17","6","","","","","0","6","36","6","0","6","292","6","97","6","-2.8","6,0121,+","","","","","41.7",",6,0323,","43.3","6,0907,","-0.6","6,1112","-2.2","6,1113","","","0.0","6,0312","-2.2","6,0129","","","","","1082.3","","1082.3","6","168.6",",6","","","17.24","6","26.76","6","7.71","6"
"USC00047470","1905","33.9511","-117.388","256.0","RIVERSIDE FIRE STATION 3, CA US","432.4","","432.4","6","44","6","31","6","","","","","0","6","19","6","0","6","257","6","58","6","-3.3","6,1224,","","","","","47.5",",6,0109,","41.1","6,0829,","-1.1","6,1121","-3.3","6,1224","","","-2.2","6,0214","-2.2","6,0214","","","","","974.8","","974.8","6","467.8",",6","","","16.47","6","25.05","6","7.89","6"
"USC00047470","1906","33.9511","-117.388","256.0","RIVERSIDE FIRE STATION 3, CA US","541.5","","541.5","6","","","","","","","","","0","6","38","6","0","6","251","6","82","6","-3.3","6,0121,+","","","","","","","40.6","6,0814,+","-0.6","6,1023","-2.2","6,1120","","","-0.6","6,0402","-2.2","6,0301","","","","","1201.3","","1201.3","6","","","","","16.49","6","25.31","6","7.67","6"
"USC00047470","1907","33.9511","-117.388","256.0","RIVERSIDE FIRE STATION 3, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1153.4","","1153.4","6","","","","","","","","","",""
"USC00047470","1908","33.9511","-117.388","256.0","RIVERSIDE FIRE STATION 3, CA US","630.9","","630.9","6","","","","","","","","","0","6","17","6","0","6","252","6","90","6","-2.8","6,1130,","","","","","","","42.2","6,0731,","-1.1","6,1125","-2.2","6,1129","","","0.0","6,0310","-2.2","6,0214","","","","","","","","","","","","","16.64","6","25.48","6","7.80","6"
"USC00047470","1909","33.9511","-117.388","256.0","RIVERSIDE FIRE STATION 3, CA US","591.4","","591.4","6","","","","","","","","","0","6","4","6","0","6","233","6","68","6","-3.9","6,1204,","","","","","","","41.7","6,0829,","-3.9","6,1204","-3.9","6,1204","","","","","","","","","","","1173.9","","1173.9","6","","","","","16.69","6","24.27","6","9.11","6"
