"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00198960","1893","42.283333","-71.333333","48.8","WELLESLEY, MA US","207.0","","207.0","6","20","6","135","6","40","6","110","6","6","6","-28.3","6,0117,","33.9","6,0620,","-2.8","6,1017","-2.8","6,1017","-5.6","6,1031","-8.3","6,1111","-12.8","6,1126","-0.6","6,0508","-4.4","6,0407","-4.4","6,0407","-7.2","6,0328","-10.0","6,0319","7.72","6","14.18","6","1.27","6"
