"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00471360","1896","44.35","-89.83333","273.1","CENTRALIA, WI US","23","6","170","6","-28.9","6,0104,","-0.6","6,0920","-5.0","6,1007","-5.0","6,1007","-9.4","6,1018","-9.4","6,1018","-2.8","6,0422","-2.8","6,0422","-6.7","6,0407","-6.7","6,0407","-11.1","6,0403","0.85","6"
