"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00202307","1901","41.8","-83.633333","207.6","DUNDEE, MI US","","","","","83","6","64","6","","","","","","","","","","","","","","","","","69.9",",6,0820,","","","","","","","","","","","","","","","","","","","","","","","","","","","737.6",",6","","","","","","","",""
"USC00202307","1902","41.8","-83.633333","207.6","DUNDEE, MI US","","","","","101","6","84","6","","","5","6","121","6","53","6","127","6","3","6","-21.7","6,0205,","","","39.4",",6,0630,","32.8","6,0717,","0.0","6,1017","-2.2","6,1029","-5.6","6,1127","-7.8","6,1128","-10.0","6,1208","0.0","6,0427","-3.9","6,0415","-5.0","6,0320","-10.6","6,0319","-10.6","6,0319","","","","","874.5",",6","","","9.02","6","14.23","6","3.81","6"
"USC00202307","1903","41.8","-83.633333","207.6","DUNDEE, MI US","264.7","","264.7","6","82","6","68","6","","","11","6","124","6","57","6","129","6","5","6","-23.3","6,0112,","","","69.9",",6,0718,","33.3","6,0709,+","-4.4","6,1024","-4.4","6,1024","-4.4","6,1024","-7.2","6,1107","-10.0","6,1118","-1.7","6,0504","-2.2","6,0501","-5.0","6,0405","-6.7","6,0404","-12.8","6,0225","","","","","878.9",",6","","","8.73","6","14.02","6","3.44","6"
"USC00202307","1904","41.8","-83.633333","207.6","DUNDEE, MI US","282.8","","282.8","6","115","6","87","6","","","21","6","154","6","68","6","139","6","7","6","-25.6","6,0105,","","","58.4",",6,0820,","35.0","6,0717,","-1.1","6,0922","-3.9","6,1027","-5.0","6,1111","-11.1","6,1128","-11.1","6,1128","0.0","6,0516","-6.1","6,0422","-6.1","6,0422","-7.2","6,0420","-12.8","6,0303","4107.7","","4107.7","6","929.9",",6","","","7.61","6","13.30","6","1.92","6"
"USC00202307","1905","41.8","-83.633333","207.6","DUNDEE, MI US","320.9","","320.9","6","111","6","73","6","15","6","17","6","148","6","46","6","154","6","5","6","-27.2","6,0214,","127",",6,0212,","52.6",",6,0814,","33.3","6,0812,+","-2.2","6,1021","-2.2","6,1021","-6.7","6,1029","-6.7","6,1029","-8.9","6,1102","-3.3","6,0501","-3.3","6,0501","-6.7","6,0412","-6.7","6,0412","-9.4","6,0305","3753.1","","3753.1","6","838.9",",6","851",",6","8.82","6","14.60","6","3.04","6"
"USC00202307","1906","41.8","-83.633333","207.6","DUNDEE, MI US","389.3","","389.3","6","111","6","74","6","5","6","4","6","140","6","38","6","148","6","9","6","-22.8","6,1224,","152",",6,0311,","66.5",",6,0514,","34.4","6,0722,","0.0","6,1010","-5.6","6,1011","-5.6","6,1011","-7.8","6,1101","-11.1","6,1204","-2.2","6,0510","-2.2","6,0510","-5.6","6,0401","-9.4","6,0325","-9.4","6,0325","3451.1","","3451.1","6","890.8",",6","520",",6","9.67","6","15.38","6","3.96","6"
