"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES"
"USC00411650","1991","35.76667","-102.15","1135.4","CHANNING 11 NE, TX US","2607.7","","2607.7","0"
