"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00417979","1910","26.7","-98.23333",,"SAN JUANITO, TX US","","","","","37","0","19","0","0","","0","0","","","","","0","0","343","0","178","0","","","0",",0,1231,+","0",",0,1231,+","179.8",",0,0518,","42.8","0,0704,","","","","","","","","","468.8",",0","0",",0","","","31.09","0","",""
"USC00417979","1911","26.7","-98.23333",,"SAN JUANITO, TX US","","","","","62","0","37","0","0","","0","0","","","","","0","0","322","0","189","0","","","0",",0,1231,+","0",",0,1231,+","25.9",",0,1102,","41.1","0,0624,+","","","","","","","","","351.8",",0","0",",0","","","30.99","0","",""
"USC00417979","1912","26.7","-98.23333",,"SAN JUANITO, TX US","","","","","72","0","42","0","0","","0","0","","","","","0","0","310","0","155","0","","","0",",0,1231,+","0","T,0,0205,+","77.5",",0,0618,","40.6","0,0730,","","","","","","","","","713.3",",0","0","T,0","","","29.39","0","",""
"USC00417979","1913","26.7","-98.23333",,"SAN JUANITO, TX US","2083.8","","2083.8","0","90","0","50","0","0","","0","0","0","0","5","0","0","0","316","0","146","0","-1.7","0,0108,","0",",0,1231,+","0",",0,1231,+","59.7",",0,0505,","39.4","0,0808,+","-0.6","0,1225","-0.6","0,0317","","","","","701.9",",0","0",",0","22.82","0","29.11","0","16.53","0"
"USC00417979","1914","26.7","-98.23333",,"SAN JUANITO, TX US","","","","","75","0","49","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,1214,","78.2",",0,0528,","","","","","","","384.4","","384.4","0","700.3",",0","0","T,0","","","","","",""
