"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00093820","1873","38.0408","-84.6058","298.7","LEXINGTON BLUEGRASS AIRPORT, KY US","","","632.5","","632.5","0","138","0","97","0","","","","","2","0","95","0","21","0","160","0","5","0","-19.4","0,0129,","","","","","61.0",",0,0614,","33.3","0,0901,+","-1.1","0,1007","-3.3","0,1028","-6.1","0,1029","-9.4","0,1119","-9.4","0,1119","-0.6","0,0424","-3.3","0,0327","-12.8","0,0305","-12.8","0,0305","-12.8","0,0305","","","","","1106.8",",0","","","12.20","0","16.89","0","7.50","0","","","","","","","","","","","","","","","",""
"USW00093820","1874","38.0408","-84.6058","298.7","LEXINGTON BLUEGRASS AIRPORT, KY US","","","802.6","","802.6","0","110","0","81","0","","","","","0","0","92","0","9","0","153","0","29","0","-17.2","0,0116,","","","","","81.8",",0,0710,","36.7","0,0708,","-0.6","0,1013","-2.2","0,1113","-5.6","0,1124","-10.6","0,1125","-10.6","0,1125","-2.2","0,0429","-2.2","0,0429","-7.2","0,0324","-7.2","0,0324","-10.0","0,0117","2740.8","","2740.8","0","1196.5",",0","","","13.30","0","17.83","0","8.77","0","","","","","","","","","","","","","","","",""
"USW00093820","1875","38.0408","-84.6058","298.7","LEXINGTON BLUEGRASS AIRPORT, KY US","","","549.5","","549.5","0","120","0","88","0","","","","","4","0","106","0","26","0","143","0","5","0","-23.3","0,0110,","","","","","57.4",",0,1226,","33.3","0,0717,","-1.7","0,1012","-3.3","0,1116","-7.2","0,1117","-7.2","0,1117","-15.0","0,1217","0.0","0,0423","-3.3","0,0422","-9.4","0,0418","-9.4","0,0418","-9.4","0,0418","2922.4","","2922.4","0","1169.7",",0","","","11.48","0","16.17","0","6.79","0","","","","","","","","","","","","","","","",""
"USW00093820","1876","38.0408","-84.6058","298.7","LEXINGTON BLUEGRASS AIRPORT, KY US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2638.4","","2638.4","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093820","1888","38.0408","-84.6058","298.7","LEXINGTON BLUEGRASS AIRPORT, KY US","","","554.2","","554.2","0","153","0","91","0","","","","","0","0","92","0","17","0","159","0","19","0","-15.6","0,0228,","","","","","69.1",",0,0709,","37.2","0,0803,","0.0","0,1021","-2.2","0,1117","-5.6","0,1213","-9.4","0,1214","-9.4","0,1214","0.0","0,0421","-9.4","0,0323","-9.4","0,0323","-9.4","0,0323","-9.4","0,0323","","","","","1189.7",",0","","","12.22","0","17.53","0","6.91","0","","","","","","","","","","","","","","","",""
"USW00093820","1889","38.0408","-84.6058","298.7","LEXINGTON BLUEGRASS AIRPORT, KY US","","","","","","","153","0","88","0","","","","","0","0","66","0","9","0","150","0","2","0","-14.4","0,0206,","","","","","50.8",",0,0714,","32.2","0,0718,+","-1.7","0,1007","-4.4","0,1106","-4.4","0,1106","-7.8","0,1129","-9.4","0,1130","-0.6","0,0407","-4.4","0,0406","-4.4","0,0406","-8.9","0,0225","-8.9","0,0225","","","","","1055.8",",0","","","12.86","0","17.70","0","8.02","0","","","","","","","","","","","","","","","",""
"USW00093820","1890","38.0408","-84.6058","298.7","LEXINGTON BLUEGRASS AIRPORT, KY US","","","","","","","157","0","98","0","","","","","0","0","67","0","11","0","167","0","19","0","-14.4","0,0306,","","","","","62.0",",0,0821,","34.4","0,0708,+","-0.6","0,1030","-3.3","0,1127","-5.0","0,1204","-6.7","0,1213","-10.0","0,1228","-0.6","0,0401","-2.8","0,0317","-8.3","0,0316","-8.3","0,0316","-10.0","0,0315","","","","","1559.8",",0","","","13.76","0","18.59","0","8.93","0","","","","","","","","","","","","","","","",""
"USW00093820","1891","38.0408","-84.6058","298.7","LEXINGTON BLUEGRASS AIRPORT, KY US","","","","","","","136","0","84","0","","","","","0","0","70","0","","","","","","","-13.3","0,0204,","","","","","51.6",",0,0803,","","","-1.1","0,1102","-7.8","0,1117","-7.8","0,1117","-7.8","0,1117","-10.0","0,1118","-1.1","0,0407","-2.2","0,0405","-9.4","0,0315","-9.4","0,0315","-9.4","0,0315","","","","","1156.3",",0","","","","","","","8.43","0","","","","","","","","","","","","","","","",""
"USW00093820","1892","38.0408","-84.6058","298.7","LEXINGTON BLUEGRASS AIRPORT, KY US","","","","","","","156","0","91","0","","","","","","","","","","","","","","","","","","","","","59.7",",0,0722,","","","","","","","","","","","","","","","","","","","","","","","","","","","1168.2",",0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093820","1893","38.0408","-84.6058","298.7","LEXINGTON BLUEGRASS AIRPORT, KY US","","","","","","","146","0","89","0","29","","9","0","6","0","94","0","24","0","161","0","24","0","-23.9","0,0115,","229",",0,0116,+","130",",0,0104,","58.4",",0,1003,","35.0","0,0725,","-2.8","0,1029","-2.8","0,1029","-5.0","0,1115","-10.0","0,1124","-10.0","0,1124","0.0","0,0422","-3.3","0,0329","-5.0","0,0318","-10.0","0,0316","-10.0","0,0316","","","","","1081.9",",0","656",",0","12.53","0","17.81","0","7.25","0","","","","","","","","","","","","","","","",""
