"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000NSND","2004","34.6119","-77.4875","12.2","SANDY RUN NORTH CAROLINA, NC US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1386.4","","1386.4","","","","","","",""
"USR0000NSND","2006","34.6119","-77.4875","12.2","SANDY RUN NORTH CAROLINA, NC US","876.9","","876.9","U","0","U","49","U","0","U","225","U","24","U","-8.3","U,1209,","35.6","U,0804,+","0.0","U,1024","-2.2","U,1104","-7.2","U,1208","-7.2","U,1208","-0.6","U,0410","-2.2","U,0327","-6.1","U,0227","-6.7","U,0210","","","","","","","16.71","U","22.59","U","10.83","U"
"USR0000NSND","2007","34.6119","-77.4875","12.2","SANDY RUN NORTH CAROLINA, NC US","996.5","","996.5","U","0","U","51","U","0","U","239","U","28","U","-8.3","U,0217,","35.6","U,0821,+","-1.7","U,1107","-2.2","U,1108","-5.0","U,1217","-7.2","U,1218","-1.7","U,0410","-5.0","U,0408","-5.0","U,0408","-6.7","U,0219","","","1502.0","","1502.0","U","16.95","U","22.98","U","10.93","U"
"USR0000NSND","2008","34.6119","-77.4875","12.2","SANDY RUN NORTH CAROLINA, NC US","","","","","0","U","44","U","","","","","","","-10.6","U,0104,","","","-1.1","U,1030","-2.2","U,1031","-6.1","U,1122","-6.7","U,1222","-0.6","U,0321","-4.4","U,0229","-4.4","U,0229","-7.8","U,0105","-10.6","U,0104","","","","","","","","","10.81","U"
"USR0000NSND","2009","34.6119","-77.4875","12.2","SANDY RUN NORTH CAROLINA, NC US","983.4","","983.4","U","0","U","53","U","1","U","224","U","29","U","-11.1","U,0117,","36.1","U,0810,","0.0","U,1107","-2.2","U,1217","-5.0","U,1230","","","0.0","U,0417","-5.0","U,0305","-5.0","U,0305","-8.3","U,0304","-9.4","U,0206","1549.0","","1549.0","U","16.80","U","22.45","U","11.15","U"
"USR0000NSND","2011","34.6119","-77.4875","12.2","SANDY RUN NORTH CAROLINA, NC US","1116.0","","1116.0","U","0","U","50","U","2","U","241","U","54","U","-8.9","U,0123,","38.3","U,0730,+","-1.1","U,1030","-2.8","U,1202","-4.4","U,1219","","","-1.1","U,0329","-2.2","U,0216","-4.4","U,0211","-8.9","U,0123","-8.9","U,0123","1677.2","","1677.2","U","17.40","U","23.58","U","11.22","U"
"USR0000NSND","2012","34.6119","-77.4875","12.2","SANDY RUN NORTH CAROLINA, NC US","1020.1","","1020.1","U","0","U","36","U","0","U","236","U","42","U","-9.4","U,0104,","37.8","U,0630,+","0.0","U,1108","-3.9","U,1125","","","","","-2.2","U,0306","-2.2","U,0306","-6.7","U,0213","-6.7","U,0213","-9.4","U,0104","1178.0","","1178.0","U","17.52","U","23.62","U","11.41","U"
"USR0000NSND","2013","34.6119","-77.4875","12.2","SANDY RUN NORTH CAROLINA, NC US","923.9","","923.9","U","0","U","56","U","0","U","227","U","21","U","-6.7","U,1125,+","35.6","U,0613,","-1.1","U,1026","-3.3","U,1113","-5.6","U,1114","-6.7","U,1125","-1.7","U,0329","-3.3","U,0322","-6.7","U,0218","-6.7","U,0218","","","1558.8","","1558.8","U","16.61","U","22.33","U","10.88","U"
"USR0000NSND","2014","34.6119","-77.4875","12.2","SANDY RUN NORTH CAROLINA, NC US","1013.8","","1013.8","U","0","U","55","U","3","U","228","U","32","U","-11.1","U,0124,","34.4","U,0822,+","-1.1","U,1103","-4.4","U,1118","-4.4","U,1118","-7.8","U,1119","-3.9","U,0327","-3.9","U,0327","-4.4","U,0314","-7.8","U,0129","-10.6","U,0125","1491.0","","1491.0","U","16.61","U","22.48","U","10.74","U"
"USR0000NSND","2015","34.6119","-77.4875","12.2","SANDY RUN NORTH CAROLINA, NC US","1138.8","","1138.8","U","0","U","41","U","3","U","250","U","48","U","-11.7","U,0220,","37.8","U,0616,","-1.1","U,1123","-2.2","U,1124","","","","","0.0","U,0330","-3.9","U,0329","-5.6","U,0307","-8.3","U,0221","-11.7","U,0220","1561.2","","1561.2","U","17.84","U","23.61","U","12.08","U"
