"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00219015","1899","46.31667","-92.8","319.4","WILLOW RIVER, MN US","","","","","","","","","64","6","188","6","","","","","","","-44.4","6,0131,","","","","","0.0","6,0913","-3.9","6,0926","-7.8","6,0930","-7.8","6,0930","-9.4","6,1102","0.0","6,0523","-4.4","6,0422","-4.4","6,0422","-8.9","6,0408","-8.9","6,0408","","","","","","","-3.18","6"
"USC00219015","1902","46.31667","-92.8","319.4","WILLOW RIVER, MN US","","","","","","","","","48","6","187","6","","","","","","","-40.0","6,0128,","","","","","-5.6","6,0913","-5.6","6,0913","-5.6","6,0913","-8.3","6,1110","-10.0","6,1127","-1.1","6,0515","-2.2","6,0510","-8.9","6,0424","-8.9","6,0424","-8.9","6,0424","","","","","","","-2.23","6"
"USC00219015","1904","46.31667","-92.8","319.4","WILLOW RIVER, MN US","61.7","","61.7","6","116","6","67","6","60","6","200","6","98","6","102","6","1","6","-40.6","6,0127,","63.5",",6,1009,","33.9","6,0716,","-2.8","6,0912","-2.8","6,0912","-5.0","6,0921","-7.2","6,1006","-9.4","6,1114","0.0","6,0615","-3.9","6,0516","-4.4","6,0515","-7.8","6,0421","-9.4","6,0420","756.7",",6","2.91","6","9.48","6","-3.66","6"
