"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013825","1959","33.65","-88.45","66.8","COLUMBUS AFB, MS US","1261.0","","1261.0","X","118","X","76","X","0","","0","X","0","X","41","X","2","X","219","X","73","X","-11.7","X,0106,","0","T,X,0119,+","10",",X,0118,","64.3",",X,1013,","36.7","X,0630,","-1.7","X,1106","-3.9","X,1107","-6.7","X,1118","-6.7","X,1118","","","0.0","X,0308","-5.6","X,0221","-5.6","X,0221","-7.2","X,0117","-11.7","X,0106","","","","","1133.5",",X","10",",X","17.62","X","23.21","X","12.03","X","270","X","23.6","X"
"USW00013825","1960","33.65","-88.45","66.8","COLUMBUS AFB, MS US","1204.9","","1204.9","X","96","X","69","X","3","","0","X","0","X","57","X","4","X","220","X","73","X","-10.6","X,0215,","152",",X,0215,+","18",",X,0212,","79.0",",X,0302,","37.2","X,0722,","-0.6","X,1106","-2.8","X,1112","-6.1","X,1202","-7.8","X,1221","-9.4","X,1222","-0.6","X,0322","-5.0","X,0306","-5.0","X,0306","-8.3","X,0305","-10.6","X,0215","1757.6","","1757.6","X","1226.8",",X","18",",X","16.59","X","22.14","X","11.03","X","270","X","24.2","X"
"USW00013825","1961","33.65","-88.45","66.8","COLUMBUS AFB, MS US","979.2","","979.2","X","109","X","85","X","0","","0","X","0","X","48","X","2","X","222","X","53","X","-9.4","X,0122,","0",",X,1231,+","0","T,X,0225,+","109.7",",X,0220,","36.1","X,0830,","-1.1","X,1027","-2.2","X,1109","-4.4","X,1228","-6.7","X,1229","","","-0.6","X,0211","-2.8","X,0210","-6.1","X,0204","-7.8","X,0129","-9.4","X,0122","1606.0","","1606.0","X","1840.4",",X","0","T,X","16.73","X","22.50","X","10.96","X","","","",""
"USW00013825","1962","33.65","-88.45","66.8","COLUMBUS AFB, MS US","1304.3","","1304.3","X","94","X","66","X","4","","1","X","0","X","51","X","4","X","224","X","93","X","-17.2","X,0111,","178",",X,0110,","185",",X,0109,","53.8",",X,1001,","37.8","X,0819,+","0.0","X,1026","-2.2","X,1106","-4.4","X,1210","-11.1","X,1211","-11.1","X,1211","0.0","X,0403","-2.8","X,0307","-5.6","X,0207","-13.3","X,0113","-13.3","X,0113","1546.6","","1546.6","X","1145.9",",X","188",",X","17.40","X","23.48","X","11.31","X","","","",""
"USW00013825","1963","33.65","-88.45","66.8","COLUMBUS AFB, MS US","1079.9","","1079.9","X","97","X","67","X","0","","1","X","0","X","78","X","5","X","231","X","47","X","-17.2","X,0124,","0","T,X,1225,+","165",",X,1231,","79.8",",X,0525,","40.0","X,0614,","0.0","X,1030","-3.9","X,1114","-4.4","X,1210","-7.8","X,1215","-10.0","X,1219","-0.6","X,0322","-8.9","X,0227","-8.9","X,0227","-8.9","X,0227","-8.9","X,0227","1785.8","","1785.8","X","1301.8",",X","186",",X","16.41","X","22.51","X","10.30","X","","","",""
"USW00013825","1964","33.65","-88.45","66.8","COLUMBUS AFB, MS US","1109.0","","1109.0","X","107","X","72","X","1","","1","X","0","X","51","X","2","X","235","X","65","X","-10.0","X,0115,","178",",X,0101,","25",",X,0101,","76.2",",X,0124,","37.2","X,0804,+","-0.6","X,1020","-2.8","X,1121","-6.7","X,1122","-6.7","X,1122","","","-2.2","X,0330","-2.2","X,0330","-7.8","X,0223","-7.8","X,0223","-10.0","X,0115","1616.6","","1616.6","X","1360.4",",X","25",",X","17.19","X","23.29","X","11.08","X","260","X","24.2","X"
"USW00013825","1965","33.65","-88.45","66.8","COLUMBUS AFB, MS US","1119.4","","1119.4","X","97","X","72","X","0","","0","X","0","X","59","X","2","X","236","X","54","X","-11.1","X,0131,","0",",X,1231,+","10",",X,0130,","56.4",",X,0210,","35.6","X,0703,+","-1.1","X,1025","-6.1","X,1130","-6.1","X,1130","-7.2","X,1201","","","-0.6","X,0322","-5.0","X,0321","-5.0","X,0321","-6.7","X,0225","-8.9","X,0203","1502.0","","1502.0","X","974.9",",X","10",",X","17.28","X","23.42","X","11.14","X","300","X","27.8","X"
"USW00013825","1966","33.65","-88.45","66.8","COLUMBUS AFB, MS US","999.0","","999.0","X","115","X","75","X","3","","1","X","1","X","50","X","2","X","229","X","56","X","-18.9","X,0130,","51",",X,0131,+","107",",X,0129,","69.6",",X,0716,","38.3","X,0715,+","-1.7","X,1102","-5.0","X,1103","-5.0","X,1103","-8.3","X,1225","","","-2.8","X,0325","-2.8","X,0325","-4.4","X,0307","-7.8","X,0205","-14.4","X,0131","1526.8","","1526.8","X","1192.0",",X","107",",X","16.58","X","22.59","X","10.58","X","","","",""
"USW00013825","1967","33.65","-88.45","66.8","COLUMBUS AFB, MS US","922.8","","922.8","X","124","X","80","X","0","","0","X","0","X","55","X","1","X","235","X","28","X","-7.8","X,0225,","0",",X,1231,+","0","T,X,1229,+","89.7",",X,0705,","36.7","X,0619,","-0.6","X,1104","-2.2","X,1107","","","","","","","-1.7","X,0318","-6.7","X,0226","-6.7","X,0226","-6.7","X,0226","","","1394.9","","1394.9","X","1485.5",",X","0","T,X","16.85","X","22.91","X","10.79","X","270","X","26.2","X"
"USW00013825","1968","33.65","-88.45","66.8","COLUMBUS AFB, MS US","1082.2","","1082.2","X","120","X","87","X","1","","3","X","0","X","75","X","1","X","229","X","59","X","-8.3","X,1215,+","25",",X,0114,","76",",X,0322,","120.9",",X,0708,","36.7","X,0701,","-0.6","X,1026","-2.2","X,1112","-4.4","X,1113","-7.2","X,1209","","","-1.1","X,0325","-5.6","X,0324","-5.6","X,0324","-7.8","X,0222","","","1660.8","","1660.8","X","1519.7",",X","172",",X","16.44","X","22.45","X","10.42","X","260","X","20.6","X"
