"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00153622","1930","36.83333","-83.31667","366.1","HARLAN, KY US","","","","","105","6","75","6","","","","","","","","","","","","","49.0",",6,0519,","","","","","","","","","","","","","","","","","","","","","","","854.4",",6","","","","","",""
"USC00153622","1931","36.83333","-83.31667","366.1","HARLAN, KY US","","","","","125","6","97","6","","","","","","","","","","","","","59.7",",6,0422,","","","","","","","","","","","","","","","","","","","","","","","1195.4",",6","","","","","",""
"USC00153622","1932","36.83333","-83.31667","366.1","HARLAN, KY US","573.1","","573.1","6","","","","","0","6","84","6","5","6","196","6","18","6","-15.0","6,1218,","","","36.1","6,0717,","0.0","6,1028","-2.2","6,1110","-5.0","6,1122","-6.7","6,1127","-9.4","6,1128","0.0","6,0428","-2.2","6,0324","-5.0","6,0323","-7.2","6,0316","-10.6","6,0315","","","14.29","6","21.09","6","7.48","6"
