"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014777","1949","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","518.9","","518.9","X","132","X","84","X","27","","7","X","0","X","112","X","30","X","144","X","20","X","-16.7","X,0203,","178",",X,0102,","114",",X,0228,","59.9",",X,0811,","36.7","X,0810,","0.0","X,1027","-3.3","X,1121","-7.2","X,1122","-7.2","X,1122","-10.0","X,1126","-0.6","X,0429","-2.2","X,0405","-14.4","X,0320","-14.4","X,0320","-14.4","X,0320","","","","","990.0",",X","","","548",",X","10.90","X","16.20","X","5.61","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1950","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","246.8","","246.8","X","153","X","95","X","60","","15","X","4","X","139","X","39","X","126","X","2","X","-18.9","X,1228,","178",",X,0213,","188",",X,0213,","109.0",",X,1125,","32.8","X,0626,","0.0","X,1005","-3.9","X,1027","-4.4","X,1112","-7.2","X,1126","-10.6","X,1206","-1.1","X,0422","-3.3","X,0416","-6.7","X,0414","-6.7","X,0414","-10.6","X,0319","3466.9","","3466.9","X","1290.8",",X","","","1257",",X","9.14","X","14.05","X","4.23","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1951","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","329.4","","329.4","X","126","X","83","X","40","","8","X","1","X","120","X","33","X","132","X","8","X","-20.0","X,1217,","254",",X,1220,+","175",",X,1218,","56.4",",X,0622,","32.8","X,0831,+","0.0","X,0930","-5.0","X,1103","-5.0","X,1103","-6.7","X,1104","-8.9","X,1121","0.0","X,0421","-6.7","X,0327","-6.7","X,0327","-6.7","X,0327","-9.4","X,0215","3432.5","","3432.5","X","1046.7",",X","","","610",",X","9.80","X","14.82","X","4.78","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1952","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","401.3","","401.3","X","126","X","74","X","32","","9","X","0","X","123","X","29","X","132","X","19","X","-16.7","X,0130,","76",",X,0308,+","76",",X,0301,+","75.4",",X,0709,","36.1","X,0626,","-1.1","X,1008","-2.2","X,1020","-4.4","X,1026","-8.3","X,1129","-12.2","X,1227","-3.9","X,0412","-3.9","X,0412","-8.3","X,0316","-8.3","X,0316","-10.6","X,0302","3453.5","","3453.5","X","1094.2",",X","","","440",",X","10.18","X","15.16","X","5.20","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1953","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","410.9","","410.9","X","127","X","76","X","15","","5","X","0","X","102","X","22","X","137","X","22","X","-12.8","X,1218,+","203",",X,1108,","178",",X,1107,","51.3",",X,0906,","38.3","X,0903,","-1.1","X,1008","-2.2","X,1105","-6.7","X,1106","-6.7","X,1106","-12.2","X,1217","-1.7","X,0420","-2.8","X,0321","-8.3","X,0311","-8.3","X,0311","-9.4","X,0309","3220.3","","3220.3","X","926.4",",X","","","513",",X","10.95","X","16.23","X","5.66","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1954","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","356.9","","356.9","X","114","X","76","X","16","","8","X","2","X","123","X","35","X","132","X","11","X","-21.1","X,0118,","254",",X,0116,","102",",X,0116,+","44.7",",X,1121,","36.1","X,0731,","-0.6","X,1007","-2.8","X,1008","-4.4","X,1107","-8.3","X,1203","-9.4","X,1205","-2.8","X,0409","-2.8","X,0409","-8.3","X,0404","-8.3","X,0404","-8.9","X,0306","3183.1","","3183.1","X","902.0",",X","","","432",",X","10.17","X","15.25","X","5.08","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1956","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","229.1","","229.1","X","164","X","84","X","47","","13","X","0","X","145","X","39","X","114","X","3","X","-15.0","X,1230,","229",",X,0320,+","137",",X,0316,","32.0",",X,1214,","33.3","X,0614,","0.0","X,0921","-3.3","X,1011","-7.2","X,1110","-7.2","X,1110","-8.9","X,1123","-1.1","X,0525","-2.8","X,0425","-7.8","X,0328","-7.8","X,0328","-10.6","X,0325","3823.8","","3823.8","X","810.8",",X","","","1224",",X","8.78","X","13.91","X","3.64","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1957","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","286.2","","286.2","X","121","X","72","X","42","","12","X","4","X","142","X","36","X","142","X","8","X","-23.3","X,0115,","102",",X,0405,+","175",",X,0404,","37.1",",X,1220,","34.4","X,0721,","-0.6","X,0927","-2.2","X,1012","-4.4","X,1110","-7.8","X,1127","-8.9","X,1205","0.0","X,0517","-2.2","X,0503","-5.0","X,0331","-7.8","X,0311","-10.6","X,0305","3554.9","","3554.9","X","760.5",",X","","","902",",X","9.41","X","15.00","X","3.83","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1958","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","268.7","","268.7","X","139","X","82","X","64","","13","X","6","X","140","X","51","X","126","X","2","X","-20.0","X,0218,+","432",",X,0220,+","183",",X,0216,","55.1",",X,0916,","33.3","X,0702,","0.0","X,1002","-3.3","X,1006","-5.6","X,1123","-9.4","X,1129","-9.4","X,1129","0.0","X,0413","-2.8","X,0410","-5.6","X,0409","-10.0","X,0223","-10.0","X,0223","3699.2","","3699.2","X","1006.8",",X","","","1363",",X","8.35","X","13.48","X","3.21","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014777","1959","41.3336","-75.7269","283.5","WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US","","","534.6","","534.6","X","145","X","72","X","32","","12","X","2","X","134","X","36","X","149","X","22","X","-18.3","X,0119,","152",",X,0314,+","142",",X,0312,","43.2",",X,0710,","35.6","X,0629,","-1.1","X,1019","-3.3","X,1029","-5.6","X,1108","-8.9","X,1117","-8.9","X,1117","-1.1","X,0422","-2.8","X,0414","-11.1","X,0329","-11.1","X,0329","-11.1","X,0329","3655.9","","3655.9","X","868.1",",X","","","842",",X","10.22","X","15.61","X","4.83","X","","","","","","","","","","","","","","","","","","","","","",""
