"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00145180","1917","38.15","-97.85","452.3","MEDORA, KS US","42","6","37","6","31.0",",6,0412,","411.4",",6"
"USC00145180","1919","38.15","-97.85","452.3","MEDORA, KS US","65","6","52","6","42.4",",6,0409,","648.2",",6"
"USC00145180","1921","38.15","-97.85","452.3","MEDORA, KS US","50","6","39","6","39.4",",6,0609,","392.1",",6"
"USC00145180","1922","38.15","-97.85","452.3","MEDORA, KS US","68","6","52","6","66.0",",6,1112,+","888.4",",6"
"USC00145180","1923","38.15","-97.85","452.3","MEDORA, KS US","71","6","55","6","70.4",",6,0609,","853.9",",6"
"USC00145180","1924","38.15","-97.85","452.3","MEDORA, KS US","51","6","46","6","96.5",",6,0429,","541.8",",6"
"USC00145180","1925","38.15","-97.85","452.3","MEDORA, KS US","61","6","50","6","48.8",",6,0612,","691.9",",6"
"USC00145180","1926","38.15","-97.85","452.3","MEDORA, KS US","58","6","47","6","116.8",",6,0904,","751.7",",6"
"USC00145180","1927","38.15","-97.85","452.3","MEDORA, KS US","62","6","55","6","52.1",",6,0812,","867.3",",6"
"USC00145180","1928","38.15","-97.85","452.3","MEDORA, KS US","73","6","55","6","57.9",",6,1117,","880.3",",6"
"USC00145180","1929","38.15","-97.85","452.3","MEDORA, KS US","61","6","54","6","92.5",",6,0531,","817.7",",6"
"USC00145180","1930","38.15","-97.85","452.3","MEDORA, KS US","63","6","54","6","78.7",",6,0507,","779.6",",6"
"USC00145180","1931","38.15","-97.85","452.3","MEDORA, KS US","63","6","51","6","71.1",",6,0615,","679.8",",6"
"USC00145180","1932","38.15","-97.85","452.3","MEDORA, KS US","61","6","49","6","75.2",",6,0619,","633.4",",6"
"USC00145180","1933","38.15","-97.85","452.3","MEDORA, KS US","43","6","31","6","88.9",",6,0718,","580.3",",6"
"USC00145180","1934","38.15","-97.85","452.3","MEDORA, KS US","55","6","43","6","39.1",",6,1118,","536.3",",6"
"USC00145180","1935","38.15","-97.85","452.3","MEDORA, KS US","73","6","52","6","64.8",",6,0628,","845.9",",6"
"USC00145180","1936","38.15","-97.85","452.3","MEDORA, KS US","52","6","38","6","53.6",",6,1008,","536.3",",6"
"USC00145180","1937","38.15","-97.85","452.3","MEDORA, KS US","66","6","44","6","84.3",",6,0908,","646.1",",6"
"USC00145180","1938","38.15","-97.85","452.3","MEDORA, KS US","55","6","38","6","88.9",",6,1103,","797.9",",6"
"USC00145180","1939","38.15","-97.85","452.3","MEDORA, KS US","69","6","47","6","69.9",",6,0626,","687.8",",6"
"USC00145180","1940","38.15","-97.85","452.3","MEDORA, KS US","67","6","50","6","61.5",",6,0518,","694.4",",6"
"USC00145180","1941","38.15","-97.85","452.3","MEDORA, KS US","93","6","68","6","50.8",",6,0902,","720.8",",6"
