"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00360653","1924","39.933333","-77.25","198.7","BIGLERVILLE, PA US","","","","","83","6","58","6","","","","","","","","","","","","","66.0",",6,0930,","","","","","","","","","","","","","","","","","","","","","","","1189.7",",6","","","","","",""
"USC00360653","1925","39.933333","-77.25","198.7","BIGLERVILLE, PA US","531.0","","531.0","6","74","6","61","6","3","6","118","6","17","6","145","6","31","6","-20.6","6,0128,","109.7",",6,0715,","37.8","6,0605,","0.0","6,1010","-2.2","6,1028","-5.6","6,1031","-6.7","6,1211","-9.4","6,1226","-0.6","6,0508","-2.8","6,0421","-6.7","6,0323","-6.7","6,0323","-10.6","6,0304","958.5",",6","11.16","6","17.23","6","5.09","6"
