"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014821","1948","39.9907","-82.877","248.7","PORT COLUMBUS INTERNATIONAL AIRPORT, OH US","","","519.6","","519.6","0","136","0","84","0","29","","8","0","11","0","107","0","33","0","158","0","28","0","-25.0","0,0128,","152",",0,0207,+","170",",0,0204,","39.6",",0,0721,","37.8","0,0827,","-2.8","0,1018","-2.8","0,1018","-4.4","0,1208","-8.3","0,1209","-11.7","0,1225","-0.6","X,0417","-2.2","X,0410","-10.0","X,0313","-10.0","X,0313","-10.0","X,0313","","","","","1161.7",",0","","","738",",0","11.34","0","17.22","0","5.46","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014821","1949","39.9907","-82.877","248.7","PORT COLUMBUS INTERNATIONAL AIRPORT, OH US","","","637.4","","637.4","0","156","0","91","0","4","","4","0","0","0","107","0","15","0","162","0","37","0","-15.0","0,0202,+","76",",0,0131,","102",",0,0111,","41.4",",0,0104,","35.6","0,0704,","-3.3","0,1027","-3.3","0,1027","-4.4","0,1101","-6.7","0,1121","-9.4","0,1122","0.0","0,0425","-2.8","0,0417","-5.6","0,0320","-7.8","0,0319","-8.9","0,0316","2775.8","","2775.8","0","1131.0",",0","","","351",",0","12.42","0","18.13","0","6.70","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014821","1950","39.9907","-82.877","248.7","PORT COLUMBUS INTERNATIONAL AIRPORT, OH US","","","368.9","","368.9","0","148","0","98","0","29","","11","0","2","0","125","0","37","0","165","0","4","0","-25.6","0,1227,","330",",0,1128,","191",",0,1125,","44.2",",0,0425,","34.4","0,0626,","-0.6","0,1026","-3.9","0,1111","-7.2","0,1112","-7.2","0,1112","-13.3","0,1124","-2.2","0,0422","-2.2","0,0422","-6.7","0,0414","-6.7","0,0414","-9.4","0,0310","2923.0","","2923.0","0","1142.9",",0","","","802",",0","10.55","0","16.16","0","4.94","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014821","1951","39.9907","-82.877","248.7","PORT COLUMBUS INTERNATIONAL AIRPORT, OH US","","","499.4","","499.4","0","132","0","89","0","35","","11","0","7","0","121","0","32","0","160","0","20","0","-25.6","0,1216,","229",",0,1219,+","147",",0,1214,","31.5",",0,0103,","36.7","0,0831,","-1.7","0,1009","-2.2","0,1029","-6.1","0,1103","-6.7","0,1104","-10.6","0,1120","0.0","0,0423","-2.2","0,0327","-5.6","0,0326","-7.2","0,0322","-9.4","0,0320","3247.5","","3247.5","0","970.6",",0","","","819",",0","10.96","0","16.79","0","5.14","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014821","1952","39.9907","-82.877","248.7","PORT COLUMBUS INTERNATIONAL AIRPORT, OH US","","","587.8","","587.8","0","132","0","83","0","7","","6","0","0","0","125","0","17","0","158","0","37","0","-13.9","0,0130,","76",",0,1202,","152",",0,1201,","73.2",",0,0126,","37.8","0,0728,+","0.0","0,1004","-4.4","0,1020","-4.4","0,1020","-8.3","0,1021","-10.0","0,1128","0.0","0,0416","-3.9","0,0328","-5.6","0,0315","-7.2","0,0308","-11.1","0,0218","3029.9","","3029.9","0","914.4",",0","","","495",",0","11.82","0","17.70","0","5.95","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014821","1953","39.9907","-82.877","248.7","PORT COLUMBUS INTERNATIONAL AIRPORT, OH US","","","593.2","","593.2","0","126","0","67","0","18","","9","0","0","0","106","0","15","0","170","0","45","0","-17.2","0,1218,","76",",0,0419,+","104",",0,0418,","57.4",",0,0718,","37.8","0,0902,+","-2.8","0,1030","-2.8","0,1030","-6.7","0,1106","-6.7","0,1106","-11.7","0,1216","-5.6","0,0421","-5.6","0,0421","-5.6","0,0421","-10.6","0,0308","-10.6","0,0308","2894.8","","2894.8","0","722.9",",0","","","618",",0","12.30","0","18.54","0","6.04","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014821","1954","39.9907","-82.877","248.7","PORT COLUMBUS INTERNATIONAL AIRPORT, OH US","","","600.2","","600.2","0","138","0","80","0","13","","6","0","0","0","123","0","16","0","169","0","28","0","-15.0","0,0113,","102",",0,0301,","89",",0,0301,","38.9",",0,0616,","40.0","0,0714,","0.0","0,1020","-3.9","0,1102","-6.7","0,1203","-6.7","0,1203","-10.0","0,1207","-0.6","0,0508","-2.2","0,0409","-5.6","0,0401","-6.7","0,0322","-8.9","0,0306","2835.8","","2835.8","0","873.3",",0","","","517",",0","11.98","0","17.74","0","6.23","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014821","1955","39.9907","-82.877","248.7","PORT COLUMBUS INTERNATIONAL AIRPORT, OH US","","","638.5","","638.5","0","132","0","75","0","23","","9","0","7","0","122","0","35","0","172","0","49","0","-21.7","0,0128,","102",",0,1119,+","104",",0,1119,","67.8",",0,0706,","37.8","0,0803,+","-2.2","0,1025","-2.2","0,1025","-5.6","0,1117","-6.7","0,1118","-12.8","0,1128","-2.8","0,0408","-2.8","0,0408","-5.6","0,0330","-9.4","0,0328","-9.4","0,0328","2929.3","","2929.3","0","831.5",",0","","","678",",0","11.84","0","17.85","0","5.82","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014821","1956","39.9907","-82.877","248.7","PORT COLUMBUS INTERNATIONAL AIRPORT, OH US","","","512.6","","512.6","0","145","0","83","0","23","","7","0","0","0","112","0","16","0","163","0","22","0","-15.6","0,0124,","152",",0,0317,","170",",0,0316,","29.5",",0,0502,","35.6","0,0805,+","-3.3","0,1113","-3.3","0,1113","-6.7","0,1117","-6.7","0,1117","-10.6","0,1123","0.0","0,0425","-7.8","0,0325","-7.8","0,0325","-7.8","0,0325","-8.9","0,0320","3177.8","","3177.8","0","913.1",",0","","","715",",0","11.73","0","17.42","0","6.03","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014821","1957","39.9907","-82.877","248.7","PORT COLUMBUS INTERNATIONAL AIRPORT, OH US","","","578.4","","578.4","0","140","0","80","0","22","","5","0","2","0","117","0","16","0","162","0","27","0","-21.7","0,0117,","127",",0,1204,+","201",",0,1203,","43.7",",0,0628,","36.7","0,0720,","-1.1","0,1020","-2.8","0,1028","-7.2","0,1110","-7.2","0,1110","-9.4","0,1204","0.0","0,0506","-4.4","0,0415","-4.4","0,0415","-7.2","0,0304","-10.0","0,0303","2789.3","","2789.3","0","960.4",",0","","","661",",0","11.77","0","17.55","0","5.99","0","","","","","","","","","","","","","","","","","","","","","",""
