"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US10gage021","2006","40.4678","-96.829","424.9","WILBER 6.9 E, NE US","39","N","38","N","40.6",",N,0530,","595.5",",N"
"US10gage021","2011","40.4678","-96.829","424.9","WILBER 6.9 E, NE US","30","N","30","N","69.9",",N,0520,","570.3",",N"
