"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00048490","1960","39.87778","-123.7275","260.0","STANDISH HICKEY ST PK, CA US","","","","","101","0","77","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0115,+","214.9",",0,0208,","","","","","","","","","","","","","","","","","","","2153.6",",0","0","T,0","","","","","",""
"USC00048490","1961","39.87778","-123.7275","260.0","STANDISH HICKEY ST PK, CA US","","","","","104","0","74","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","112.0",",0,0131,","","","","","","","","","","","","","","","","","","","1620.1",",0","0",",0","","","","","",""
"USC00048490","1962","39.87778","-123.7275","260.0","STANDISH HICKEY ST PK, CA US","","","","","90","0","66","0","","","0","0","","","","","","","","","","","","","","","0","T,0,0220,","149.4",",0,1010,","","","","","","","","","","","","","","","","","","","1777.6",",0","0","T,0","","","","","",""
"USC00048490","1963","39.87778","-123.7275","260.0","STANDISH HICKEY ST PK, CA US","","","","","109","0","79","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0415,+","115.3",",0,0201,","","","","","","","","","","","","","","","","","","","1747.3",",0","0","T,0","","","","","",""
"USC00048490","1964","39.87778","-123.7275","260.0","STANDISH HICKEY ST PK, CA US","","","","","93","0","72","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,1231,+","268.5",",0,1222,","","","","","","","","","","","","","","","","","","","2114.2",",0","0","T,0","","","","","",""
"USC00048490","1965","39.87778","-123.7275","260.0","STANDISH HICKEY ST PK, CA US","","","","","74","0","54","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,1225,","97.0",",0,0124,","","","","","","","","","","","","","","","","","","","1287.3",",0","0","T,0","","","","","",""
"USC00048490","1966","39.87778","-123.7275","260.0","STANDISH HICKEY ST PK, CA US","","","","","79","0","67","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0","T,0,0302,+","163.1",",0,0104,","","","","","","","","","","","","","","","","","","","1745.4",",0","0","T,0","","","","","",""
"USC00048490","1967","39.87778","-123.7275","260.0","STANDISH HICKEY ST PK, CA US","","","","","92","0","74","0","0","","","","","","","","","","","","","","","","0",",0,1231,+","","","108.2",",0,1203,","","","","","","","","","","","","","","","","","","","1663.1",",0","","","","","","","",""
"USC00048490","1968","39.87778","-123.7275","260.0","STANDISH HICKEY ST PK, CA US","","","","","109","0","76","0","","","2","0","","","","","","","","","","","","","","","76",",0,0127,","101.6",",0,0110,","","","","","","","","","","","","","","","","","","","1945.7",",0","101",",0","","","","","",""
"USC00048490","1969","39.87778","-123.7275","260.0","STANDISH HICKEY ST PK, CA US","","","","","106","0","78","0","1","","2","0","","","","","","","","","","","","","76",",0,0130,","76",",0,0130,","118.1",",0,0112,","","","","","","","","","","","","","","","","","","","1990.4",",0","101",",0","","","","","",""
"USC00048490","1970","39.87778","-123.7275","260.0","STANDISH HICKEY ST PK, CA US","","","","","98","0","77","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","136.9",",0,1204,","","","","","","","","","","","","","","","","","","","2504.0",",0","0",",0","","","","","",""
"USC00048490","1971","39.87778","-123.7275","260.0","STANDISH HICKEY ST PK, CA US","","","","","102","0","78","0","1","","1","0","","","","","","","","","","","","","25",",0,0225,","64",",0,0113,","122.2",",0,0326,","","","","","","","","","","","","","","","","","","","1578.9",",0","77",",0","","","","","",""
