"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00409742","1949","36.33333","-82.13333","497.1","WILBUR HYDRO POWER, TN US","0","","1","0","0",",0,1231,+","25",",0,0316,","1214.4",",0","25",",0"
