"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00361017","1894","40.13333","-75.45",,"BROWERS LOCK, PA US","101","6","71","6","112.3",",6,0521,","1325.9",",6"
"USC00361017","1895","40.13333","-75.45",,"BROWERS LOCK, PA US","93","6","74","6","45.2",",6,0126,","894.9",",6"
"USC00361017","1897","40.13333","-75.45",,"BROWERS LOCK, PA US","115","6","87","6","61.2",",6,0502,","1177.3",",6"
"USC00361017","1898","40.13333","-75.45",,"BROWERS LOCK, PA US","118","6","96","6","64.8",",6,0220,","1282.0",",6"
"USC00361017","1899","40.13333","-75.45",,"BROWERS LOCK, PA US","107","6","89","6","79.8",",6,0827,","1150.6",",6"
"USC00361017","1900","40.13333","-75.45",,"BROWERS LOCK, PA US","99","6","71","6","72.4",",6,0519,","1022.6",",6"
"USC00361017","1901","40.13333","-75.45",,"BROWERS LOCK, PA US","109","6","77","6","65.3",",6,0311,","1224.9",",6"
"USC00361017","1904","40.13333","-75.45",,"BROWERS LOCK, PA US","91","6","69","6","68.1",",6,1012,","1051.1",",6"
"USC00361017","1905","40.13333","-75.45",,"BROWERS LOCK, PA US","109","6","87","6","77.7",",6,0806,","1215.0",",6"
"USC00361017","1906","40.13333","-75.45",,"BROWERS LOCK, PA US","104","6","82","6","52.1",",6,0703,","1290.9",",6"
"USC00361017","1907","40.13333","-75.45",,"BROWERS LOCK, PA US","129","6","108","6","72.4",",6,1107,","1463.5",",6"
"USC00361017","1908","40.13333","-75.45",,"BROWERS LOCK, PA US","94","6","72","6","74.2",",6,0825,","966.2",",6"
"USC00361017","1909","40.13333","-75.45",,"BROWERS LOCK, PA US","102","6","79","6","50.8",",6,1213,","870.7",",6"
"USC00361017","1910","40.13333","-75.45",,"BROWERS LOCK, PA US","108","6","77","6","51.6",",6,0417,","869.6",",6"
"USC00361017","1912","40.13333","-75.45",,"BROWERS LOCK, PA US","75","6","65","6","85.6",",6,0925,","1267.6",",6"
"USC00361017","1913","40.13333","-75.45",,"BROWERS LOCK, PA US","77","6","60","6","99.1",",6,0428,","1139.5",",6"
"USC00361017","1914","40.13333","-75.45",,"BROWERS LOCK, PA US","81","6","57","6","48.3",",6,1115,","929.0",",6"
"USC00361017","1916","40.13333","-75.45",,"BROWERS LOCK, PA US","112","6","72","6","56.1",",6,0713,","1044.9",",6"
"USC00361017","1917","40.13333","-75.45",,"BROWERS LOCK, PA US","101","6","76","6","43.2",",6,1024,","1010.4",",6"
"USC00361017","1918","40.13333","-75.45",,"BROWERS LOCK, PA US","87","6","73","6","45.7",",6,1211,","868.2",",6"
