"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00343740","1947","36.7425","-98.133","365.8","GREAT SALT PLAINS DAM, OK US","1097.2","","1097.2","6","56","6","35","6","","","","","3","6","100","6","8","6","194","6","85","6","-25.0","6,0104,","","","","","82.6",",6,0414,","43.3","6,0904,","-1.1","6,1107","-6.1","6,1111","-6.1","6,1111","-6.7","6,1212","","","0.0","6,0328","-2.8","6,0318","-4.4","6,0308","-6.7","6,0303","-12.2","6,0302","","","","","752.2",",6","","","14.78","6","21.76","6","7.80","6","",""
"USC00343740","1948","36.7425","-98.133","365.8","GREAT SALT PLAINS DAM, OK US","1074.8","","1074.8","0","66","0","36","0","8","","9","0","1","0","100","0","24","0","212","0","80","0","-19.4","0,0311,","51",",0,0311,+","114",",0,0311,","73.7",",0,1101,","42.2","0,0618,","0.0","0,1017","-2.8","0,1120","-4.4","0,1129","-9.4","0,1230","-9.4","0,1230","-1.1","0,0401","-3.3","0,0328","-11.1","0,0313","-11.1","0,0313","-11.1","0,0313","2406.9","","2406.9","0","675.8",",0","591",",0","14.42","0","20.83","0","8.02","0","",""
"USC00343740","1950","36.7425","-98.133","365.8","GREAT SALT PLAINS DAM, OK US","925.0","","925.0","0","59","0","42","0","0","","0","0","0","0","109","0","9","0","217","0","54","0","-16.7","0,1206,+","0","T,0,0104,","5",",0,0104,","118.4",",0,0729,","40.6","0,0624,","-3.3","0,1104","-3.3","0,1104","-10.0","0,1110","-10.0","0,1110","-10.0","0,1110","-3.3","0,0413","-3.3","0,0413","-5.6","0,0320","-11.1","0,0313","-11.1","0,0313","2043.5","","2043.5","0","762.7",",0","5",",0","15.10","0","22.49","0","7.71","0","64320","0"
"USC00343740","1951","36.7425","-98.133","365.8","GREAT SALT PLAINS DAM, OK US","1092.1","","1092.1","0","80","0","58","0","5","","6","0","2","0","101","0","11","0","202","0","82","0","-21.1","0,0201,","102",",0,1106,","114",",0,1106,","74.7",",0,0714,","42.2","0,0831,+","0.0","0,1031","-6.7","0,1102","-6.7","0,1102","-6.7","0,1102","-8.9","0,1209","0.0","0,0412","-3.9","0,0321","-5.0","0,0319","-7.2","0,0313","-10.0","0,0216","2161.7","","2161.7","0","859.2",",0","435",",0","14.99","0","21.87","0","8.11","0","63335","0"
"USC00343740","1952","36.7425","-98.133","365.8","GREAT SALT PLAINS DAM, OK US","1313.8","","1313.8","0","48","0","34","0","11","","3","0","0","0","97","0","10","0","213","0","116","0","-13.3","0,0123,","51",",0,1224,+","76",",0,0225,","40.1",",0,0422,","42.2","0,0725,","-0.6","0,1007","-3.9","0,1111","-5.6","0,1120","-7.2","0,1126","-10.0","0,1128","-1.1","0,0411","-3.9","0,0410","-4.4","0,0324","-12.2","0,0304","-12.2","0,0304","2176.1","","2176.1","0","409.7",",0","181",",0","16.10","0","23.41","0","8.79","0","",""
"USC00343740","1953","36.7425","-98.133","365.8","GREAT SALT PLAINS DAM, OK US","1330.4","","1330.4","0","38","0","27","0","0","","0","0","0","0","80","0","1","0","209","0","111","0","-13.3","0,0116,","0",",0,1231,+","0","T,0,1121,+","69.1",",0,0712,","45.6","0,0615,","-1.7","0,1109","-3.9","0,1122","-5.0","0,1212","-10.0","0,1222","-10.0","0,1222","-0.6","0,0420","-2.2","0,0416","-5.6","0,0222","-10.6","0,0221","-10.6","0,0221","2003.3","","2003.3","0","506.9",",0","0","T,0","16.88","0","24.10","0","9.66","0","61678","0"
"USC00343740","1954","36.7425","-98.133","365.8","GREAT SALT PLAINS DAM, OK US","1600.5","","1600.5","0","42","0","22","0","0","","0","0","0","0","79","0","3","0","232","0","121","0","-15.6","0,0122,+","0",",0,1231,+","0","T,0,0121,+","43.9",",0,0524,","45.6","0,0714,","-0.6","0,1030","-6.7","0,1102","-6.7","0,1102","-6.7","0,1102","-11.1","0,1213","-0.6","0,0504","-3.3","0,0401","-6.7","0,0315","-6.7","0,0315","-10.0","0,0314","1834.0","","1834.0","0","302.2",",0","0","T,0","17.85","0","25.58","0","10.13","0","",""
"USC00343740","1955","36.7425","-98.133","365.8","GREAT SALT PLAINS DAM, OK US","1194.9","","1194.9","0","55","0","43","0","2","","1","0","0","0","103","0","2","0","228","0","102","0","-12.8","0,0211,","102",",0,0118,","38",",0,1201,","44.7",",0,1004,","40.0","0,0731,","0.0","0,1024","-4.4","0,1103","-4.4","0,1103","-11.1","0,1116","-11.1","0,1116","-5.0","0,0328","-5.0","0,0328","-5.0","0,0328","-8.9","0,0327","-8.9","0,0327","1822.2","","1822.2","0","648.8",",0","38",",0","16.09","0","23.34","0","8.84","0","59092","0"
"USC00343740","1956","36.7425","-98.133","365.8","GREAT SALT PLAINS DAM, OK US","1547.1","","1547.1","0","38","0","24","0","8","","1","0","0","0","91","0","7","0","228","0","137","0","-12.8","0,0130,+","76",",0,0205,","51",",0,0205,","62.5",",0,0707,","42.8","0,0816,+","-1.7","0,1108","-5.0","0,1116","-5.0","0,1116","-10.6","0,1129","-10.6","0,1129","0.0","0,0407","-2.8","0,0316","-7.2","0,0314","-7.2","0,0314","-10.0","0,0312","2138.2","","2138.2","0","330.9",",0","118",",0","17.06","0","24.65","0","9.47","0","63432","0"
"USC00343740","1957","36.7425","-98.133","365.8","GREAT SALT PLAINS DAM, OK US","974.4","","974.4","0","96","0","71","0","7","","5","0","0","0","79","0","10","0","181","0","69","0","-14.4","0,0110,","51",",0,0131,","38",",0,0131,","96.0",",0,0623,","40.0","0,0814,+","-4.4","0,1026","-4.4","0,1026","-4.4","0,1026","-11.1","0,1211","-11.1","0,1211","-1.1","0,0414","-3.9","0,0413","-4.4","0,0412","-7.2","0,0307","-8.9","0,0130","2097.9","","2097.9","0","1134.7",",0","151",",0","14.86","0","20.96","0","8.76","0","52687","0"
