"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00040444","1999","35.4186","-119.0508","143.3","BAKERSFIELD 5 NW, CA US","946.0","","946.0","0","31","0","14","0","1","","0","0","0","0","46","0","0","0","231","0","104","0","-6.1","0,0112,","76",",0,0125,","0",",0,1231,+","27.2",",0,0125,","41.7","0,0714,","-1.1","0,1123","-2.2","0,1204","-1.1","0,0411","-2.8","0,0124","-6.1","0,0112","","","","","132.7",",0","0",",0","17.07","0","25.36","0","8.79","0"
"USC00040444","2000","35.4186","-119.0508","143.3","BAKERSFIELD 5 NW, CA US","","","","","30","0","17","0","0","","0","0","0","0","27","0","","","","","","","-5.0","0,0106,","0",",0,1231,+","0",",0,1231,+","16.5",",0,0224,","","","-1.7","0,1112","-2.2","0,1113","-2.2","0,0109","-2.2","0,0109","-5.0","0,0106","1036.3","","1036.3","0","128.1",",0","0",",0","","","","","10.01","0"
"USC00040444","2001","35.4186","-119.0508","143.3","BAKERSFIELD 5 NW, CA US","","","","","40","0","22","0","0","","0","0","","","","","0","0","215","0","119","0","","","0",",0,1231,+","0",",0,1231,+","21.3",",0,0213,","42.8","0,0704,","","","","","","","","","","","","","","","201.2",",0","0",",0","","","25.80","0","",""
"USC00040444","2002","35.4186","-119.0508","143.3","BAKERSFIELD 5 NW, CA US","","","","","19","0","13","0","0","","0","0","0","0","21","0","0","0","216","0","104","0","-5.0","0,0124,+","0",",0,1231,+","0",",0,1231,+","15.7",",0,0131,","42.2","0,0713,","-1.1","0,1219","","","-0.6","0,0308","-3.3","0,0204","-5.0","0,0124","","","","","105.0",",0","0",",0","17.75","0","25.31","0","10.18","0"
"USC00040444","2003","35.4186","-119.0508","143.3","BAKERSFIELD 5 NW, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1204.9","","1204.9","0","","","","","","","","","",""
"USC00040444","2004","35.4186","-119.0508","143.3","BAKERSFIELD 5 NW, CA US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","134.9",",0","0",",0","","","","","",""
"USC00040444","2005","35.4186","-119.0508","143.3","BAKERSFIELD 5 NW, CA US","","","","","51","0","27","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","20.1",",0,0110,","","","","","","","","","","","","","1307.9","","1307.9","0","202.2",",0","0",",0","","","","","",""
"USC00040444","2006","35.4186","-119.0508","143.3","BAKERSFIELD 5 NW, CA US","","","","","32","0","20","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","16.8",",0,0102,","","","","","","","","","","","","","","","","","140.4",",0","0",",0","","","","","",""
"USC00040444","2009","35.4186","-119.0508","143.3","BAKERSFIELD 5 NW, CA US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","",""
"USC00040444","2010","35.4186","-119.0508","143.3","BAKERSFIELD 5 NW, CA US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","","","","","","","","","0",",0","","","","","",""
