"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1NYYT0006","2015","42.511","-76.9155","157.6","DUNDEE 3.3 ESE, NY US","160","N","67","N","","","","","","","","","100.1",",N,0930,","930.6",",N","",""
"US1NYYT0006","2016","42.511","-76.9155","157.6","DUNDEE 3.3 ESE, NY US","152","N","77","N","22","","13","N","224",",N,1121,","259",",N,1121,","56.9",",N,1021,","855.7",",N","1053",",N"
"US1NYYT0006","2017","42.511","-76.9155","157.6","DUNDEE 3.3 ESE, NY US","156","N","89","N","31","","12","N","284",",N,0315,","224",",N,0315,","95.0",",N,0714,","1034.5",",N","927",",N"
