"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00049219","1999","38.1","-122.1869","103.9","VALLEJO, CA US","","","","","51","0","39","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","50.8",",0,0207,","","","","","","","","","461.6",",0","0",",0","","","","","",""
"USC00049219","2000","38.1","-122.1869","103.9","VALLEJO, CA US","","","","","55","0","49","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","53.3",",0,0124,","","","","","","","","","697.0",",0","0",",0","","","","","",""
"USC00049219","2002","38.1","-122.1869","103.9","VALLEJO, CA US","","","","","23","0","22","0","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","45.7",",0,1220,","","","","","","","","","320.7",",0","0",",0","","","","","",""
"USC00049219","2003","38.1","-122.1869","103.9","VALLEJO, CA US","","","","","","","","","0","","0","0","","","","","","","","","","","","","0",",0,1231,+","0",",0,1231,+","","","","","","","","","","","","","0",",0","","","","","",""
"USC00049219","2017","38.1","-122.1869","103.9","VALLEJO, CA US","636.7","","636.7","7","64","7","46","7","","","","","0","7","1","7","0","7","214","7","49","7","0.0","7,0106,","","","","","49.5",",7,0108,","45.0","7,0902,+","0.0","7,0106","1088.5","","1088.5","7","656.3",",7","","","17.09","7","23.87","7","10.31","7"
