"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00028598","1953","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","14","0","9","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","13.7",",0,0717,","67.2",",0","0",",0"
"USC00028598","1954","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","22","0","15","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","29.7",",0,0322,","175.2",",0","0",",0"
"USC00028598","1956","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","21","0","12","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","25.7",",0,0818,","110.4",",0","0",",0"
"USC00028598","1959","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","31","0","20","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","22.4",",0,1214,","222.1",",0","0",",0"
"USC00028598","1960","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","25","0","15","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","17.8",",0,0902,","114.4",",0","0",",0"
"USC00028598","1961","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","25","0","14","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","22.9",",0,0723,","150.0",",0","0",",0"
"USC00028598","1962","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","29","0","16","0","0","","0","0","0",",0,1231,+","0","T,0,0114,","17.3",",0,0121,","122.7",",0","0","T,0"
"USC00028598","1963","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","23","0","13","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","40.9",",0,0817,+","256.7",",0","0",",0"
"USC00028598","1967","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","27","0","18","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","45.7",",0,1215,","236.6",",0","0",",0"
"USC00028598","1969","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","38","0","22","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","21.1",",0,0829,","199.5",",0","0",",0"
"USC00028598","1970","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","22","0","16","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","37.6",",0,0906,","151.5",",0","0",",0"
"USC00028598","1972","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","24","0","15","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","42.2",",0,1019,","196.7",",0","0",",0"
"USC00028598","1974","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","28","0","21","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","36.1",",0,1029,","174.4",",0","0",",0"
"USC00028598","1975","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","22","0","12","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","15.0",",0,1128,","91.6",",0","0",",0"
"USC00028598","1976","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","34","0","23","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","25.4",",0,1023,","220.5",",0","0",",0"
"USC00028598","1977","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","23","0","11","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","13.7",",0,0927,","78.1",",0","0",",0"
"USC00028598","1981","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","15","0","10","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","20.3",",0,0209,","95.0",",0","0",",0"
"USC00028598","1983","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","31","0","27","0","","","0","0","","","0",",0,1231,+","47.0",",0,0930,","296.7",",0","0",",0"
"USC00028598","1984","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","34","0","30","0","","","0","0","","","0",",0,1231,+","29.5",",0,0910,","281.7",",0","0",",0"
"USC00028598","1985","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","28","0","21","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","36.6",",0,1126,","277.6",",0","0",",0"
"USC00028598","1986","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","24","0","20","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","18.3",",0,0721,","180.1",",0","0",",0"
"USC00028598","1988","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","31","0","22","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","58.9",",0,0821,","265.9",",0","0",",0"
"USC00028598","1989","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","16","0","14","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","25.9",",0,0104,","140.5",",0","0",",0"
"USC00028598","1991","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","33","0","24","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","38.1",",0,1219,","284.7",",0","0",",0"
"USC00028598","1992","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","49","0","34","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","48.3",",0,0724,","472.5",",0","0",",0"
"USC00028598","1993","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","40","0","37","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","50.8",",0,0111,","468.1",",0","0",",0"
"USC00028598","1994","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","25","0","21","0","0","","0","0","0",",0,1231,+","23",",0,0125,","26.2",",0,1223,","226.0",",0","23",",0"
"USC00028598","1995","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","23","0","23","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","26.4",",0,0831,","225.1",",0","0",",0"
"USC00028598","1996","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","23","0","23","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","24.1",",0,0314,","237.4",",0","0",",0"
"USC00028598","1998","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","42","0","32","0","","","0","0","","","0",",0,1231,+","19.1",",0,0215,","313.2",",0","0",",0"
"USC00028598","1999","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","25","0","14","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","24.1",",0,0827,","155.3",",0","0",",0"
"USC00028598","2001","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","24","0","21","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","18.8",",0,0127,","199.2",",0","0",",0"
"USC00028598","2002","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","13","0","8","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","24.1",",0,0714,","110.5",",0","0",",0"
"USC00028598","2003","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","30","0","23","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","76.2",",0,0814,","345.6",",0","0",",0"
"USC00028598","2004","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","30","0","19","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","28.2",",0,0402,","208.7",",0","0",",0"
"USC00028598","2005","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","28","0","24","0","0","","0","0","0",",0,1231,+","0",",0,1231,+","70.1",",0,0803,","331.3",",0","0",",0"
"USC00028598","2006","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","14","0","11","0","0","","0","0","0",",0,1231,+","13",",0,1228,","22.9",",0,0607,","145.0",",0","18",",0"
"USC00028598","2007","33.4519","-112.2433","312.4","TOLLESON 1 E, AZ US","15","0","13","0","0","","0","0","0",",0,1231,+","13",",0,0219,","39.4",",0,1201,","169.0",",0","29",",0"
