"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00027726","1912","31.9123","-111.885","714.8","SELLS, AZ US","","","","","39","6","32","6","","","","","","","","","","","","","","","","","","","","","62.2",",6,0813,","","","","","","","","","","","","","","","","","","","","","","","","","382.4",",6","","","","","","","",""
"USC00027726","1918","31.9123","-111.885","714.8","SELLS, AZ US","1477.0","","1477.0","6","45","6","29","6","","","","","0","6","26","6","0","6","281","6","140","6","-5.6","6,0111,","","","","","29.7",",6,0809,","42.8","6,0612,","-2.8","6,1127","-2.8","6,1127","","","","","-0.6","6,0204","-2.2","6,0202","-4.4","6,0122","","","","","","","","","318.4",",6","","","19.59","6","27.68","6","11.49","6"
"USC00027726","1919","31.9123","-111.885","714.8","SELLS, AZ US","1383.7","","1383.7","6","49","6","36","6","","","","","0","6","27","6","0","6","268","6","138","6","-6.1","6,0102,","","","","","50.8",",6,0715,","43.9","6,0621,","-3.3","6,1109","-3.3","6,1109","","","","","-1.1","6,0310","-2.8","6,0225","-4.4","6,0105","","","","","1173.1","","1173.1","6","515.0",",6","","","19.15","6","27.61","6","10.70","6"
"USC00027726","1921","31.9123","-111.885","714.8","SELLS, AZ US","","","","","","","","","","","","","","","","","0","6","303","6","148","6","","","","","","","","","42.2","6,0630,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.17","6","",""
"USC00027726","1922","31.9123","-111.885","714.8","SELLS, AZ US","","","","","","","","","","","","","","","","","0","6","270","6","157","6","","","","","","","","","44.4","6,0619,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.34","6","",""
"USC00027726","1923","31.9123","-111.885","714.8","SELLS, AZ US","","","","","","","","","","","","","0","6","19","6","","","","","","","-3.3","6,1212,","","","","","","","","","0.0","6,1128","-3.3","6,1212","","","","","-0.6","6,0322","","","","","","","","","","","","","","","","","","","","","10.81","6"
"USC00027726","1941","31.9123","-111.885","714.8","SELLS, AZ US","1375.5","","1375.5","6","51","6","28","6","","","","","0","6","8","6","0","6","279","6","133","6","-3.3","6,1225,","","","","","31.2",",6,1211,+","43.3","6,0705,","-0.6","6,1119","-2.8","6,1120","","","","","0.0","6,0121","","","","","","","","","","","","","332.1",",6","","","19.67","6","27.90","6","11.45","6"
"USC00027726","1942","31.9123","-111.885","714.8","SELLS, AZ US","1490.7","","1490.7","6","28","6","15","6","","","","","0","6","17","6","0","6","312","6","154","6","-2.8","6,0104,","","","","","54.1",",6,0715,","45.0","6,0706,","-0.6","6,1122","","","","","","","0.0","6,0320","-2.2","6,0215","","","","","","","952.5","","952.5","6","240.4",",6","","","20.06","6","29.17","6","10.95","6"
"USC00027726","1943","31.9123","-111.885","714.8","SELLS, AZ US","1637.5","","1637.5","6","34","6","19","6","","","","","0","6","10","6","0","6","310","6","168","6","-2.8","6,0119,","","","","","35.6",",6,0630,","43.9","6,0730,+","-0.6","6,1121","","","","","","","-1.1","6,0210","-2.8","6,0119","","","","","","","629.6","","629.6","6","231.2",",6","","","20.93","6","30.15","6","11.71","6"
"USC00027726","1944","31.9123","-111.885","714.8","SELLS, AZ US","","","","","34","6","29","6","","","","","","","","","","","","","","","","","","","","","47.2",",6,0808,","","","","","","","","","","","","","","","","","","","","","996.7","","996.7","6","342.4",",6","","","","","","","",""
