"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00406977","1923","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","","","","","118","6","95","6","","","","","0","6","73","6","","","","","","","-11.1","6,0319,+","","","","","61.2",",6,1018,","","","-3.3","6,1031","-3.3","6,1031","-6.7","6,1214","-6.7","6,1214","","","-2.8","6,0409","-2.8","6,0409","-6.1","6,0401","-6.7","6,0331","-11.1","6,0319","","","","","1751.7",",6","","","","","","","8.76","6","",""
"USC00406977","1924","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","","","","","87","6","68","6","","","","","","","","","","","","","","","","","","","","","63.2",",6,0719,","","","","","","","","","","","","","","","","","","","","","","","","","","","905.0",",6","","","","","","","","","",""
"USC00406977","1941","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","1245.5","","1245.5","6","99","6","60","6","","","","","0","6","89","6","2","6","215","6","108","6","-9.4","6,0119,","","","","","62.5",",6,0712,","40.0","6,0811,+","-0.6","6,1109","-3.9","6,1110","-5.6","6,1111","-6.7","6,1207","","","-1.1","6,0330","-3.3","6,0319","-6.7","6,0318","-6.7","6,0318","-8.9","6,0208","1949.4","","1949.4","6","890.4",",6","","","16.29","6","22.81","6","9.76","6","",""
"USC00406977","1942","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","1030.6","","1030.6","6","113","6","75","6","","","","","4","6","89","6","12","6","212","6","78","6","-24.4","6,0108,","","","","","66.5",",6,1227,","40.0","6,0802,","-2.8","6,1026","-2.8","6,1026","-5.0","6,1027","-6.7","6,1202","-8.9","6,1203","-1.1","6,0412","-2.8","6,0331","-5.0","6,0222","-6.7","6,0221","-11.7","6,0219","2070.5","","2070.5","6","1162.0",",6","","","15.26","6","21.80","6","8.71","6","",""
"USC00406977","1943","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","","","","","","","","","","","","","","","","","9","6","200","6","79","6","","","","","","","","","40.6","6,0827,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.78","6","","","",""
"USC00406977","1944","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","1044.8","","1044.8","6","","","","","","","","","0","6","74","6","6","6","206","6","88","6","-11.7","6,1222,","","","","","","","38.9","6,0710,","0.0","6,1028","-2.8","6,1124","-5.6","6,1130","-8.3","6,1201","-9.4","6,1214","-1.1","6,0507","-4.4","6,0405","-4.4","6,0405","-10.6","6,0213","-10.6","6,0213","2090.9","","2090.9","6","","","","","15.60","6","21.90","6","9.29","6","",""
"USC00406977","1945","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","950.5","","950.5","6","131","6","89","6","","","","","0","6","82","6","6","6","204","6","59","6","-15.0","6,1220,","","","","","84.1",",6,0608,","39.4","6,0724,","-1.7","6,1104","-3.3","6,1122","-6.7","6,1123","-6.7","6,1123","-8.9","6,1210","-0.6","6,0406","-3.9","6,0309","-5.0","6,0218","-12.2","6,0201","-12.2","6,0201","2073.9","","2073.9","6","1457.4",",6","","","15.13","6","21.17","6","9.08","6","",""
"USC00406977","1946","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","","","","","113","6","87","6","","","","","","","","","3","6","217","6","55","6","","","","","","","80.5",",6,0108,","36.7","6,0809,+","","","","","","","","","","","","","","","","","","","","","1876.1","","1876.1","6","1172.2",",6","","","","","22.67","6","","","",""
"USC00406977","1947","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","965.9","","965.9","6","105","6","80","6","","","","","0","6","97","6","11","6","191","6","69","6","-13.9","6,0208,","","","","","123.7",",6,1027,","40.6","6,0806,+","-1.7","6,1109","-2.8","6,1112","-6.7","6,1130","-6.7","6,1130","","","0.0","6,0417","-4.4","6,0328","-4.4","6,0328","-7.2","6,0318","-10.0","6,0211","","","","","1176.3",",6","","","14.68","6","20.85","6","8.50","6","",""
"USC00406977","1949","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","809.2","","809.2","0","128","0","93","0","0","","0","0","1","0","74","0","2","0","215","0","43","0","-17.8","0,0201,","0",",0,1231,+","0",",0,1231,+","73.4",",0,0905,","35.0","0,0701,","-2.2","0,1101","-2.2","0,1101","-7.2","0,1122","-7.2","0,1122","-10.0","0,1216","-0.6","0,0419","-3.9","0,0320","-6.1","0,0319","-7.8","0,0316","-10.0","0,0202","","","","","1654.4",",0","0",",0","15.54","0","22.16","0","8.92","0","12484","0"
"USC00406977","1950","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","669.8","","669.8","0","126","0","101","0","1","","2","0","1","0","91","0","9","0","206","0","24","0","-18.9","0,1125,","76",",0,1124,","76",",0,1124,","81.3",",0,0903,","34.4","0,0627,+","-3.3","0,1105","-3.3","0,1105","-7.8","0,1111","-7.8","0,1111","-14.4","0,1124","-1.1","0,0421","-2.8","0,0415","-6.1","0,0330","-7.2","0,0302","","","1778.8","","1778.8","0","1825.1",",0","101",",0","14.32","0","20.84","0","7.79","0","",""
"USC00406977","1951","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","819.1","","819.1","0","118","0","87","0","10","","1","0","1","0","88","0","11","0","202","0","65","0","-30.0","0,0202,","203",",0,0202,+","203",",0,0201,","112.5",",0,0114,","38.9","0,0901,","0.0","0,1011","-2.2","0,1102","-10.0","0,1103","-10.0","0,1103","-10.0","0,1103","-1.7","0,0417","-2.2","0,0404","-5.0","0,0322","-12.2","0,0208","-12.2","0,0208","2217.3","","2217.3","0","1774.2",",0","203",",0","14.49","0","21.34","0","7.64","0","11485","0"
"USC00406977","1952","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","987.9","","987.9","0","93","0","66","0","0","","0","0","0","0","75","0","4","0","196","0","90","0","-11.1","0,0129,","0",",0,1231,+","0",",0,1231,+","53.3",",0,0311,","42.2","0,0701,","-0.6","0,1007","-3.3","0,1021","-4.4","0,1022","-7.2","0,1104","-8.9","0,1128","-0.6","0,0408","-2.2","0,0407","-4.4","0,0307","-6.7","0,0305","-10.6","0,0130","2016.9","","2016.9","0","984.5",",0","0",",0","15.45","0","22.49","0","8.40","0","13159","0"
"USC00406977","1953","36.2872","-88.2958","135.0","PARIS 2 SE, TN US","1021.5","","1021.5","0","84","0","61","0","","","","","0","0","88","0","2","0","202","0","111","0","-14.4","0,1224,","","","","","60.2",",0,0517,","40.0","0,0902,+","-1.7","0,1030","-6.1","0,1108","-6.1","0,1108","-8.3","0,1128","-10.6","0,1217","0.0","0,0421","-2.2","0,0419","-6.1","0,0223","-6.7","0,0217","","","1982.3","","1982.3","0","981.2",",0","","","15.85","0","23.60","0","8.11","0","13574","0"
