"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00093033","1933","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","","","","","","","41","6","24","6","","","","","","","","","","","","","","","","","","","","","66.8",",6,0914,","","","","","","","","","","","","","","","","","","","","","","","","","","","337.6",",6","","","","","","","","","","","","","","","",""
"USW00093033","1934","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","","","878.5","","878.5","6","36","6","24","6","","","","","0","6","95","6","0","6","285","6","110","6","-11.1","6,0301,+","","","","","16.5",",6,1012,","41.1","6,0611,","-1.7","6,1123","-2.2","6,1127","-5.0","6,1128","-7.2","6,1129","","","0.0","6,0331","-2.8","6,0328","-5.6","6,0327","-6.7","6,0326","-9.4","6,0318","1067.6","","1067.6","6","154.6",",6","","","17.06","6","27.11","6","7.01","6","","","","","","","",""
"USW00093033","1949","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","","","1096.9","","1096.9","0","66","0","37","0","8","","3","0","0","0","66","0","6","0","257","0","106","0","-17.2","0,0118,+","127",",0,0116,","142",",0,0116,","45.7",",0,0605,","40.6","0,0717,+","0.0","0,1030","-2.2","0,1031","-5.6","0,1213","-8.3","0,1215","-9.4","0,1223","0.0","0,0405","-3.9","0,0211","-5.6","0,0210","-8.3","0,0131","-15.0","0,0130","1617.2","","1617.2","0","475.5",",0","281",",0","16.74","0","24.84","0","8.63","0","","","","","","","",""
"USW00093033","1950","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","","","1102.6","","1102.6","0","43","0","23","0","0","","0","0","0","0","52","0","0","0","286","0","111","0","-11.7","0,1206,","0",",0,1231,+","0","T,0,1205,+","71.4",",0,1003,","39.4","0,0626,","-2.2","0,1104","-2.2","0,1104","-6.1","0,1110","-9.4","0,1111","-9.4","0,1111","-1.1","0,0319","-2.2","0,0314","-6.7","0,0313","-6.7","0,0313","-10.0","0,0107","1364.5","","1364.5","0","340.6",",0","0","T,0","17.99","0","26.71","0","9.27","0","","","","","","","",""
"USW00093033","1951","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","","","1325.1","","1325.1","0","33","0","11","0","2","","4","0","1","0","71","0","4","0","247","0","134","0","-20.0","0,0201,","25",",0,0328,+","51",",0,0328,","22.4",",0,0328,","43.3","0,0708,+","0.0","0,1101","-3.3","0,1102","-4.4","0,1103","-7.2","0,1210","-8.9","0,1221","0.0","0,0329","-2.8","0,0320","-5.0","0,0319","-9.4","0,0215","-9.4","0,0215","1427.5","","1427.5","0","154.2",",0","147",",0","17.73","0","26.28","0","9.17","0","","","","","","","",""
"USW00093033","1952","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","","","1217.9","","1217.9","0","40","0","16","0","0","","2","0","0","0","68","0","1","0","244","0","119","0","-9.4","0,1225,","0","T,0,0103,","56",",0,0225,","17.8",",0,0715,","43.3","0,0624,","-1.1","0,1111","-3.9","0,1119","-6.7","0,1126","-6.7","0,1126","-9.4","0,1225","0.0","0,0410","-3.9","0,0328","-4.4","0,0323","-7.2","0,0106","-8.9","0,0104","1363.8","","1363.8","0","140.9",",0","81",",0","17.49","0","25.57","0","9.41","0","","","","","","","",""
"USW00093033","1953","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","","","1319.5","","1319.5","0","32","0","17","0","5","","1","0","1","0","55","0","2","0","263","0","123","0","-18.9","0,1224,","102",",0,1223,","152",",0,1222,","48.5",",0,1022,","42.8","0,0623,","-0.6","0,1110","-5.6","0,1122","-5.6","0,1122","-15.0","0,1223","-15.0","0,1223","-5.0","0,0305","-5.0","0,0305","-5.0","0,0305","-7.2","0,0222","","","1428.0","","1428.0","0","186.1",",0","152",",0","18.11","0","26.24","0","9.99","0","","","","","","","",""
"USW00093033","1954","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","","","1325.1","","1325.1","0","26","0","12","0","1","","0","0","0","0","48","0","0","0","266","0","131","0","-11.1","0,1229,","25",",0,1228,","13",",0,1228,","60.5",",0,0823,","41.7","0,0727,","-0.6","0,1202","-5.0","0,1213","-5.0","0,1213","-7.8","0,1228","-11.1","0,1229","-1.1","0,0315","-3.9","0,0314","-4.4","0,0306","-6.7","0,0111","","","1376.0","","1376.0","0","211.6",",0","13",",0","18.47","0","26.41","0","10.53","0","","","","","","","",""
"USW00093033","1955","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","","","1155.0","","1155.0","0","43","0","21","0","2","","2","0","0","0","73","0","0","0","266","0","117","0","-8.9","0,0220,","25",",0,1108,+","51",",0,1107,","27.2",",0,0726,","42.2","0,0608,","-0.6","0,1103","-3.3","0,1109","-6.1","0,1129","-6.7","0,1206","","","-3.9","0,0328","-3.9","0,0328","-6.1","0,0326","-8.3","0,0221","-8.9","0,0220","1446.1","","1446.1","0","265.8",",0","76",",0","17.46","0","25.62","0","9.31","0","","","","","","","",""
"USW00093033","1956","32.3335","-104.258","985.1","CAVERN CITY AIRPORT, NM US","","","1334.0","","1334.0","0","33","0","16","0","6","","4","0","0","0","80","0","4","0","264","0","137","0","-12.2","0,0202,","330",",0,0204,","279",",0,0202,","27.9",",0,0609,","40.0","0,0716,+","-1.1","0,1104","-2.2","0,1105","-5.0","0,1116","-7.8","0,1121","","","-3.3","0,0316","-3.3","0,0316","-5.0","0,0313","-7.8","0,0210","-8.9","0,0203","1417.2","","1417.2","0","146.5",",0","385",",0","17.84","0","26.50","0","9.17","0","","","","","","","",""
