"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1SCPC0015","2016","34.8128","-82.5678","303.0","EASLEY 1.3 ESE, SC US","105","N","57","N","61.0",",N,0223,","843.5",",N"
"US1SCPC0015","2017","34.8128","-82.5678","303.0","EASLEY 1.3 ESE, SC US","117","N","73","N","48.5",",N,0812,","1167.6",",N"
