"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00044957","1915","36.2032","-119.0545","132.6","LINDSAY, CA US","","","","","","","","","","","","","","","","","0","6","235","6","122","6","","","","","","","","","43.9","6,0726,","","","","","","","","","","","","","","","","","","","","","","","","","","","25.83","6","",""
"USC00044957","1916","36.2032","-119.0545","132.6","LINDSAY, CA US","774.1","","774.1","6","","","","","","","","","0","6","49","6","0","6","235","6","110","6","-5.0","6,1113,+","","","","","","","44.4","6,0723,","0.0","6,1108","-2.2","6,1112","-5.0","6,1113","","","0.0","6,0324","-2.2","6,0202","-5.0","6,0101","","","1350.6","","1350.6","6","","","","","16.33","6","25.36","6","7.29","6"
"USC00044957","1917","36.2032","-119.0545","132.6","LINDSAY, CA US","1005.0","","1005.0","6","","","","","","","","","0","6","75","6","0","6","239","6","126","6","-6.7","6,0117,","","","","","","","44.4","6,0713,+","-0.6","6,1116","-2.2","6,1204","","","","","-0.6","6,0415","-2.2","6,0401","-5.0","6,0202","-6.7","6,0117","1811.3","","1811.3","6","","","","","16.69","6","26.57","6","6.82","6"
"USC00044957","1918","36.2032","-119.0545","132.6","LINDSAY, CA US","910.9","","910.9","6","","","","","","","","","0","6","69","6","0","6","233","6","117","6","-5.6","6,1231,+","","","","","","","43.9","6,0628,+","-0.6","6,1106","-2.2","6,1126","-5.6","6,1231","","","0.0","6,0414","-2.2","6,0404","-4.4","6,0131","","","1419.6","","1419.6","6","","","","","16.55","6","26.01","6","7.09","6"
"USC00044957","1920","36.2032","-119.0545","132.6","LINDSAY, CA US","758.1","","758.1","6","","","","","","","","","0","6","35","6","0","6","217","6","98","6","-6.1","6,0111,","","","","","","","43.9","6,0814,","0.0","6,1101","-2.8","6,1206","","","","","0.0","6,0422","-2.8","6,0114","-6.1","6,0111","","","1599.9","","1599.9","6","","","","","16.04","6","24.95","6","7.12","6"
"USC00044957","1921","36.2032","-119.0545","132.6","LINDSAY, CA US","917.1","","917.1","6","","","","","","","","","0","6","37","6","0","6","244","6","113","6","-4.4","6,0112,","","","","","","","44.4","6,0708,+","-1.7","6,1117","-2.2","6,1118","","","","","0.0","6,0415","-3.9","6,0114","-4.4","6,0112","","","1526.9","","1526.9","6","","","","","17.15","6","26.21","6","8.09","6"
"USC00044957","1922","36.2032","-119.0545","132.6","LINDSAY, CA US","994.9","","994.9","6","","","","","","","","","0","6","42","6","0","6","210","6","122","6","-6.7","6,0121,","","","","","","","43.9","6,0705,","-0.6","6,1104","","","","","","","-1.7","6,0417","-2.8","6,0206","-5.0","6,0123","-6.7","6,0121","1495.6","","1495.6","6","","","","","16.66","6","25.20","6","8.13","6"
"USC00044957","1923","36.2032","-119.0545","132.6","LINDSAY, CA US","814.5","","814.5","6","","","","","","","","","0","6","49","6","0","6","250","6","106","6","-6.7","6,1211,","","","","","","","43.3","6,0728,","-0.6","6,1128","-2.2","6,1203","-5.6","6,1209","-6.7","6,1211","-1.1","6,0316","-2.2","6,0305","","","","","1419.9","","1419.9","6","","","","","16.53","6","25.64","6","7.43","6"
"USC00044957","1924","36.2032","-119.0545","132.6","LINDSAY, CA US","936.1","","936.1","6","","","","","","","","","0","6","40","6","0","6","248","6","123","6","-7.2","6,0102,","","","","","","","43.9","6,0701,+","-0.6","6,1106","-3.9","6,1218","-4.4","6,1219","","","-0.6","6,0204","-4.4","6,0124","-4.4","6,0124","-7.2","6,0102","1364.0","","1364.0","6","","","","","17.07","6","26.50","6","7.64","6"
"USC00044957","1925","36.2032","-119.0545","132.6","LINDSAY, CA US","883.1","","883.1","6","","","","","","","","","0","6","32","6","0","6","247","6","100","6","-3.9","6,1215,","","","","","","","46.1","6,0717,","0.0","6,1105","-2.2","6,1122","","","","","0.0","6,0313","-2.8","6,0117","","","","","1347.6","","1347.6","6","","","","","17.09","6","25.59","6","8.59","6"
