"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00105143","2000","42.6194","-112.0066","1400.6","LAVA HOT SPRINGS, ID US","207.6","","207.6","0","116","0","56","0","18","0","0","0","178","0","39","0","135","0","33","0","-17.2","0,1219,","64",",0,0103,","21.6",",0,0212,","37.8","0,0801,+","-3.3","0,0924","-3.3","0,0924","-5.0","0,1006","-7.2","0,1103","-13.3","0,1110","-0.6","0,0601","-2.2","0,0430","-5.0","0,0401","-8.3","0,0322","-10.6","0,0220","3668.0","","3668.0","0","368.8",",0","676",",0","7.87","0","15.38","0","0.37","0"
"USC00105143","2001","42.6194","-112.0066","1400.6","LAVA HOT SPRINGS, ID US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4233.8","","4233.8","0","","","","","","","","","",""
"USC00105143","2002","42.6194","-112.0066","1400.6","LAVA HOT SPRINGS, ID US","164.6","","164.6","0","89","0","46","0","21","0","18","0","174","0","50","0","117","0","20","0","-28.3","0,0130,","152",",0,0416,+","50.8",",0,0907,","38.9","0,0714,","0.0","0,0922","-3.9","0,1009","-4.4","0,1012","-8.3","0,1014","-11.1","0,1101","-0.6","0,0610","-2.2","0,0516","-5.6","0,0509","-9.4","0,0319","-9.4","0,0319","","","","","430.5",",0","1196",",0","6.89","0","14.18","0","-0.40","0"
"USC00105143","2003","42.6194","-112.0066","1400.6","LAVA HOT SPRINGS, ID US","303.2","","303.2","0","103","0","49","0","15","0","3","0","147","0","24","0","135","0","46","0","-20.6","0,0207,","203",",0,1226,","23.4",",0,0726,","37.2","0,0815,+","-1.1","0,0914","-2.8","0,0918","-4.4","0,1011","-11.7","0,1031","-11.7","0,1031","-1.7","0,0520","-2.8","0,0519","-5.0","0,0410","-6.7","0,0404","-11.1","0,0226","3554.3","","3554.3","0","400.0",",0","1026",",0","8.91","0","16.03","0","1.79","0"
"USC00105143","2004","42.6194","-112.0066","1400.6","LAVA HOT SPRINGS, ID US","120.6","","120.6","0","100","0","42","0","","","8","0","161","0","49","0","118","0","18","0","-22.2","0,0118,","","","17.3",",0,0619,","34.4","0,0815,+","-0.6","0,0915","-9.4","0,1101","-9.4","0,1101","-9.4","0,1101","-9.4","0,1101","0.0","0,0519","-2.2","0,0427","-4.4","0,0425","-6.7","0,0312","-11.1","0,0222","4005.0","","4005.0","0","407.4",",0","","","7.21","0","14.35","0","0.06","0"
"USC00105143","2005","42.6194","-112.0066","1400.6","LAVA HOT SPRINGS, ID US","153.6","","153.6","0","119","0","66","0","6","0","8","0","175","0","36","0","116","0","23","0","-22.8","0,1208,+","102",",0,0219,+","30.2",",0,0428,","36.7","0,0719,","0.0","0,0919","-2.8","0,1005","-4.4","0,1010","-12.2","0,1115","-12.2","0,1115","-0.6","0,0608","-2.8","0,0501","-4.4","0,0415","-7.2","0,0331","-11.7","0,0301","3833.0","","3833.0","0","595.3",",0","332",",0","7.01","0","14.56","0","-0.55","0"
"USC00105143","2006","42.6194","-112.0066","1400.6","LAVA HOT SPRINGS, ID US","227.5","","227.5","0","110","0","62","0","","","8","0","172","0","43","0","127","0","38","0","-21.1","0,0220,","","","24.6",",0,0416,","38.3","0,0725,+","-2.2","0,0918","-2.2","0,0918","-4.4","0,1018","-11.1","0,1031","-11.1","0,1031","-0.6","0,0511","-2.8","0,0503","-4.4","H,0420","-10.0","0,0327","-10.0","0,0327","4063.3","","4063.3","0","536.6",",0","","","7.51","0","15.20","0","-0.18","0"
"USC00105143","2010","42.6194","-112.0066","1400.6","LAVA HOT SPRINGS, ID US","","","","","114","0","67","0","15","0","","","","","","","","","","","","","152",",0,1229,","47.0",",0,1025,","","","","","","","","","","","","","","","","","","","","","","","","","","","507.8",",0","986",",0","","","","","",""
"USC00105143","2011","42.6194","-112.0066","1400.6","LAVA HOT SPRINGS, ID US","130.4","","130.4","7","122","7","63","7","","","13","7","192","7","53","7","114","7","16","7","-25.0","7,0202,","","","27.2",",7,0802,","34.4","7,0827,+","-1.1","7,1009","-4.4","7,1026","-4.4","7,1026","-7.2","7,1028","-8.9","7,1102","-1.1","7,0603","-2.2","7,0505","-5.0","7,0430","-7.8","7,0330","-10.6","7,0329","","","","","559.8",",7","","","6.21","7","13.29","7","-0.87","7"
"USC00105143","2012","42.6194","-112.0066","1400.6","LAVA HOT SPRINGS, ID US","219.3","","219.3","7","101","7","44","7","","","4","7","173","7","32","7","141","7","39","7","-20.0","7,1220,+","","","38.6",",7,0528,","37.2","7,0809,","-0.6","7,0912","-2.8","7,1004","-4.4","7,1005","-6.7","7,1007","-11.1","7,1112","-0.6","7,0607","-3.3","7,0506","-6.7","7,0408","-6.7","7,0408","-9.4","7,0321","3983.8","","3983.8","7","394.8",",7","","","8.37","7","16.07","7","0.67","7"
