"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014773","1924","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","389.6","","389.6","0","106","0","67","0","19","","9","0","0","0","108","0","20","0","128","0","12","0","-15.6","0,0122,","178",",0,0401,","183",",0,0401,","89.4",",0,0812,","36.1","0,0806,","-1.7","0,1116","-7.2","0,1117","-7.2","0,1117","-7.2","0,1117","-8.9","0,1222","-2.2","0,0403","-2.2","0,0403","-5.0","0,0402","-7.2","0,0225","-11.1","0,0224","2945.0","","2945.0","0","1185.3",",0","","","724",",0","10.97","0","15.78","0","6.15","0","","","","","",""
"USW00014773","1925","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","548.3","","548.3","0","114","0","71","0","39","","7","0","1","0","86","0","18","0","145","0","20","0","-18.3","0,0128,","152",",0,0128,+","147",",0,0120,","37.1",",0,0102,","37.2","0,0607,","0.0","0,1011","-3.3","0,1031","-5.0","0,1215","-10.0","0,1226","-10.0","0,1226","-1.1","0,0421","-2.2","0,0316","-5.0","0,0304","-12.2","0,0303","-12.2","0,0303","2755.6","","2755.6","0","850.1",",0","","","572",",0","11.96","0","16.98","0","6.93","0","","","","","",""
"USW00014773","1926","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","427.2","","427.2","0","133","0","84","0","32","","7","0","0","0","119","0","25","0","134","0","13","0","-15.6","0,0129,","381",",0,0210,","262",",0,0210,","59.9",",0,0812,","38.3","0,0722,","0.0","0,1103","-2.8","0,1111","-4.4","0,1112","-8.9","0,1202","-8.9","0,1202","-2.8","0,0420","-2.8","0,0420","-5.6","0,0317","-10.0","0,0314","-10.0","0,0314","3224.7","","3224.7","0","1149.0",",0","","","941",",0","10.52","0","15.35","0","5.69","0","","","","","",""
"USW00014773","1927","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","358.7","","358.7","0","127","0","79","0","15","","6","0","0","0","86","0","16","0","148","0","7","0","-16.7","0,0127,","203",",0,0115,","203",",0,0115,","72.6",",0,0808,","35.0","0,0713,","0.0","0,1106","-2.8","0,1120","-5.6","0,1204","-8.9","0,1209","-8.9","0,1209","-0.6","0,0411","-2.2","0,0328","-7.2","0,0304","-7.2","0,0304","-16.7","0,0127","3048.6","","3048.6","0","1146.7",",0","","","459",",0","11.73","0","16.64","0","6.81","0","","","","","",""
"USW00014773","1928","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","499.5","","499.5","0","124","0","80","0","10","","7","0","0","0","99","0","13","0","140","0","18","0","-13.9","0,0226,+","279",",0,0130,+","183",",0,0129,","49.3",",0,0817,","35.6","0,0804,","-1.1","0,1027","-3.3","0,1125","-6.1","0,1126","-8.3","0,1222","","","-1.1","0,0418","-2.2","0,0416","-7.8","0,0306","-7.8","0,0306","-13.9","0,0226","2835.6","","2835.6","0","1009.5",",0","","","553",",0","11.73","0","16.53","0","6.94","0","","","","","",""
"USW00014773","1929","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","515.1","","515.1","0","129","0","78","0","9","","3","0","0","0","90","0","19","0","146","0","21","0","-13.9","0,0114,","178",",0,0221,","173",",0,0221,","54.4",",0,0907,","35.0","0,0904,+","-1.1","0,1121","-2.2","0,1122","-10.0","0,1129","-10.0","0,1129","-10.0","0,1129","-1.1","0,0318","-11.7","0,0310","-11.7","0,0310","-11.7","0,0310","-11.7","0,0310","2732.1","","2732.1","0","1031.4",",0","","","315",",0","11.94","0","17.03","0","6.84","0","","","","","",""
"USW00014773","1930","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","612.9","","612.9","0","117","0","62","0","11","","4","0","0","0","94","0","18","0","152","0","22","0","-14.4","0,0216,","102",",0,1224,+","97",",0,1223,","62.5",",0,0823,","38.3","0,0721,","-0.6","0,1021","-2.2","0,1107","-6.7","0,1127","-6.7","0,1127","-10.0","0,1128","-1.7","0,0424","-4.4","0,0323","-4.4","0,0323","-7.2","0,0322","-13.9","0,0217","2834.6","","2834.6","0","829.2",",0","","","245",",0","12.23","0","17.30","0","7.17","0","","","","","",""
"USW00014773","1931","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","644.3","","644.3","0","113","0","63","0","2","","1","0","0","0","88","0","5","0","159","0","24","0","-10.6","0,0211,+","51",",0,1127,","41",",0,1127,","70.6",",0,0710,","35.6","0,0807,+","0.0","0,1106","-2.2","0,1107","-4.4","0,1206","-6.7","0,1208","","","0.0","0,0322","-2.2","0,0312","-8.3","0,0215","-8.3","0,0215","-10.6","0,0211","2876.2","","2876.2","0","921.4",",0","","","74",",0","12.97","0","17.84","0","8.10","0","","","","","",""
"USW00014773","1932","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","552.7","","552.7","0","123","0","75","0","10","","3","0","0","0","73","0","13","0","150","0","15","0","-12.8","0,1217,","178",",0,1217,","173",",0,1217,","74.2",",0,0818,","34.4","0,0831,","0.0","0,1113","-2.8","0,1122","-5.6","0,1123","-8.3","0,1126","-11.1","0,1127","0.0","0,0417","-4.4","0,0321","-4.4","0,0321","-8.9","0,0316","-8.9","0,0316","2462.0","","2462.0","0","1200.8",",0","","","321",",0","12.44","0","17.43","0","7.46","0","","","","","",""
"USW00014773","1933","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","581.4","","581.4","0","136","0","85","0","18","","5","0","2","0","87","0","19","0","147","0","20","0","-18.9","0,1230,","203",",0,0211,","211",",0,0211,","68.6",",0,0823,","37.2","0,0609,","-1.7","0,1026","-3.3","0,1111","-7.2","0,1115","-7.2","0,1115","-8.9","0,1116","-0.6","0,0423","-2.2","0,0325","-4.4","0,0312","-8.3","0,0311","-14.4","0,0213","2714.4","","2714.4","0","1162.9",",0","","","586",",0","12.01","0","16.84","0","7.18","0","","","","","",""
"USW00014773","1934","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","551.4","","551.4","0","132","0","81","0","31","","10","0","3","0","105","0","33","0","149","0","17","0","-25.6","0,0209,","229",",0,0202,","163",",0,0201,","79.2",",0,0917,","37.8","0,0629,","-0.6","0,1103","-2.8","0,1114","-5.0","0,1207","-8.9","0,1208","-8.9","0,1208","0.0","0,0330","-2.8","0,0326","-4.4","0,0325","-10.6","0,0323","-10.6","0,0323","3221.3","","3221.3","0","1064.8",",0","","","796",",0","11.22","0","16.22","0","6.23","0","","","","","",""
"USW00014773","1935","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","493.4","","493.4","0","136","0","73","0","31","","13","0","1","0","94","0","26","0","146","0","14","0","-18.9","0,0128,","305",",0,0124,","193",",0,0123,","51.6",",0,0906,","35.0","0,0712,","0.0","0,1117","-5.0","0,1124","-5.0","0,1124","-8.9","0,1204","-8.9","0,1204","-1.1","0,0416","-2.8","0,0318","-7.2","0,0309","-7.2","0,0309","-11.7","0,0228","2966.6","","2966.6","0","972.3",",0","","","898",",0","11.35","0","16.09","0","6.60","0","","","","","",""
"USW00014773","1936","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","576.6","","576.6","0","125","0","68","0","42","","7","0","1","0","102","0","31","0","157","0","25","0","-19.4","0,0123,","152",",0,0220,+","102",",0,0119,","60.5",",0,0918,","41.1","0,0709,","-0.6","0,1026","-2.8","0,1027","-7.8","0,1118","-7.8","0,1118","-8.9","0,1130","-1.1","0,0408","-5.0","0,0308","-5.0","0,0308","-6.7","0,0307","-10.0","0,0223","3061.0","","3061.0","0","996.6",",0","","","462",",0","11.64","0","16.60","0","6.67","0","","","","","",""
"USW00014773","1937","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","573.2","","573.2","0","130","0","84","0","6","","6","0","0","0","91","0","11","0","145","0","24","0","-8.9","0,1214,+","51",",0,0315,+","56",",0,0120,","44.5",",0,0514,","37.2","0,0709,","0.0","0,1015","-2.8","0,1122","-5.6","0,1208","-6.7","0,1209","-8.9","0,1212","0.0","0,0411","-3.3","0,0327","-5.6","0,0312","-6.7","0,0310","-8.9","0,0204","2754.7","","2754.7","0","967.0",",0","","","248",",0","12.08","0","16.74","0","7.42","0","","","","","",""
"USW00014773","1938","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","542.8","","542.8","0","133","0","80","0","13","","5","0","0","0","92","0","18","0","158","0","15","0","-13.9","0,0119,","178",",0,1127,+","213",",0,1125,","70.1",",0,0627,","35.0","0,0815,","0.0","0,1116","-5.0","0,1124","-5.0","0,1124","-6.7","0,1125","-10.0","0,1126","-1.1","0,0411","-2.2","0,0406","-8.3","0,0311","-8.3","0,0311","-12.8","0,0304","2822.6","","2822.6","0","1257.1",",0","","","552",",0","12.40","0","17.31","0","7.49","0","","","","","",""
"USW00014773","1939","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","615.3","","615.3","0","122","0","77","0","23","","10","0","0","0","90","0","16","0","158","0","18","0","-12.2","0,0127,+","152",",0,0114,","94",",0,0113,","101.6",",0,0630,","35.6","0,0617,","-1.7","0,1104","-4.4","0,1211","-4.4","0,1211","-6.7","0,1212","-10.0","0,1227","-2.2","0,0413","-2.2","0,0413","-4.4","0,0322","-7.2","0,0319","-8.9","0,0223","2769.5","","2769.5","0","1090.4",",0","","","598",",0","12.16","0","16.93","0","7.38","0","","","","","",""
"USW00014773","1940","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","440.7","","440.7","0","127","0","73","0","28","","11","0","0","0","109","0","31","0","133","0","16","0","-16.1","0,0120,","203",",0,0215,","99",",0,1205,","97.5",",0,0901,","36.7","0,0728,+","-0.6","0,1019","-2.8","0,1022","-5.0","0,1126","-9.4","0,1203","-9.4","0,1203","-0.6","0,0415","-2.2","0,0414","-4.4","0,0326","-7.2","0,0325","-9.4","0,0312","3216.7","","3216.7","0","1124.2",",0","","","682",",0","10.66","0","15.16","0","6.17","0","","","","","",""
"USW00014773","1941","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","616.3","","616.3","0","95","0","57","0","17","","5","0","0","0","101","0","18","0","163","0","26","0","-11.7","0,0130,","178",",0,0301,+","168",",0,0127,","76.2",",0,0703,","36.7","0,0702,","-0.6","0,1111","-2.8","0,1125","-5.0","0,1212","-6.7","0,1220","-8.9","0,1221","-0.6","0,0331","-3.3","0,0330","-5.0","0,0319","-8.9","0,0318","-8.9","0,0318","2984.4","","2984.4","0","960.1",",0","","","626",",0","12.35","0","17.41","0","7.30","0","","","","","",""
"USW00014773","1942","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","567.7","","567.7","0","118","0","72","0","19","","5","0","2","0","90","0","21","0","161","0","12","0","-18.9","0,1221,","51",",0,1209,+","99",",0,0104,","42.9",",0,0809,","35.6","0,0719,","0.0","0,1112","-3.9","0,1114","-4.4","0,1115","-7.8","0,1202","-8.9","0,1214","0.0","0,0330","-2.8","0,0226","-6.7","0,0224","-6.7","0,0224","-9.4","0,0221","2625.9","","2625.9","0","938.1",",0","","","397",",0","12.08","0","16.85","0","7.32","0","","","","","",""
"USW00014773","1943","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","630.5","","630.5","0","110","0","58","0","11","","4","0","1","0","100","0","23","0","141","0","30","0","-18.9","0,0215,","127",",0,0128,","84",",0,0128,","51.8",",0,0617,","35.6","0,0626,+","0.0","0,1110","-3.3","0,1117","-8.3","0,1211","-8.3","0,1211","-8.9","0,1212","-2.2","0,0416","-2.2","0,0416","-9.4","0,0309","-9.4","0,0309","-9.4","0,0309","2976.3","","2976.3","0","829.7",",0","","","324",",0","11.68","0","16.60","0","6.75","0","","","","","",""
"USW00014773","1944","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","653.4","","653.4","0","110","0","66","0","14","","8","0","0","0","102","0","20","0","152","0","32","0","-12.2","0,1222,","102",",0,0212,","94",",0,0211,","78.2",",0,0913,","36.1","0,0805,+","0.0","0,1123","-2.2","0,1126","-5.0","0,1202","-7.2","0,1203","-12.2","0,1222","-2.2","0,0406","-2.2","0,0406","-5.0","0,0320","-6.7","0,0319","-10.0","0,0219","2965.3","","2965.3","0","1053.7",",0","","","459",",0","12.09","0","16.79","0","7.38","0","","","","","",""
"USW00014773","1945","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","583.1","","583.1","0","143","0","93","0","47","","9","0","1","0","90","0","32","0","163","0","16","0","-17.8","0,0125,","178",",0,1219,","173",",0,1219,","47.2",",0,0702,","36.7","0,0701,+","-1.1","0,1121","-4.4","0,1124","-4.4","0,1124","-8.3","0,1212","-11.1","0,1216","-0.6","0,0312","-3.3","0,0308","-6.7","0,0221","-6.7","0,0221","-8.9","0,0220","2813.3","","2813.3","0","1095.0",",0","","","738",",0","12.20","0","16.92","0","7.49","0","","","","","",""
"USW00014773","1946","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","484.4","","484.4","0","108","0","63","0","8","","3","0","0","0","74","0","14","0","168","0","12","0","-13.3","0,0120,","76",",0,0219,","142",",0,0219,","53.3",",0,0722,","36.1","0,0720,","-1.1","0,1116","-10.0","0,1202","-10.0","0,1202","-10.0","0,1202","-10.0","0,1202","-2.2","0,0312","-2.2","0,0312","-5.0","0,0226","-8.9","0,0222","-8.9","0,0222","2736.7","","2736.7","0","836.0",",0","","","241",",0","12.82","0","17.88","0","7.75","0","","","","","",""
"USW00014773","1947","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","589.8","","589.8","0","119","0","74","0","31","","8","0","0","0","100","0","15","0","159","0","12","0","-15.0","0,0205,","254",",0,0221,","208",",0,1226,","55.9",",0,0816,","35.0","0,0815,","0.0","0,1119","-3.3","0,1127","-5.6","0,1201","-7.8","0,1220","","","-2.2","0,0331","-2.2","0,0331","-6.1","0,0301","-9.4","0,0224","-9.4","0,0224","2671.8","","2671.8","0","1026.0",",0","","","889",",0","11.98","0","16.71","0","7.26","0","","","","","",""
"USW00014773","1948","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","534.8","","534.8","0","145","0","85","0","55","","8","0","0","0","88","0","32","0","147","0","15","0","-16.7","0,0131,","254",",0,1219,","297",",0,1219,","65.8",",0,1230,","37.2","0,0826,","0.0","0,1019","-2.2","0,1211","-4.4","0,1220","-6.7","0,1221","-11.1","0,1225","0.0","0,0410","-2.8","0,0329","-7.2","0,0313","-7.2","0,0313","-10.0","0,0306","2967.1","","2967.1","0","1238.5",",0","","","962",",0","11.98","0","16.65","0","7.31","0","","","","","",""
"USW00014773","1949","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","648.4","","648.4","0","124","0","78","0","11","","5","0","0","0","76","0","6","0","158","0","25","0","-9.4","0,0203,","102",",0,0318,","127",",0,0318,+","59.4",",0,0717,","36.7","0,0704,","-0.6","0,1106","-3.9","0,1122","-4.4","0,1123","-7.2","0,1216","","","-1.1","0,0321","-7.8","0,0320","-7.8","0,0320","-7.8","0,0320","-8.9","0,0212","2441.8","","2441.8","0","928.4",",0","","","508",",0","13.30","0","18.08","0","8.51","0","","","","","",""
"USW00014773","1950","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","441.6","","441.6","0","136","0","68","0","2","","2","0","0","0","99","0","16","0","143","0","9","0","-13.9","0,0221,","25",",0,1226,+","61",",0,0201,","94.7",",0,0803,","33.9","0,0627,+","-0.6","0,1112","-2.2","0,1125","-5.6","0,1126","-6.7","0,1218","-11.1","0,1226","0.0","0,0415","-3.9","0,0414","-6.7","0,0319","-6.7","0,0319","-10.6","0,0304","2716.7","","2716.7","0","1061.5",",0","","","138",",0","11.74","0","16.31","0","7.17","0","","","","","",""
"USW00014773","1951","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","533.1","","533.1","0","110","0","74","0","7","","2","0","0","0","84","0","15","0","149","0","8","0","-15.6","0,1217,","152",",0,1214,","163",",0,1214,","55.9",",0,1007,","34.4","0,0727,","-2.2","0,1103","-2.2","0,1103","-5.0","0,1121","-7.2","0,1128","-12.2","0,1216","-2.8","0,0327","-2.8","0,0327","-4.4","0,0310","-8.9","0,0211","-8.9","0,0211","2717.5","","2717.5","0","1101.7",",0","","","278",",0","12.40","0","17.18","0","7.61","0","","","","","",""
"USW00014773","1952","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","609.5","","609.5","0","113","0","78","0","7","","5","0","0","0","80","0","6","0","149","0","23","0","-13.9","0,0130,","152",",0,0301,","183",",0,0301,","60.2",",0,0816,","37.8","0,0626,","-2.2","0,1021","-2.2","0,1021","-5.0","0,1201","-8.3","0,1227","-10.6","0,1228","-0.6","0,0325","-4.4","0,0316","-4.4","0,0316","-6.7","0,0215","-8.9","0,0214","2663.4","","2663.4","0","1275.2",",0","","","433",",0","12.72","0","17.30","0","8.13","0","","","","","",""
"USW00014773","1953","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","597.2","","597.2","0","117","0","80","0","7","","4","0","0","0","67","0","7","0","152","0","25","0","-9.4","0,1218,","102",",0,0308,","107",",0,1106,+","72.1",",0,0723,","37.8","0,0902,+","-2.2","0,1106","-2.2","0,1106","-8.9","0,1217","-8.9","0,1217","-8.9","0,1217","0.0","0,0322","-5.6","0,0311","-5.6","0,0311","-7.2","0,0309","-8.9","0,0202","2561.4","","2561.4","0","1223.5",",0","","","295",",0","13.23","0","18.07","0","8.38","0","","","","","",""
"USW00014773","1954","40.2269","-74.7465","57.9","TRENTON WEATHER SERVICE OFFICE CITY, NJ US","540.2","","540.2","0","110","0","66","0","10","","2","0","0","0","81","0","17","0","157","0","15","0","-13.9","0,0118,","178",",0,0112,+","196",",0,0111,","72.4",",0,0911,","37.2","0,0731,","-1.1","0,1110","-3.3","0,1203","-5.0","0,1205","-7.2","0,1206","-8.9","0,1221","-0.6","0,0405","-4.4","0,0404","-4.4","0,0404","-10.6","0,0213","-10.6","0,0213","2548.1","","2548.1","0","956.2",",0","","","257",",0","12.41","0","17.18","0","7.64","0","","","","","",""
