"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1NMRA0014","2006","36.2225","-105.8686","1816.0","ALCALDE 14 NE, NM US","63","N","32","N","6","N","165",",N,1229,","23.4",",N,0806,","323.5",",N","451",",N"
"US1NMRA0014","2007","36.2225","-105.8686","1816.0","ALCALDE 14 NE, NM US","82","N","44","N","10","N","102",",N,1124,+","22.6",",N,1201,","346.0",",N","621",",N"
"US1NMRA0014","2008","36.2225","-105.8686","1816.0","ALCALDE 14 NE, NM US","70","N","39","N","7","N","152",",N,0205,","31.8",",N,1012,","344.6",",N","670",",N"
"US1NMRA0014","2009","36.2225","-105.8686","1816.0","ALCALDE 14 NE, NM US","80","N","46","N","","","","","22.1",",N,0727,","372.6",",N","",""
"US1NMRA0014","2010","36.2225","-105.8686","1816.0","ALCALDE 14 NE, NM US","66","N","35","N","","","","","31.5",",N,0923,","298.2",",N","",""
"US1NMRA0014","2011","36.2225","-105.8686","1816.0","ALCALDE 14 NE, NM US","54","N","25","N","","","","","19.6",",N,1027,+","206.3",",N","",""
"US1NMRA0014","2012","36.2225","-105.8686","1816.0","ALCALDE 14 NE, NM US","58","N","18","N","","","","","21.8",",N,0913,","173.9",",N","",""
"US1NMRA0014","2013","36.2225","-105.8686","1816.0","ALCALDE 14 NE, NM US","77","N","25","N","","","","","27.7",",N,0911,","306.7",",N","",""
"US1NMRA0014","2014","36.2225","-105.8686","1816.0","ALCALDE 14 NE, NM US","64","N","41","N","","","","","39.1",",N,0802,","323.8",",N","",""
"US1NMRA0014","2015","36.2225","-105.8686","1816.0","ALCALDE 14 NE, NM US","88","N","45","N","","","","","33.0",",N,1022,","401.2",",N","",""
"US1NMRA0014","2016","36.2225","-105.8686","1816.0","ALCALDE 14 NE, NM US","80","N","37","N","","","","","14.5",",N,1122,","263.2",",N","",""
"US1NMRA0014","2017","36.2225","-105.8686","1816.0","ALCALDE 14 NE, NM US","68","N","36","N","","","","","24.9",",N,0928,","274.7",",N","",""
