"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00015751","2012","34.7586","-87.6411","164.6","MUSCLE SHOALS WATER PLANT, AL US","","","","","121","7","82","7","","","","","","","","","","","","","114.6",",7,0918,","","","","","","","","","","","","","","","","","","","","","","","","","1256.8",",7","","","","","",""
"USC00015751","2013","34.7586","-87.6411","164.6","MUSCLE SHOALS WATER PLANT, AL US","902.4","","902.4","7","134","7","93","7","0","7","81","7","0","7","203","7","30","7","-8.3","7,1129,+","55.9",",7,0618,","35.6","7,0831,","0.0","7,1025","-3.9","7,1113","-5.0","7,1114","-8.3","7,1128","-3.3","7,0328","-3.3","7,0328","-6.7","7,0217","-6.7","7,0217","","","1801.9","","1801.9","7","1497.8",",7","15.35","7","21.21","7","9.49","7"
"USC00015751","2014","34.7586","-87.6411","164.6","MUSCLE SHOALS WATER PLANT, AL US","886.2","","886.2","7","102","7","72","7","0","7","83","7","10","7","192","7","36","7","-15.6","7,0129,","72.9",",7,0709,","34.4","7,0830,+","-2.8","7,1102","-2.8","7,1102","-6.1","7,1114","-6.7","7,1118","-4.4","7,0327","-4.4","7,0327","-4.4","7,0327","-8.3","7,0227","-14.4","7,0131","2136.6","","2136.6","7","1443.5",",7","15.07","7","21.35","7","8.79","7"
"USC00015751","2015","34.7586","-87.6411","164.6","MUSCLE SHOALS WATER PLANT, AL US","945.7","","945.7","7","129","7","87","7","0","7","66","7","4","7","217","7","52","7","-14.4","7,0109,","63.5",",7,0807,","36.7","7,0806,","-0.6","7,1114","-5.6","7,1123","-5.6","7,1123","","","-2.8","7,0329","-2.8","7,0329","-8.9","7,0307","-8.9","7,0307","-8.9","7,0307","1833.7","","1833.7","7","1444.3",",7","16.39","7","22.39","7","10.38","7"
"USC00015751","2016","34.7586","-87.6411","164.6","MUSCLE SHOALS WATER PLANT, AL US","1184.4","","1184.4","7","109","7","73","7","0","7","69","7","1","7","231","7","92","7","-9.4","7,0120,+","72.4",",7,1130,","36.7","7,0721,","-2.8","7,1120","-2.8","7,1120","-5.0","7,1127","-7.2","7,1210","0.0","7,0322","-2.8","7,0227","-4.4","7,0215","-7.8","7,0210","-9.4","7,0120","1482.7","","1482.7","7","1022.7",",7","17.16","7","23.86","7","10.47","7"
"USC00015751","2017","34.7586","-87.6411","164.6","MUSCLE SHOALS WATER PLANT, AL US","957.0","","957.0","7","142","7","89","7","0","7","51","7","3","7","235","7","32","7","-12.8","7,0109,+","60.2",",7,0624,","35.6","7,0727,+","0.0","7,1030","-3.9","7,1120","-4.4","7,1123","-7.8","7,1228","-2.2","7,0317","-2.2","7,0317","-5.6","7,0205","-7.2","7,0110","-12.8","7,0109","1341.3","","1341.3","7","1440.1",",7","16.82","7","23.00","7","10.64","7"
