"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00014860","1926","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","","","295.7","","295.7","0","172","0","104","0","76","","31","0","1","0","145","0","62","0","115","0","6","0","-18.9","0,0129,","203",",0,1230,+","208",",0,1226,","57.4",",0,0614,","34.4","0,0721,","-0.6","0,1025","-3.9","0,1110","-5.0","0,1112","-8.9","0,1202","-8.9","0,1202","-1.1","0,0504","-3.3","0,0420","-6.7","0,0415","-6.7","0,0415","-10.0","0,0317","","","","","1073.4",",0","2001",",0","8.34","0","12.42","0","4.26","0","","","","","","","","","","","","","","","",""
"USW00014860","1927","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","","","263.8","","263.8","0","163","0","99","0","51","","17","0","3","0","113","0","39","0","121","0","1","0","-19.4","0,0127,","178",",0,1220,+","188",",0,1119,","53.6",",0,0722,","33.9","0,0713,","-1.1","0,1105","-2.2","0,1118","-7.2","0,1203","-7.2","0,1203","-8.9","0,1204","-1.7","0,0424","-2.8","0,0408","-4.4","0,0323","-7.8","0,0304","-10.6","0,0302","3570.4","","3570.4","0","995.3",",0","1337",",0","9.96","0","13.96","0","5.95","0","","","","","","","","","","","","","","","",""
"USW00014860","1928","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","","","362.0","","362.0","0","144","0","75","0","29","","10","0","0","0","112","0","44","0","119","0","2","0","-16.7","0,0130,","178",",0,0105,+","104",",0,0101,","39.4",",0,0810,","32.8","0,0803,","-1.1","0,1121","-3.9","0,1125","-5.0","0,1206","-7.8","0,1221","-9.4","0,1222","0.0","0,0425","-3.3","0,0416","-5.0","0,0330","-7.2","0,0310","-10.6","0,0306","3488.4","","3488.4","0","805.5",",0","760",",0","9.70","0","13.51","0","5.89","0","","","","","","","","","","","","","","","",""
"USW00014860","1929","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","","","340.4","","340.4","0","163","0","88","0","71","","17","0","2","0","106","0","51","0","118","0","2","0","-18.9","0,0114,","178",",0,1204,","241",",0,1121,","38.9",",0,0420,","33.3","0,0731,","0.0","0,1109","-2.8","0,1120","-4.4","0,1121","-8.9","0,1122","-8.9","0,1122","-2.2","0,0402","-2.2","0,0402","-4.4","0,0317","-11.7","0,0310","-11.7","0,0310","3351.3","","3351.3","0","848.5",",0","1196",",0","9.38","0","13.35","0","5.40","0","","","","","","","","","","","","","","","",""
"USW00014860","1930","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","","","427.2","","427.2","0","133","0","73","0","51","","22","0","3","0","115","0","49","0","128","0","10","0","-18.3","0,0216,+","152",",0,0122,","102",",0,0118,","42.2",",0,0610,","35.0","0,0726,","-0.6","0,1018","-2.2","0,1019","-6.1","0,1125","-12.2","0,1127","-12.2","0,1127","-2.2","0,0424","-2.2","0,0424","-4.4","0,0327","-7.2","0,0322","-10.0","0,0303","3541.9","","3541.9","0","738.8",",0","1384",",0","10.12","0","14.11","0","6.14","0","","","","","","","","","","","","","","","",""
"USW00014860","1931","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","","","508.3","","508.3","0","145","0","85","0","28","","11","0","0","0","102","0","27","0","139","0","13","0","-11.1","0,0211,+","152",",0,0311,+","122",",0,0308,","33.3",",0,1112,","33.3","0,0913,+","-2.2","0,1127","-2.2","0,1127","-5.0","0,1205","","","","","-1.1","0,0412","-2.2","0,0314","-6.1","0,0310","-8.3","0,0215","-10.6","0,0214","3418.0","","3418.0","0","790.4",",0","734",",0","11.21","0","15.02","0","7.39","0","","","","","","","","","","","","","","","",""
"USW00014860","1932","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","","","333.7","","333.7","0","155","0","83","0","30","","11","0","0","0","107","0","29","0","124","0","0","0","-15.0","0,0309,","127",",0,0310,+","114",",0,0413,","41.9",",0,0508,","31.7","0,0903,+","-1.1","0,1111","-2.8","0,1112","-6.7","0,1126","-6.7","0,1126","-8.9","0,1212","-1.7","0,0417","-2.2","0,0415","-7.2","0,0323","-7.2","0,0323","-12.2","0,0316","2984.5","","2984.5","0","808.0",",0","807",",0","10.20","0","14.18","0","6.21","0","","","","","","","","","","","","","","","",""
"USW00014860","1933","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","","","462.3","","462.3","0","141","0","76","0","19","","8","0","3","0","122","0","29","0","131","0","12","0","-19.4","0,0209,","76",",0,1226,","97",",0,1226,","57.4",",0,0903,","36.1","0,0723,","-2.8","0,1026","-2.8","0,1026","-4.4","0,1111","-8.9","0,1115","-8.9","0,1115","0.0","0,0427","-2.2","0,0329","-6.7","0,0316","-6.7","0,0316","-12.2","0,0311","3229.8","","3229.8","0","686.5",",0","854",",0","10.49","0","14.69","0","6.30","0","","","","","","","","","","","","","","","",""
"USW00014860","1934","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","","","468.4","","468.4","0","141","0","72","0","31","","15","0","10","0","125","0","45","0","134","0","11","0","-25.0","0,0209,+","102",",0,1211,+","94",",0,0219,","25.9",",0,0828,","36.1","0,0602,","-0.6","0,1014","-2.8","0,1114","-5.0","0,1206","-8.9","0,1208","-8.9","0,1208","-2.8","0,0428","-2.8","0,0428","-4.4","0,0329","-7.8","0,0328","-12.8","0,0323","3692.2","","3692.2","0","605.9",",0","950",",0","9.63","0","13.92","0","5.34","0","","","","","","","","","","","","","","","",""
"USW00014860","1935","42.0803","-80.1824","222.2","ERIE INTERNATIONAL AIRPORT, PA US","","","387.6","","387.6","0","165","0","95","0","42","","17","0","1","0","106","0","52","0","111","0","5","0","-18.3","0,1226,","152",",0,1231,+","119",",0,1213,","82.8",",0,0724,","33.9","0,0812,","-1.7","0,1122","-3.3","0,1123","-7.8","0,1203","-7.8","0,1203","-10.6","0,1204","0.0","0,0418","-5.0","0,0416","-5.0","0,0416","-10.0","0,0309","-10.0","0,0309","3510.1","","3510.1","0","801.1",",0","1295",",0","9.37","0","13.23","0","5.51","0","","","","","","","","","","","","","","","",""
