"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00294089","1909","33.3802","-105.2544","1606.3","HONDO 1 SE, NM US","806.8","","806.8","0","33","0","19","0","4","0","3","0","102","0","7","0","255","0","85","0","-25.6","0,1220,","178",",0,1218,","27.2",",0,0724,","41.7","0,0711,","-0.6","0,1026","-4.4","0,1114","-4.4","0,1114","-7.2","0,1117","-9.4","0,1118","-0.6","0,0502","-3.3","0,0501","-5.6","0,0409","-10.6","0,0314","-10.6","0,0314","","","","","201.0",",0","432",",0","15.35","0","24.65","0","6.04","0"
"USC00294089","1910","33.3802","-105.2544","1606.3","HONDO 1 SE, NM US","955.1","","955.1","0","32","0","20","0","0","0","2","0","101","0","0","0","265","0","111","0","-20.0","0,0217,+","10",",0,0203,+","50.8",",0,0818,","41.7","0,0608,","-1.7","0,1021","-5.6","0,1028","-5.6","0,1028","-8.3","0,1201","-8.9","0,1206","-0.6","0,0425","-2.2","0,0421","-5.0","0,0416","-6.7","0,0224","-9.4","0,0219","1833.8","","1833.8","0","240.7",",0","28",",0","16.15","0","25.81","0","6.49","0"
"USC00294089","1911","33.3802","-105.2544","1606.3","HONDO 1 SE, NM US","901.8","","901.8","0","58","0","36","0","7","0","1","0","100","0","4","0","253","0","91","0","-19.4","0,0103,","76",",0,0222,","68.6",",0,0724,","40.6","0,0625,","0.0","0,1017","-3.9","0,1022","-5.0","0,1102","-6.7","0,1112","-12.2","0,1128","-0.6","0,0327","-2.2","0,0315","-5.0","0,0227","-6.7","0,0223","-11.1","0,0222","1623.7","","1623.7","0","477.1",",0","285",",0","15.64","0","24.17","0","7.12","0"
"USC00294089","1912","33.3802","-105.2544","1606.3","HONDO 1 SE, NM US","775.9","","775.9","0","54","0","32","0","4","0","3","0","135","0","1","0","225","0","91","0","-18.9","0,1224,+","114",",0,1206,","32.5",",0,0912,","37.8","0,0810,+","-1.1","0,1022","-2.2","0,1101","-4.4","0,1102","-6.7","0,1126","-9.4","0,1128","0.0","0,0515","-2.8","0,0421","-5.0","0,0324","-6.7","0,0323","-10.0","0,0315","2232.0","","2232.0","0","305.2",",0","304",",0","14.14","0","23.51","0","4.76","0"
"USC00294089","1913","33.3802","-105.2544","1606.3","HONDO 1 SE, NM US","","","","","52","0","34","0","4","0","","","","","5","0","216","0","86","0","","","114",",0,0207,+","30.5",",0,0607,","41.1","0,0711,","","","","","","","","","","","","","","","","","","","","","2343.0","","2343.0","0","381.1",",0","407",",0","","","22.84","0","",""
"USC00294089","1914","33.3802","-105.2544","1606.3","HONDO 1 SE, NM US","806.7","","806.7","0","54","0","30","0","5","0","0","0","106","0","1","0","242","0","93","0","-15.0","0,1214,","76",",0,1224,+","45.7",",0,1024,","38.9","0,0809,","-0.6","0,1015","-2.2","0,1114","-5.6","0,1119","-11.1","0,1213","-11.1","0,1213","-2.2","0,0413","-2.2","0,0413","-7.8","0,0322","-7.8","0,0322","-9.4","0,0225","","","","","333.9",",0","291",",0","15.22","0","24.05","0","6.38","0"
"USC00294089","1915","33.3802","-105.2544","1606.3","HONDO 1 SE, NM US","607.6","","607.6","0","63","0","39","0","5","0","0","0","112","0","2","0","230","0","53","0","-16.7","0,0124,","38",",0,1227,+","59.9",",0,0416,","41.1","0,0711,","-0.6","0,1026","-6.7","0,1112","-6.7","0,1112","-6.7","0,1112","-8.9","0,1129","-1.1","0,0402","-2.8","0,0323","-5.6","0,0322","-8.9","0,0309","-8.9","0,0309","2207.2","","2207.2","0","435.0",",0","202",",0","14.52","0","23.21","0","5.83","0"
"USC00294089","1917","33.3802","-105.2544","1606.3","HONDO 1 SE, NM US","817.8","","817.8","0","26","0","12","0","1","0","0","0","139","0","4","0","253","0","100","0","-17.2","0,1208,","25",",0,0114,","38.4",",0,0802,","40.6","0,0714,","-4.4","0,1019","-4.4","0,1019","-4.4","0,1019","-6.7","0,1119","-17.2","0,1208","-4.4","0,0507","-4.4","0,0507","-4.4","0,0507","-7.8","0,0318","-8.9","0,0317","2073.9","","2073.9","0","141.9",",0","56",",0","14.88","0","24.67","0","5.08","0"
