"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00054388","1942","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","","","","","62","0","34","0","","","9","0","","","","","14","0","179","0","48","0","","","","","165",",0,0228,","49.5",",0,0608,","38.9","0,0713,","","","","","","","","","","","","","","","","","","","","","","","","","","","509.0",",0","675",",0","","","19.34","0","","","",""
"USC00054388","1943","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","","","","","47","0","21","0","","","7","0","","","","","12","0","189","0","80","0","","","","","229",",0,1202,","71.4",",0,0816,","40.6","0,0801,","","","","","","","","","","","","","","","","","","","","","","","","","","","257.8",",0","521",",0","","","21.12","0","","","",""
"USC00054388","1944","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","","","","","63","0","33","0","","","10","0","","","","","13","0","171","0","61","0","","","","","152",",0,0318,","40.6",",0,0526,","38.9","0,0803,+","","","","","","","","","","","","","","","","","","","","","","","","","","","481.8",",0","916",",0","","","19.42","0","","","",""
"USC00054388","1945","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","","","","","50","0","29","0","","","","","","","","","16","0","181","0","62","0","","","","","","","25.4",",0,0803,","39.4","0,0731,","","","","","","","","","","","","","","","","","","","","","","","","","","","290.6",",0","","","","","20.60","0","","","",""
"USC00054388","1946","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","","","","","62","0","30","0","","","11","0","","","","","5","0","188","0","68","0","","","","","279",",0,1103,","56.9",",0,0528,","40.6","0,0717,","","","","","","","","","","","","","","","","","","","","","","","","","","","417.1",",0","1278",",0","","","21.49","0","","","",""
"USC00054388","1947","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","","","","","63","0","29","0","","","11","0","","","","","13","0","177","0","77","0","","","","","102",",0,1204,","24.9",",0,0516,","40.0","0,0729,","","","","","","","","","","","","","","","","","","","","","","","","","","","254.8",",0","528",",0","","","20.31","0","","","",""
"USC00054388","1948","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","","","","","71","0","30","0","","","15","0","","","","","30","0","186","0","71","0","","","","","229",",0,0301,","36.3",",0,0813,","38.9","0,0901,","","","","","","","","","","","","","","","","","","","","","","","","","","","315.6",",0","1154",",0","","","19.72","0","","","",""
"USC00054388","1949","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","","","","","60","0","26","0","12","","3","0","8","0","128","0","18","0","193","0","58","0","-32.8","0,0130,","127",",0,0128,","140",",0,0128,","48.3",",0,0605,","38.3","0,0629,","","","-2.8","0,1022","-2.8","0,1022","-5.0","0,1121","-6.7","0,1204","-8.9","0,1209","-4.4","0,0404","-4.4","0,0404","-4.4","0,0404","-9.4","0,0315","-9.4","0,0315","","","","","358.4",",0","363",",0","12.13","0","20.20","0","4.06","0","",""
"USC00054388","1950","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","529.2","","529.2","0","39","0","22","0","3","","3","0","7","0","146","0","11","0","188","0","51","0","-26.1","0,0104,","25",",0,0320,+","30",",0,0125,","30.7",",0,0721,","38.3","0,0615,","","","-3.3","0,1103","-3.3","0,1103","-7.2","0,1109","-7.2","0,1109","-17.8","0,1110","0.0","0,0505","-3.3","0,0413","-5.6","0,0404","-8.3","0,0319","-13.9","0,0313","2536.0","","2536.0","0","206.3",",0","98",",0","12.39","0","20.92","0","3.86","0","",""
"USC00054388","1951","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","612.3","","612.3","0","40","0","26","0","","","2","0","8","0","155","0","12","0","177","0","67","0","-25.6","0,0201,","","","178",",0,0311,","29.2",",0,0809,","40.6","0,0721,+","","","0.0","0,1018","-2.8","0,1022","-4.4","0,1101","-16.7","0,1102","-16.7","0,1102","-0.6","0,0422","-4.4","0,0412","-4.4","0,0412","-7.2","0,0321","-9.4","0,0318","2818.6","","2818.6","0","269.4",",0","265",",0","11.57","0","19.90","0","3.24","0","",""
"USC00054388","1952","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","888.8","","888.8","0","23","0","16","0","","","3","0","6","0","147","0","15","0","181","0","91","0","-21.7","0,1128,+","","","102",",0,1109,","22.9",",0,0921,+","41.7","0,0615,","","","-2.2","0,1007","-2.2","0,1007","-5.0","0,1015","-7.8","0,1110","-19.4","0,1126","-7.2","0,0410","-7.2","0,0410","-7.2","0,0410","-7.2","0,0410","-12.2","0,0323","2766.8","","2766.8","0","167.7",",0","254",",0","12.81","0","21.26","0","4.36","0","58299","0"
"USC00054388","1953","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","889.4","","889.4","0","33","0","23","0","","","2","0","1","0","140","0","8","0","195","0","105","0","-20.0","0,0116,","","","38",",0,0115,","36.8",",0,0331,","43.3","0,0708,","","","0.0","0,1006","-2.2","0,1108","-4.4","0,1119","-9.4","0,1121","-9.4","0,1121","0.0","0,0513","-4.4","0,0418","-4.4","0,0418","-6.7","0,0315","-8.9","0,0226","2731.5","","2731.5","0","251.3",",0","63",",0","13.42","0","21.92","0","4.92","0","59357","0"
"USC00054388","1954","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","929.0","","929.0","0","31","0","18","0","","","1","0","2","0","148","0","8","0","201","0","102","0","-18.9","0,0111,","","","51",",0,1227,","58.4",",0,0723,","41.7","0,0711,+","","","-0.6","0,1015","-2.8","0,1027","-6.7","0,1101","-6.7","0,1101","-12.8","0,1209","-1.1","0,0503","-2.2","0,0502","-5.0","0,0404","-6.7","0,0329","-13.3","0,0314","2504.4","","2504.4","0","249.4",",0","51",",0","13.72","0","22.50","0","4.95","0","",""
"USC00054388","1955","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","775.3","","775.3","0","27","0","18","0","","","","","2","0","148","0","19","0","195","0","67","0","-20.0","0,1205,","","","","","53.6",",0,0807,","39.4","0,0714,+","","","-0.6","0,1007","-2.2","0,1025","-6.1","0,1101","-7.8","0,1108","-18.9","0,1116","0.0","0,0428","-2.8","0,0408","-6.7","0,0328","-6.7","0,0328","-12.2","0,0327","2720.4","","2720.4","0","231.7",",0","","","12.32","0","20.39","0","4.24","0","58639","0"
"USC00054388","1956","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","794.6","","794.6","0","33","0","23","0","","","","","4","0","154","0","14","0","197","0","102","0","-23.9","0,0130,","","","","","37.1",",0,0818,","38.3","0,0629,+","","","-0.6","0,1021","-2.2","0,1025","-4.4","0,1031","-7.8","0,1105","-12.8","0,1116","-0.6","0,0430","-5.0","0,0410","-5.0","0,0410","-12.8","0,0316","-12.8","0,0316","2821.3","","2821.3","0","243.5",",0","","","12.64","0","21.49","0","3.78","0","",""
"USC00054388","1957","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","634.2","","634.2","0","40","0","31","0","","","1","0","3","0","133","0","8","0","168","0","67","0","-23.3","0,0125,","","","38",",0,0122,","33.8",",0,0516,","40.0","0,0702,","","","0.0","0,1024","-5.0","0,1026","-5.0","0,1026","-6.7","0,1027","-11.7","0,1122","-1.7","0,0414","-2.8","0,0413","-6.1","0,0412","-7.2","0,0408","-11.7","0,0223","2853.9","","2853.9","0","304.3",",0","51",",0","12.46","0","20.65","0","4.28","0","42003","0"
"USC00054388","1958","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","773.0","","773.0","0","54","0","32","0","","","","","0","0","146","0","14","0","191","0","78","0","-16.7","0,1128,","","","","","31.8",",0,0820,","38.3","0,0815,+","","","-1.1","0,1010","-5.0","0,1022","-5.0","0,1022","-6.7","0,1031","-13.9","0,1118","0.0","0,0429","-2.2","0,0424","-4.4","0,0407","-6.7","0,0318","-8.9","0,0317","2736.8","","2736.8","0","334.9",",0","","","12.71","0","20.62","0","4.80","0","47102","0"
"USC00054388","1959","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","720.4","","720.4","0","54","0","28","0","","","","","6","0","150","0","10","0","186","0","87","0","-27.8","0,0104,","","","","","18.3",",0,1001,","38.9","0,0802,","","","0.0","0,1001","-3.3","0,1027","-9.4","0,1105","-9.4","0,1105","-9.4","0,1105","-1.1","0,0422","-6.1","0,0413","-6.1","0,0413","-6.7","0,0412","-9.4","0,0315","2758.9","","2758.9","0","250.3",",0","","","12.36","0","20.99","0","3.73","0","49724","0"
"USC00054388","1960","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","682.4","","682.4","0","56","0","27","0","58","","","","16","0","141","0","43","0","198","0","74","0","-29.4","0,0228,","305",",0,0307,+","","","47.5",",0,0706,","40.0","0,0827,","","","-0.6","0,1020","-3.9","0,1031","-5.0","0,1109","-7.2","0,1110","-9.4","0,1128","-0.6","0,0430","-2.2","0,0403","-4.4","0,0317","-6.7","0,0309","-13.3","0,0306","3254.7","","3254.7","0","309.5",",0","","","11.31","0","19.63","0","3.00","0","50840","0"
"USC00054388","1961","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","590.4","","590.4","0","66","0","34","0","","","6","0","5","0","153","0","13","0","185","0","62","0","-28.9","0,1212,","","","76",",0,0329,+","84.6",",0,0702,","38.3","0,0724,+","","","-1.7","0,0925","-2.2","0,1019","-5.0","0,1023","-12.2","0,1103","-12.2","0,1103","0.0","0,0427","-5.0","0,0416","-5.0","0,0416","-7.8","0,0409","-8.9","0,0218","2808.0","","2808.0","0","447.5",",0","406",",0","11.83","0","20.32","0","3.33","0","",""
"USC00054388","1962","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","682.6","","682.6","0","44","0","27","0","25","","","","14","0","144","0","18","0","210","0","82","0","-29.4","0,0111,","127",",0,1116,","","","41.9",",0,0727,","39.4","0,0809,","","","0.0","0,1018","-2.8","0,1024","-4.4","0,1105","-8.9","0,1108","-8.9","0,1108","0.0","0,0501","-4.4","0,0402","-4.4","0,0402","-6.7","0,0330","-11.1","0,0315","2939.2","","2939.2","0","280.0",",0","","","12.74","0","22.11","0","3.37","0","",""
"USC00054388","1963","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","929.6","","929.6","0","63","0","29","0","15","","","","16","0","145","0","16","0","234","0","102","0","-28.9","0,0112,","76",",0,1221,+","","","22.6",",0,0813,","41.1","0,0731,+","","","-3.9","0,1101","-3.9","0,1101","-5.0","0,1112","-6.7","0,1114","-8.9","0,1123","-1.1","0,0501","-4.4","0,0423","-4.4","0,0423","-6.7","0,0403","-8.9","0,0306","2568.1","","2568.1","0","243.1",",0","","","13.65","0","23.28","0","4.03","0","",""
"USC00054388","1964","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","790.4","","790.4","0","39","0","19","0","8","","0","0","4","0","161","0","5","0","202","0","96","0","-20.0","0,0113,","127",",0,0404,","0","T,0,0319,+","95.3",",0,0529,","40.6","0,0707,+","","","-1.7","0,1006","-5.0","0,1019","-5.0","0,1019","-7.8","0,1122","-9.4","0,1129","0.0","0,0421","-2.8","0,0414","-5.0","0,0413","-12.2","0,0326","-12.2","0,0326","2756.2","","2756.2","0","237.8",",0","0","T,0","12.66","0","22.19","0","3.13","0","",""
"USC00054388","1965","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","616.9","","616.9","0","68","0","28","0","26","","","","3","0","139","0","16","0","207","0","67","0","-21.7","0,0212,","152",",0,1217,","","","61.7",",0,0524,","38.3","0,0719,","","","-0.6","0,0921","-3.9","0,1104","-6.1","0,1122","-8.9","0,1127","-8.9","0,1127","-1.1","0,0511","-3.3","0,0509","-5.6","0,0330","-9.4","0,0326","-9.4","0,0326","2748.5","","2748.5","0","422.5",",0","","","12.63","0","21.69","0","3.56","0","",""
"USC00054388","1966","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","748.9","","748.9","0","44","0","19","0","36","","","","17","0","152","0","22","0","210","0","89","0","-26.1","0,0130,","203",",0,0121,","","","37.3",",0,0821,+","40.6","0,0718,+","","","-5.6","0,1015","-5.6","0,1015","-5.6","0,1015","-10.6","0,1102","-10.6","0,1102","-3.9","0,0513","-3.9","0,0513","-7.2","0,0420","-7.2","0,0420","-9.4","0,0306","2837.7","","2837.7","0","254.6",",0","","","12.19","0","21.36","0","3.01","0","",""
"USC00054388","1967","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","653.8","","653.8","0","61","0","23","0","19","","","","2","0","143","0","6","0","222","0","82","0","-18.9","0,1231,","127",",0,1213,","","","36.6",",0,0531,","38.9","0,0723,+","","","0.0","0,1016","-2.2","0,1025","-5.6","0,1027","-7.2","0,1103","-10.0","0,1105","-1.7","0,0502","-6.1","0,0501","-6.1","0,0501","-7.2","0,0318","-17.8","0,0308","2461.9","","2461.9","0","215.8",",0","","","13.32","0","22.82","0","3.83","0","",""
"USC00054388","1968","38.0634","-102.9298","1162.5","JOHN MARTIN DAM, CO US","551.5","","551.5","0","46","0","22","0","15","","0","0","5","0","166","0","12","0","190","0","63","0","-22.2","0,1223,","76",",0,1222,+","0",",0,1231,+","37.8",",0,0728,","40.0","0,0717,+","","","0.0","0,1003","-4.4","0,1018","-4.4","0,1018","-7.8","0,1109","-11.7","0,1118","-3.9","0,0424","-3.9","0,0424","-5.6","0,0410","-7.8","0,0408","-9.4","0,0323","2777.7","","2777.7","0","246.5",",0","0",",0","11.68","0","20.68","0","2.67","0","",""
