"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00341726","2010","36.7481","-98.3627","361.8","CHEROKEE 1 SSW MESONET, OK US","1163.7","","1163.7","0","0","","0","0","1","0","114","0","13","0","202","0","82","0","-18.3","0,0109,","0",",0,1231,+","0",",0,1231,+","42.2","0,0813,","0.0","0,1103","-2.8","0,1105","-5.0","0,1125","-7.8","0,1126","-9.4","0,1206","-2.2","0,0408","-2.2","0,0408","-6.7","0,0322","-6.7","0,0322","-8.9","0,0210","2567.3","","2567.3","0","766.0",",0","0",",0","14.79","0","21.42","0","8.15","0"
"USC00341726","2011","36.7481","-98.3627","361.8","CHEROKEE 1 SSW MESONET, OK US","1409.1","","1409.1","K","","","","","7","K","104","K","12","K","206","K","112","K","-31.1","K,0210,","","","","","44.4","K,0709,","-0.6","K,1020","-3.3","K,1103","-6.7","K,1104","-6.7","K,1104","","","-0.6","K,0416","-2.2","K,0315","-4.4","K,0306","-6.7","K,0222","-10.6","K,0212","2435.6","","2435.6","K","","","","","15.49","K","23.03","K","7.95","K"
"USC00341726","2012","36.7481","-98.3627","361.8","CHEROKEE 1 SSW MESONET, OK US","1310.8","","1310.8","7","","","","","0","7","97","7","4","7","228","7","110","7","-13.3","7,1226,","","","","","44.4","7,0801,","-1.7","7,1007","-2.8","7,1026","-5.6","7,1027","-6.7","7,1127","-11.7","7,1210","-0.6","K,0310","-2.8","K,0303","-5.0","K,0225","-8.3","K,0212","-10.0","K,0211","1941.5","","1941.5","7","","","","","16.71","7","24.23","7","9.20","7"
"USC00341726","2013","36.7481","-98.3627","361.8","CHEROKEE 1 SSW MESONET, OK US","1110.4","","1110.4","7","","","","","0","7","126","7","14","7","192","7","77","7","-16.7","7,1210,+","","","","","42.8","7,0627,","0.0","7,1018","-6.7","7,1112","-6.7","7,1112","-6.7","7,1112","-10.0","7,1127","-0.6","7,0503","-2.8","7,0424","-4.4","7,0411","-7.8","7,0326","-10.0","7,0302","2413.6","","2413.6","7","","","","","14.18","7","21.12","7","7.24","7"
"USC00341726","2014","36.7481","-98.3627","361.8","CHEROKEE 1 SSW MESONET, OK US","1137.7","","1137.7","7","","","","","2","7","106","7","19","7","206","7","85","7","-21.1","7,0106,","","","","","40.6","7,0726,+","-1.7","7,1101","-3.9","7,1111","-6.7","7,1112","-6.7","7,1112","-12.2","7,1117","-0.6","7,0502","-3.3","7,0415","-5.0","7,0325","-15.0","7,0304","-15.0","7,0304","2589.2","","2589.2","7","","","","","14.57","7","21.49","7","7.65","7"
"USC00341726","2015","36.7481","-98.3627","361.8","CHEROKEE 1 SSW MESONET, OK US","1149.5","","1149.5","7","","","","","0","7","91","7","14","7","214","7","80","7","-13.3","7,0108,+","","","","","40.0","7,0907,+","-1.7","7,1113","-3.3","7,1121","-5.0","7,1217","-7.2","7,1218","","","-3.3","7,0404","-3.3","7,0404","-8.3","7,0305","-8.3","7,0305","-8.9","7,0228","2260.2","","2260.2","7","","","","","15.76","7","22.36","7","9.16","7"
"USC00341726","2016","36.7481","-98.3627","361.8","CHEROKEE 1 SSW MESONET, OK US","1232.7","","1232.7","7","","","","","2","7","93","7","9","7","222","7","90","7","-21.7","7,1218,","","","","","41.1","7,0724,+","-0.6","7,1112","-5.0","7,1119","-5.0","7,1119","-6.7","7,1201","-10.6","7,1208","-1.7","7,0402","-2.8","7,0325","-5.6","7,0320","-6.7","7,0226","-10.0","7,0110","1911.9","","1911.9","7","","","","","16.32","7","23.31","7","9.33","7"
"USC00341726","2017","36.7481","-98.3627","361.8","CHEROKEE 1 SSW MESONET, OK US","1084.4","","1084.4","7","","","","","0","7","84","7","9","7","227","7","70","7","-15.6","7,0107,","","","","","41.1","7,0722,+","-1.7","7,1027","-5.6","7,1028","-5.6","7,1028","-11.1","7,1207","-11.1","7,1207","-3.9","7,0315","-3.9","7,0315","-4.4","7,0312","-7.2","7,0225","-8.9","7,0112","1886.7","","1886.7","7","774.2",",7","","","15.91","7","22.77","7","9.05","7"
