"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014835","1979","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","449.8","","449.8","0","129","0","76","0","58","","7","0","20","0","128","0","54","0","157","0","8","0","-26.7","0,0205,","330",",0,0220,+","119",",0,0124,","86.4",",0,0704,","32.8","0,0809,+","-2.2","0,1010","-2.2","0,1010","-4.4","0,1026","-7.8","0,1201","-12.2","0,1202","0.0","0,0505","-2.2","0,0418","-4.4","0,0416","-6.7","0,0410","-9.4","0,0315","3660.1","","3660.1","0","981.9",",0","616",",0","9.32","0","14.84","0","3.80","0","","","","","","","","","","","",""
"USW00014835","1980","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","627.7","","627.7","0","113","0","70","0","38","","9","0","8","0","138","0","46","0","157","0","33","0","-24.4","0,1225,","127",",0,0302,+","91",",0,1127,","59.4",",0,0721,","40.0","0,0715,","-1.7","0,1005","-2.2","0,1013","-4.4","0,1029","-6.7","0,1111","-9.4","0,1203","-3.3","0,0425","-3.3","0,0425","-4.4","0,0314","-7.2","0,0311","-10.0","0,0306","3412.8","","3412.8","0","826.0",",0","640",",0","10.46","0","15.96","0","4.96","0","","","","","","","","","","","",""
"USW00014835","1981","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","465.7","","465.7","0","113","0","68","0","37","","6","0","15","0","131","0","38","0","153","0","12","0","-22.8","0,1220,","102",",0,1230,+","102",",0,0106,","153.7",",0,0830,","35.6","0,0713,","-1.7","0,1003","-3.9","0,1023","-7.2","0,1024","-7.2","0,1024","-9.4","0,1212","0.0","0,0512","-4.4","0,0325","-4.4","0,0325","-8.3","0,0318","-12.2","0,0214","3239.3","","3239.3","0","1041.9",",0","491",",0","10.48","0","15.95","0","5.01","0","","","","","","","","","","","",""
"USW00014835","1982","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","423.6","","423.6","0","137","0","86","0","58","","13","0","15","0","123","0","50","0","158","0","7","0","-29.4","0,0117,","381",",0,0206,","206",",0,0131,","46.7",",0,0615,","35.0","0,0803,","0.0","0,1017","-2.2","0,1021","-4.4","0,1113","-8.3","0,1115","-8.9","0,1211","0.0","0,0423","-3.3","0,0421","-5.0","0,0411","-13.9","0,0407","-13.9","0,0407","3734.3","","3734.3","0","1063.6",",0","1070",",0","10.02","0","15.54","0","4.50","0","","","","","","","","","","","",""
"USW00014835","1983","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","774.9","","774.9","0","122","0","67","0","25","","11","0","9","0","109","0","40","0","157","0","62","0","-26.7","0,1224,+","254",",0,1230,+","165",",0,1221,","61.5",",0,0501,","40.6","0,0722,","-1.7","0,1104","-3.3","0,1105","-5.0","0,1130","-6.7","0,1203","-10.0","0,1216","0.0","0,0509","-4.4","0,0420","-4.4","0,0420","-10.0","0,0325","-10.0","0,0325","2951.9","","2951.9","0","814.4",",0","738",",0","11.64","0","17.17","0","6.11","0","","","","","","","","","","","",""
"USW00014835","1984","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","545.0","","545.0","0","122","0","73","0","55","","8","0","6","0","113","0","37","0","151","0","24","0","-28.3","0,0121,","203",",0,0101,","130",",0,0130,","35.6",",0,0520,","35.6","0,0710,","-1.1","0,1001","-2.2","0,1102","-4.4","0,1106","-6.7","0,1113","-9.4","0,1120","-1.1","0,0516","-3.3","0,0407","-10.6","0,0312","-10.6","0,0312","-10.6","0,0312","3419.4","","3419.4","0","751.5",",0","547",",0","10.95","0","16.32","0","5.58","0","","","","","","","","","","","",""
"USW00014835","1985","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","466.8","","466.8","0","126","0","72","0","61","","10","0","15","0","108","0","55","0","164","0","11","0","-30.6","0,0120,","178",",0,0216,+","94",",0,1205,","38.6",",0,0405,","33.9","0,0907,+","-1.7","0,1002","-4.4","0,1120","-4.4","0,1120","-7.2","0,1121","-10.0","0,1201","-1.1","0,0410","-3.9","0,0409","-8.9","0,0318","-8.9","0,0318","-8.9","0,0318","3179.6","","3179.6","0","950.3",",0","655",",0","10.27","0","15.91","0","4.64","0","","","","","","","","","","","",""
"USW00014835","1986","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","604.9","","604.9","0","114","0","68","0","20","","5","0","5","0","110","0","31","0","166","0","19","0","-20.0","0,0215,","102",",0,0226,+","104",",0,0221,","69.3",",0,0919,","36.7","0,0725,","0.0","0,1015","-2.8","0,1103","-7.2","0,1110","-7.2","0,1110","-9.4","0,1112","-0.6","0,0503","-5.6","0,0423","-5.6","0,0423","-11.1","0,0321","-11.1","0,0321","3184.3","","3184.3","0","772.8",",0","291",",0","11.39","0","16.91","0","5.87","0","","","","","","","","","","","",""
"USW00014835","1987","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","644.8","","644.8","0","122","0","71","0","26","","7","0","5","0","118","0","17","0","169","0","32","0","-25.6","0,0125,","203",",0,0126,+","163",",0,0109,","64.8",",0,0601,","36.1","0,0802,","-0.6","0,1004","-2.2","0,1008","-4.4","0,1012","-7.2","0,1111","-10.0","0,1121","-3.9","0,0409","-3.9","0,0409","-7.2","0,0403","-7.2","0,0403","-8.9","0,0218","3028.2","","3028.2","0","973.7",",0","554",",0","11.90","0","17.63","0","6.17","0","","","","","","","","","","","",""
"USW00014835","1988","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","662.2","","662.2","0","102","0","58","0","26","","4","0","10","0","132","0","41","0","161","0","56","0","-23.3","0,0213,","152",",0,0214,+","124",",0,0303,","41.9",",0,0718,","40.6","0,0625,","-1.7","0,1006","-3.3","0,1012","-5.0","0,1013","-6.7","0,1202","-9.4","0,1209","0.0","0,0430","-2.8","0,0419","-5.6","0,0319","-8.3","0,0315","-9.4","0,0306","3253.0","","3253.0","0","754.2",",0","532",",0","10.88","0","17.35","0","4.41","0","40","X","","","","","17.9","X","","","",""
"USW00014835","1989","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3251.5","","3251.5","","","","","","","","","","","","","","","","","","","","","","",""
"USW00014835","1992","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","382.8","","382.8","0","144","0","72","0","21","","8","0","4","0","102","0","18","0","160","0","5","0","-21.7","0,0116,","102",",0,1210,+","91",",0,0310,","87.4",",0,0921,","36.7","0,0617,","-1.1","0,1017","-2.8","0,1018","-4.4","0,1019","-8.9","0,1205","-8.9","0,1205","-2.2","0,0428","-2.2","0,0428","-4.4","0,0402","-7.2","0,0316","-8.9","0,0313","","","","","1027.6",",0","576",",0","11.06","0","16.40","0","5.73","0","","","","","","","","","","","",""
"USW00014835","1993","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","541.5","","541.5","0","132","0","82","0","38","","9","0","6","0","118","0","38","0","135","0","19","0","-21.7","0,0218,","229",",0,0227,+","94",",0,0225,","59.9",",0,0425,","33.9","0,0826,+","-1.1","0,0930","-5.0","0,1101","-5.0","0,1101","-7.2","0,1107","-8.9","0,1224","-2.8","0,0422","-2.8","0,0422","-4.4","0,0404","-8.3","0,0318","-10.0","0,0315","3246.2","","3246.2","0","1185.5",",0","648",",0","10.59","0","15.69","0","5.49","0","","","","","","","","","","","",""
"USW00014835","1994","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","511.8","","511.8","0","101","0","66","0","20","","6","0","11","0","109","0","32","0","164","0","21","0","-30.0","0,0119,","102",",0,0226,","94",",0,0225,","63.5",",0,0705,","36.1","0,0619,","-2.2","0,1027","-2.2","0,1027","-6.7","0,1211","-6.7","0,1211","","","0.0","0,0423","-10.6","0,0407","-10.6","0,0407","-10.6","0,0407","-10.6","0,0407","3420.0","","3420.0","0","1015.5",",0","490",",0","11.20","0","17.00","0","5.40","0","","","","","","","","","","","",""
"USW00014835","1995","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","735.4","","735.4","0","97","0","61","0","27","","5","0","4","0","121","0","43","0","166","0","51","0","-19.4","0,0212,","102",",0,0123,","66",",0,0122,","55.4",",0,0307,","38.3","0,0714,","-1.7","0,0923","-3.3","0,1103","-6.7","0,1104","-6.7","0,1104","-10.0","0,1124","-8.3","0,0405","-8.3","0,0405","-8.3","0,0405","-8.3","0,0405","-9.4","0,0309","2836.0","","2836.0","0","684.6",",0","291",",0","11.50","0","17.31","0","5.68","0","","","","","","","","","","","",""
"USW00014835","1996","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","492.1","","492.1","0","103","0","77","0","","","","","7","0","128","0","39","0","155","0","21","0","-25.6","0,0204,+","","","","","121.9",",0,0305,","36.1","0,0630,","-2.2","0,1011","-2.2","0,1011","-6.1","0,1103","-7.2","0,1112","-8.9","0,1114","-0.6","0,0427","-2.8","0,0417","-5.6","0,0409","-8.9","0,0408","-8.9","0,0408","3476.8","","3476.8","0","1056.5",",0","","","10.34","0","15.98","0","4.70","0","","","","","","","","","","","",""
"USW00014835","1997","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","","","513.0","","513.0","0","103","0","72","0","","","","","9","0","123","0","33","0","151","0","26","0","-23.3","0,0117,","","","","","38.6",",0,0226,","37.8","0,0727,","-1.1","0,1015","-2.2","0,1022","-7.2","0,1112","-7.2","0,1112","-8.9","0,1214","0.0","0,0426","-2.8","0,0418","-7.2","0,0409","-7.2","0,0409","-8.9","0,0316","3242.0","","3242.0","0","657.2",",0","","","10.86","0","16.35","0","5.38","0","","","","","","","","","","","",""
"USW00014835","1999","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","3.6","X","598.8","","598.8","X","105","X","60","X","","","","","8","X","109","X","23","X","169","X","30","X","-28.9","X,0105,","","","","","41.7",",X,0227,","37.8","X,0730,","0.0","X,1024","-2.2","X,1103","-7.2","X,1130","-7.2","X,1130","-9.4","X,1220","-1.1","X,0329","-2.8","X,0327","-5.0","X,0325","-11.7","X,0312","-11.7","X,0312","2855.4","","2855.4","X","813.3",",X","","","11.89","X","17.74","X","6.05","X","","","260","X","270","X","","","18.3","X","24.6","X"
"USW00014835","2000","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","3.5","X","505.3","","505.3","X","120","X","62","X","","","","","12","X","120","X","41","X","171","X","6","X","-24.4","X,1225,","","","","","44.5",",X,1109,","35.6","X,0815,","-1.1","X,1007","-2.8","X,1009","-5.6","X,1118","-9.4","X,1121","-9.4","X,1121","-2.8","X,0412","-2.8","X,0412","-4.4","X,0318","-9.4","X,0312","-9.4","X,0312","2865.1","","2865.1","X","798.4",",X","","","10.90","X","16.54","X","5.26","X","","","280","X","280","X","","","17.9","X","23.7","X"
"USW00014835","2001","40.41222","-86.93694","182.6","LAFAYETTE PURDUE UNIVERSITY AIRPORT, IN US","3.5","W","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3359.4","","3359.4","W","","","","","","","","","","","","","","","","","","","","","",""
